Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (rad),Abs Sway,Abs Rudder
392,-0.002539,0.0087839,-0.0011888,1287.5,2736.5,64.705,7.715,0.012154,0.0087839,0.012154
396,-0.0025302,0.0085993,-0.0014601,1300.7,2764.4,64.712,7.715,0.044924,0.0085993,0.044924
400,-0.0025403,0.0092503,0.00037858,1313.8,2792.3,64.693,7.715,-0.0097781,0.0092503,0.0097781
404,-0.0026341,0.012348,-0.0070402,1327.0,2820.2,64.676,7.7149,0.0089354,0.012348,0.0089354
408,-0.0026203,0.010863,-0.0023941,1340.2,2848.1,64.673,7.7149,0.0471,0.010863,0.0471
412,-0.0026135,0.010549,0.0013892,1353.3,2876.0,64.654,7.7149,-0.011702,0.010549,0.011702
416,-0.0025706,0.0088425,0.0045301,1366.5,2903.9,64.662,7.7149,-0.0032231,0.0088425,0.0032231
420,-0.0025363,0.005373,0.0080768,1379.7,2931.8,64.704,7.715,0.04211,0.005373,0.04211
424,-0.0026308,0.0091081,-0.0031581,1392.8,2959.8,64.702,7.7149,0.012445,0.0091081,0.012445
428,-0.0025766,0.007842,0.00083954,1406.0,2987.7,64.707,7.7149,0.033617,0.007842,0.033617
432,-0.0025775,0.0087207,0.00048817,1419.1,3015.6,64.696,7.7149,-0.0040789,0.0087207,0.0040789
436,-0.0025239,0.0079037,0.0020153,1432.3,3043.5,64.704,7.715,0.015899,0.0079037,0.015899
440,-0.0026588,0.011558,-0.0057345,1445.5,3071.4,64.681,7.7148,-0.00653,0.011558,0.00653
444,-0.0025862,0.0087402,0.0045954,1458.6,3099.3,64.674,7.7149,-0.010958,0.0087402,0.010958
448,-0.0027385,0.010396,-0.00019541,1471.8,3127.2,64.667,7.7148,-0.022895,0.010396,0.022895
452,-0.0027677,0.0093202,-0.00094455,1484.9,3155.2,64.687,7.7147,0.053732,0.0093202,0.053732
456,-0.0028016,0.0082808,0.0054294,1498.1,3183.1,64.671,7.7147,-0.029002,0.0082808,0.029002
460,-0.003008,0.011149,-0.0083354,1511.3,3211.0,64.692,7.7145,0.073738,0.011149,0.073738
464,-0.002984,0.0084125,0.0036293,1524.4,3238.9,64.677,7.7145,0.017007,0.0084125,0.017007
468,-0.0029464,0.0091185,-0.00022749,1537.6,3266.8,64.684,7.7146,0.022827,0.0091185,0.022827
472,-0.0029494,0.011351,-0.004714,1550.8,3294.7,64.668,7.7146,0.011283,0.011351,0.011283
476,-0.0028493,0.0088206,0.0041558,1563.9,3322.6,64.663,7.7147,-0.0010049,0.0088206,0.0010049
480,-0.0027929,0.0074139,0.0038121,1577.1,3350.5,64.688,7.7147,0.031773,0.0074139,0.031773
484,-0.0028118,0.0084997,0.001466,1590.3,3378.4,64.683,7.7147,-0.0078009,0.0084997,0.0078009
488,-0.0029253,0.010119,-0.0063112,1603.4,3406.3,64.697,7.7146,0.06901,0.010119,0.06901
492,-0.0029003,0.0083736,0.0040264,1616.6,3434.3,64.675,7.7146,-0.011585,0.0083736,0.011585
496,-0.0029763,0.011446,-0.0068786,1629.7,3462.2,64.677,7.7145,0.036468,0.011446,0.036468
500,-0.0028943,0.0076182,0.0055597,1642.9,3490.1,64.678,7.7146,0.020565,0.0076182,0.020565
504,-0.0031704,0.014526,-0.015595,1656.1,3518.0,64.665,7.7143,0.10879,0.014526,0.10879
508,-0.012515,0.077027,-0.1676,1669.2,3545.9,64.336,7.7054,0.30622,0.077027,0.30622
512,-0.035091,0.18889,-0.36578,1682.3,3573.8,63.26,7.6847,0.37048,0.18889,0.37048
516,-0.057754,0.30393,-0.49371,1695.6,3601.4,61.509,7.6658,0.29442,0.30393,0.29442
520,-0.076148,0.39036,-0.52491,1709.5,3628.7,59.442,7.6513,0.18114,0.39036,0.18114
524,-0.091091,0.43213,-0.46895,1724.0,3655.6,57.43,7.6386,0.051027,0.43213,0.051027
528,-0.10338,0.43185,-0.36903,1739.4,3682.0,55.76,7.6264,0.00063835,0.43185,0.00063835
532,-0.11274,0.41152,-0.28307,1755.4,3707.9,54.462,7.6159,-0.030684,0.41152,0.030684
536,-0.11893,0.38157,-0.21953,1772.0,3733.4,53.473,7.6081,-0.01381,0.38157,0.01381
540,-0.12335,0.372,-0.23029,1789.1,3758.6,52.565,7.6033,0.010503,0.372,0.010503
544,-0.12938,0.38265,-0.28525,1806.6,3783.5,51.566,7.5978,0.17003,0.38265,0.17003
548,-0.13842,0.40913,-0.34585,1824.5,3808.1,50.303,7.5901,0.17382,0.40913,0.17382
552,-0.14852,0.43332,-0.37378,1842.8,3832.2,48.852,7.5814,0.12637,0.43332,0.12637
556,-0.15864,0.44738,-0.36897,1861.7,3855.9,47.343,7.5721,0.046484,0.44738,0.046484
560,-0.16756,0.44976,-0.34778,1881.1,3879.1,45.909,7.5633,0.049756,0.44976,0.049756
564,-0.17489,0.43803,-0.30673,1901.1,3901.8,44.608,7.5553,0.037793,0.43803,0.037793
568,-0.18029,0.41527,-0.25788,1921.6,3924.0,43.484,7.5486,0.0077262,0.41527,0.0077262
572,-0.18357,0.39496,-0.23442,1942.6,3945.7,42.501,7.5443,0.0060469,0.39496,0.0060469
576,-0.18572,0.37965,-0.2283,1963.9,3967.1,41.574,7.5413,0.01759,0.37965,0.01759
580,-0.18716,0.36691,-0.22596,1985.6,3988.0,40.671,7.5393,0.042347,0.36691,0.042347
584,-0.18815,0.3566,-0.22519,2007.7,4008.5,39.776,7.5378,0.056383,0.3566,0.056383
588,-0.18874,0.34698,-0.22166,2030.1,4028.7,38.889,7.5367,0.05831,0.34698,0.05831
592,-0.18906,0.33764,-0.21357,2052.8,4048.5,38.003,7.536,0.00059139,0.33764,0.00059139
596,-0.18851,0.32171,-0.19241,2075.9,4067.9,37.198,7.5359,0.017931,0.32171,0.017931
600,-0.18718,0.30246,-0.16704,2099.2,4087.0,36.473,7.5364,-0.017919,0.30246,0.017919
604,-0.18488,0.27939,-0.14061,2122.9,4105.7,35.864,7.5378,-0.0070169,0.27939,0.0070169
608,-0.18174,0.25484,-0.11556,2146.8,4124.1,35.351,7.5401,-0.021324,0.25484,0.021324
612,-0.17779,0.23214,-0.10129,2170.9,4142.3,34.93,7.5433,0.014847,0.23214,0.014847
616,-0.17342,0.21135,-0.088147,2195.2,4160.2,34.547,7.547,-0.011586,0.21135,0.011586
620,-0.16868,0.19143,-0.076053,2219.6,4177.9,34.216,7.5512,-0.016158,0.19143,0.016158
624,-0.16371,0.17259,-0.064925,2244.2,4195.4,33.931,7.5558,-0.020132,0.17259,0.020132
628,-0.15859,0.15572,-0.056557,2269.0,4212.8,33.68,7.5605,-0.027481,0.15572,0.027481
632,-0.15353,0.13794,-0.042155,2293.8,4230.0,33.466,7.5652,-0.060463,0.13794,0.060463
636,-0.1482,0.1185,-0.028916,2318.8,4247.1,33.34,7.5702,0.0079392,0.1185,0.0079392
640,-0.14293,0.097893,-0.01196,2343.9,4264.1,33.273,7.5752,0.020444,0.097893,0.020444
644,-0.13784,0.075549,0.013451,2369.1,4281.0,33.247,7.58,-0.084825,0.075549,0.084825
648,-0.13266,0.058996,0.015322,2394.3,4297.8,33.301,7.5851,-0.056316,0.058996,0.056316
652,-0.12751,0.038515,0.030269,2419.5,4314.7,33.413,7.5901,0.012785,0.038515,0.012785
656,-0.12236,0.025724,0.02897,2444.8,4331.5,33.528,7.5952,-0.00074051,0.025724,0.00074051
660,-0.11747,0.0094871,0.042973,2470.1,4348.4,33.67,7.6,-0.01866,0.0094871,0.01866
664,-0.11295,0.0040881,0.03048,2495.3,4365.3,33.799,7.6046,-0.032781,0.0040881,0.032781
668,-0.10843,-0.0037497,0.031055,2520.6,4382.3,33.933,7.6091,0.0179,0.0037497,0.0179
672,-0.1041,-0.013488,0.04182,2545.9,4399.3,34.072,7.6134,-0.013673,0.013488,0.013673
676,-0.099959,-0.022368,0.046934,2571.1,4416.3,34.252,7.6176,-0.00023256,0.022368,0.00023256
680,-0.096044,-0.033136,0.057608,2596.3,4433.4,34.463,7.6215,-0.0025709,0.033136,0.0025709
684,-0.092356,-0.042619,0.06471,2621.5,4450.6,34.698,7.6253,-0.026717,0.042619,0.026717
688,-0.088895,-0.048959,0.062807,2646.7,4467.9,34.952,7.6288,-0.0072954,0.048959,0.0072954
692,-0.085654,-0.052519,0.05624,2671.8,4485.3,35.203,7.632,0.039866,0.052519,0.039866
696,-0.082485,-0.056074,0.058995,2696.8,4502.7,35.421,7.6352,-0.010672,0.056074,0.010672
700,-0.079554,-0.058309,0.054658,2721.8,4520.3,35.664,7.6382,0.043747,0.058309,0.043747
704,-0.076671,-0.058939,0.053089,2746.7,4538.0,35.873,7.6411,0.011033,0.058939,0.011033
708,-0.073899,-0.065923,0.068615,2771.6,4555.7,36.111,7.6439,-0.018048,0.065923,0.018048
712,-0.071461,-0.065623,0.059887,2796.4,4573.6,36.357,7.6463,-0.015258,0.065623,0.015258
716,-0.069041,-0.063943,0.051893,2821.2,4591.6,36.58,7.6487,0.011096,0.063943,0.011096
720,-0.066636,-0.064276,0.052033,2845.9,4609.6,36.798,7.6511,0.034709,0.064276,0.034709
724,-0.064416,-0.059211,0.041966,2870.5,4627.8,36.971,7.6533,0.00088474,0.059211,0.00088474
728,-0.062242,-0.061386,0.049148,2895.1,4646.1,37.177,7.6555,0.056181,0.061386,0.056181
732,-0.060077,-0.059872,0.048186,2919.6,4664.4,37.359,7.6577,0.0022559,0.059872,0.0022559
736,-0.058229,-0.051969,0.02829,2944.0,4682.9,37.522,7.6594,0.056222,0.051969,0.056222
740,-0.056109,-0.055339,0.048415,2968.5,4701.4,37.665,7.6616,-0.012655,0.055339,0.012655
744,-0.054361,-0.04944,0.033543,2992.8,4720.0,37.822,7.6633,0.0048188,0.04944,0.0048188
748,-0.052469,-0.045064,0.027166,3017.1,4738.7,37.953,7.6652,0.042549,0.045064,0.042549
752,-0.050553,-0.043437,0.030408,3041.4,4757.4,38.072,7.6671,0.033723,0.043437,0.033723
756,-0.04898,-0.037546,0.017891,3065.6,4776.2,38.191,7.6686,0.086217,0.037546,0.086217
760,-0.047185,-0.03567,0.025731,3089.8,4795.1,38.261,7.6704,0.00028987,0.03567,0.00028987
764,-0.045533,-0.031048,0.017262,3114.0,4814.0,38.358,7.672,0.044764,0.031048,0.044764
768,-0.043819,-0.030276,0.025311,3138.1,4833.0,38.426,7.6737,-0.017389,0.030276,0.017389
772,-0.042576,-0.022414,0.0097344,3162.2,4852.0,38.482,7.675,-0.012129,0.022414,0.012129
776,-0.041024,-0.020258,0.010316,3186.3,4871.0,38.543,7.6765,0.054368,0.020258,0.054368
780,-0.039544,-0.015457,0.0050839,3210.3,4890.1,38.577,7.678,0.046397,0.015457,0.046397
784,-0.038052,-0.014784,0.010613,3234.4,4909.2,38.617,7.6795,0.043037,0.014784,0.043037
788,-0.036659,-0.010386,0.0052076,3258.4,4928.4,38.64,7.6808,0.015107,0.010386,0.015107
792,-0.035399,-0.0049516,-0.00061998,3282.4,4947.5,38.635,7.6821,-0.004061,0.0049516,0.004061
796,-0.034087,-0.0029468,-0.00074162,3306.4,4966.7,38.65,7.6834,0.051134,0.0029468,0.051134
800,-0.032882,0.0025914,-0.0084135,3330.5,4985.9,38.633,7.6846,0.042925,0.0025914,0.042925
804,-0.031611,0.0032966,-0.002147,3354.5,5005.1,38.616,7.6859,0.033601,0.0032966,0.033601
808,-0.030446,0.0056923,-0.0020595,3378.5,5024.3,38.594,7.6871,-0.0052357,0.0056923,0.0052357
812,-0.0294,0.010251,-0.011145,3402.5,5043.5,38.573,7.6881,0.034978,0.010251,0.034978
816,-0.028283,0.0084851,-0.0014062,3426.5,5062.7,38.559,7.6892,0.040005,0.0084851,0.040005
820,-0.027293,0.012428,-0.0089505,3450.6,5081.9,38.53,7.6902,0.018263,0.012428,0.018263
824,-0.026234,0.012444,-0.0038565,3474.6,5101.1,38.499,7.6913,0.0017114,0.012444,0.0017114
828,-0.025505,0.01962,-0.02146,3498.6,5120.3,38.454,7.692,0.046236,0.01962,0.046236
832,-0.024568,0.015645,-0.0034676,3522.7,5139.5,38.411,7.6929,0.028913,0.015645,0.028913
836,-0.023799,0.019967,-0.013409,3546.8,5158.7,38.365,7.6937,0.007065,0.019967,0.007065
840,-0.022882,0.019278,-0.0085397,3570.9,5177.8,38.326,7.6946,0.020061,0.019278,0.020061
844,-0.022301,0.026604,-0.026777,3595.0,5197.0,38.261,7.6952,0.054789,0.026604,0.054789
848,-0.021516,0.022381,-0.007438,3619.1,5216.1,38.196,7.696,0.02214,0.022381,0.02214
852,-0.020802,0.02468,-0.015423,3643.2,5235.2,38.157,7.6967,0.043179,0.02468,0.043179
856,-0.020034,0.023809,-0.010549,3667.4,5254.3,38.105,7.6975,0.024048,0.023809,0.024048
860,-0.019367,0.024749,-0.011189,3691.6,5273.3,38.048,7.6982,-0.0064201,0.024749,0.0064201
864,-0.018754,0.023319,-0.010876,3715.8,5292.4,38.028,7.6988,0.062699,0.023319,0.062699
868,-0.01811,0.023101,-0.0098422,3740.0,5311.4,37.985,7.6994,0.03154,0.023101,0.03154
872,-0.017437,0.021606,-0.0052021,3764.2,5330.4,37.947,7.7001,0.00037099,0.021606,0.00037099
876,-0.016836,0.021803,-0.0093864,3788.4,5349.4,37.926,7.7007,0.036246,0.021803,0.036246
880,-0.016416,0.025306,-0.01526,3812.7,5368.4,37.857,7.7011,-0.011579,0.025306,0.011579
884,-0.015911,0.027173,-0.017486,3837.0,5387.4,37.791,7.7016,0.012456,0.027173,0.012456
888,-0.015443,0.030308,-0.022167,3861.2,5406.4,37.711,7.7021,0.021658,0.030308,0.021658
892,-0.014865,0.025793,-0.0066731,3885.6,5425.3,37.655,7.7027,0.00907,0.025793,0.00907
896,-0.014314,0.023377,-0.0049966,3909.9,5444.2,37.637,7.7032,0.025485,0.023377,0.025485
900,-0.013861,0.018406,0.0014362,3934.2,5463.1,37.648,7.7037,0.0522,0.018406,0.0522
904,-0.013366,0.015511,0.0030348,3958.6,5481.9,37.658,7.7041,0.029437,0.015511,0.029437
908,-0.01302,0.017205,-0.0038919,3983.0,5500.8,37.638,7.7045,-0.0094923,0.017205,0.0094923
912,-0.012623,0.018287,-0.0075719,4007.3,5519.7,37.613,7.7049,0.0090001,0.018287,0.0090001
916,-0.012448,0.022845,-0.015753,4031.7,5538.6,37.548,7.7051,-0.015815,0.022845,0.015815
920,-0.012106,0.021986,-0.012945,4056.1,5557.4,37.515,7.7054,0.058557,0.021986,0.058557
924,-0.011704,0.021233,-0.0073449,4080.5,5576.2,37.464,7.7058,0.0059181,0.021233,0.0059181
928,-0.011327,0.019872,-0.0034144,4104.9,5595.0,37.431,7.7062,-0.013659,0.019872,0.013659
932,-0.010922,0.016992,0.001284,4129.3,5613.8,37.424,7.7066,-0.0047533,0.016992,0.0047533
936,-0.010595,0.016969,-0.0026093,4153.8,5632.6,37.416,7.7069,0.00336,0.016969,0.00336
940,-0.010212,0.012339,0.004974,4178.2,5651.4,37.435,7.7073,0.035307,0.012339,0.035307
944,-0.0099729,0.015232,-0.005803,4202.7,5670.2,37.424,7.7075,0.014887,0.015232,0.014887
948,-0.0097051,0.013888,-0.0040925,4227.1,5689.0,37.423,7.7078,0.057812,0.013888,0.057812
952,-0.0093735,0.011818,0.0018672,4251.6,5707.7,37.415,7.7081,0.019128,0.011818,0.019128
956,-0.0092069,0.014636,-0.0056031,4276.0,5726.5,37.393,7.7083,-0.0063885,0.014636,0.0063885
960,-0.0089542,0.014469,-0.0064513,4300.5,5745.3,37.386,7.7086,0.05037,0.014469,0.05037
964,-0.0086704,0.013805,-0.0033641,4325.0,5764.0,37.368,7.7088,0.031371,0.013805,0.031371
968,-0.0083632,0.011794,0.0010405,4349.5,5782.8,37.368,7.7091,0.027688,0.011794,0.027688
972,-0.0080585,0.0097376,0.0051461,4373.9,5801.5,37.373,7.7094,0.00093206,0.0097376,0.00093206
976,-0.0078507,0.010743,-0.0021285,4398.4,5820.3,37.387,7.7097,0.037498,0.010743,0.037498
980,-0.0075931,0.010823,-0.0011007,4422.9,5839.1,37.376,7.7099,0.01489,0.010823,0.01489
984,-0.0073836,0.011708,-0.00448,4447.4,5857.8,37.373,7.7101,0.039595,0.011708,0.039595
988,-0.0071725,0.011615,-0.0033748,4471.9,5876.6,37.364,7.7103,0.039441,0.011615,0.039441
992,-0.0069278,0.010736,0.00040615,4496.3,5895.3,37.353,7.7106,0.013206,0.010736,0.013206
996,-0.0066931,0.0087125,0.0032093,4520.8,5914.1,37.369,7.7108,0.0328,0.0087125,0.0328
1000,-0.006519,0.0063588,0.0097331,4545.3,5932.8,37.375,7.711,-0.026815,0.0063588,0.026815
1004,-0.0063572,0.0055126,0.0053552,4569.8,5951.6,37.416,7.7111,0.028811,0.0055126,0.028811
1008,-0.0063364,0.010172,-0.0063279,4594.3,5970.3,37.402,7.7112,0.0074518,0.010172,0.0074518
