Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (rad),Abs Sway,Abs Rudder
1156,-0.67603,-0.51765,0.31093,7183.4,3657.0,71.278,7.0605,0.021907,0.51765,0.021907
1160,-0.66814,-0.48731,0.28056,7194.1,3683.2,72.467,7.0662,0.061637,0.48731,0.061637
1164,-0.65826,-0.45673,0.25468,7204.2,3709.6,73.53,7.074,0.03031,0.45673,0.03031
1168,-0.64728,-0.42168,0.21678,7213.6,3736.3,74.476,7.0828,0.081174,0.42168,0.081174
1172,-0.63437,-0.38957,0.19235,7222.6,3763.2,75.302,7.0938,0.096568,0.38957,0.096568
1176,-0.62054,-0.35402,0.15934,7231.0,3790.3,76.008,7.1058,0.10798,0.35402,0.10798
1180,-0.60577,-0.31604,0.12333,7239.1,3817.6,76.58,7.1188,0.13206,0.31604,0.13206
1184,-0.5899,-0.27643,0.089288,7246.7,3845.1,76.999,7.133,0.10185,0.27643,0.10185
1188,-0.57342,-0.23508,0.053424,7254.1,3872.7,77.28,7.1479,0.10742,0.23508,0.10742
1192,-0.5562,-0.19436,0.022575,7261.2,3900.4,77.43,7.1639,0.10986,0.19436,0.10986
1196,-0.5387,-0.15357,-0.007085,7268.1,3928.2,77.455,7.1804,0.10183,0.15357,0.10183
1200,-0.52119,-0.11316,-0.036778,7274.9,3956.2,77.373,7.1972,0.13566,0.11316,0.13566
1204,-0.5039,-0.072211,-0.066029,7281.6,3984.2,77.163,7.214,0.11845,0.072211,0.11845
1208,-0.48637,-0.037389,-0.081131,7288.3,4012.3,76.879,7.2312,0.1351,0.037389,0.1351
1212,-0.46981,-0.00042188,-0.10594,7295.0,4040.5,76.502,7.2477,0.11658,0.00042188,0.11658
1216,-0.45347,0.031235,-0.11944,7301.8,4068.7,76.061,7.2641,0.12852,0.031235,0.12852
1220,-0.43825,0.064346,-0.14093,7308.8,4096.9,75.54,7.2795,0.11505,0.064346,0.11505
1224,-0.42357,0.093094,-0.15117,7315.9,4125.2,74.944,7.2945,0.064845,0.093094,0.064845
1228,-0.40987,0.11906,-0.16527,7323.2,4153.5,74.337,7.3086,0.15675,0.11906,0.15675
1232,-0.39666,0.13975,-0.16377,7330.8,4181.7,73.664,7.3222,0.056823,0.13975,0.056823
1236,-0.38417,0.15863,-0.1696,7338.6,4210.0,72.998,7.335,0.068895,0.15863,0.068895
1240,-0.37247,0.17535,-0.17387,7346.7,4238.2,72.305,7.3471,0.050039,0.17535,0.050039
1244,-0.36127,0.18766,-0.17239,7355.1,4266.4,71.611,7.3586,0.048522,0.18766,0.048522
1248,-0.35052,0.19585,-0.16754,7363.9,4294.5,70.935,7.3696,0.054521,0.19585,0.054521
1252,-0.34042,0.20418,-0.16821,7372.9,4322.6,70.255,7.3799,0.029147,0.20418,0.029147
1256,-0.33077,0.21096,-0.17058,7382.3,4350.6,69.587,7.3897,0.068603,0.21096,0.068603
1260,-0.32135,0.21115,-0.15653,7392.0,4378.6,68.932,7.3992,0.033761,0.21115,0.033761
1264,-0.31237,0.21459,-0.15877,7402.0,4406.4,68.294,7.4082,0.0226,0.21459,0.0226
1268,-0.3035,0.21276,-0.15021,7412.3,4434.2,67.688,7.417,0.053557,0.21276,0.053557
1272,-0.29497,0.21163,-0.14488,7422.9,4462.0,67.085,7.4255,0.0041265,0.21163,0.0041265
1276,-0.28649,0.20634,-0.13285,7433.8,4489.6,66.525,7.4339,-0.002028,0.20634,0.002028
1280,-0.27852,0.20546,-0.13521,7445.0,4517.2,65.97,7.4418,-0.031997,0.20546,0.031997
1284,-0.27032,0.19684,-0.12127,7456.6,4544.6,65.479,7.4498,0.046809,0.19684,0.046809
1288,-0.26226,0.19153,-0.11641,7468.3,4572.0,64.992,7.4577,0.00053103,0.19153,0.00053103
1292,-0.25419,0.18173,-0.10391,7480.4,4599.3,64.565,7.4655,0.035146,0.18173,0.035146
1296,-0.24615,0.17111,-0.091323,7492.7,4626.6,64.176,7.4733,0.016784,0.17111,0.016784
1300,-0.23813,0.16177,-0.084972,7505.2,4653.7,63.825,7.4811,0.015393,0.16177,0.015393
1304,-0.23023,0.15214,-0.076893,7517.9,4680.8,63.497,7.4888,-0.0016732,0.15214,0.0016732
1308,-0.22253,0.13728,-0.054832,7530.8,4707.9,63.217,7.4962,-0.054389,0.13728,0.054389
1312,-0.21474,0.1286,-0.059472,7543.9,4734.9,63.004,7.5039,0.031833,0.1286,0.031833
1316,-0.20712,0.11647,-0.046553,7557.2,4761.8,62.791,7.5113,0.0052652,0.11647,0.0052652
1320,-0.19966,0.11064,-0.051931,7570.5,4788.7,62.592,7.5187,0.014068,0.11064,0.014068
1324,-0.19239,0.098159,-0.035904,7584.1,4815.6,62.426,7.5257,0.019739,0.098159,0.019739
1328,-0.1852,0.087962,-0.028544,7597.7,4842.5,62.294,7.5328,0.00062844,0.087962,0.00062844
1332,-0.1782,0.078365,-0.022033,7611.4,4869.3,62.185,7.5397,-0.017221,0.078365,0.017221
1336,-0.17135,0.068159,-0.015502,7625.3,4896.1,62.116,7.5465,0.0089482,0.068159,0.0089482
1340,-0.16472,0.055052,-0.0014179,7639.2,4922.9,62.09,7.553,0.012517,0.055052,0.012517
1344,-0.15825,0.043682,0.0076226,7653.2,4949.7,62.092,7.5594,-0.023717,0.043682,0.023717
1348,-0.15201,0.035255,0.0055667,7667.2,4976.5,62.133,7.5656,0.034217,0.035255,0.034217
1352,-0.14597,0.027748,0.0084025,7681.2,5003.3,62.16,7.5716,0.014361,0.027748,0.014361
1356,-0.14014,0.019211,0.01612,7695.3,5030.2,62.204,7.5774,-0.0090905,0.019211,0.0090905
1360,-0.13456,0.013843,0.013015,7709.3,5057.0,62.271,7.5829,0.028807,0.013843,0.028807
1364,-0.12918,0.0065518,0.020871,7723.4,5083.9,62.335,7.5883,0.00094106,0.0065518,0.00094106
1368,-0.124,0.00025621,0.023644,7737.5,5110.8,62.428,7.5935,0.0128,0.00025621,0.0128
1372,-0.11907,-0.0057896,0.025991,7751.5,5137.8,62.538,7.5984,0.03411,0.0057896,0.03411
1376,-0.11448,-0.011068,0.032886,7765.5,5164.7,62.626,7.603,-0.055154,0.011068,0.055154
1380,-0.11,-0.016109,0.032425,7779.6,5191.8,62.765,7.6075,0.0061971,0.016109,0.0061971
1384,-0.10565,-0.022419,0.040407,7793.5,5218.8,62.899,7.6119,-0.027139,0.022419,0.027139
1388,-0.10158,-0.026027,0.038926,7807.4,5245.9,63.049,7.616,-0.019644,0.026027,0.019644
1392,-0.097644,-0.028329,0.036153,7821.3,5273.0,63.196,7.6199,-0.0025551,0.028329,0.0025551
1396,-0.093833,-0.030756,0.036666,7835.1,5300.2,63.338,7.6237,-0.0010448,0.030756,0.0010448
1400,-0.090164,-0.035393,0.042405,7848.9,5327.4,63.501,7.6274,0.012458,0.035393,0.012458
1404,-0.086772,-0.033733,0.032302,7862.6,5354.7,63.644,7.6308,0.010308,0.033733,0.010308
1408,-0.083429,-0.033386,0.030059,7876.2,5382.0,63.773,7.6341,0.024122,0.033386,0.024122
1412,-0.080191,-0.033671,0.031936,7889.8,5409.3,63.89,7.6374,0.0032706,0.033671,0.0032706
1416,-0.077062,-0.038052,0.042707,7903.4,5436.7,64.035,7.6405,-0.010659,0.038052,0.010659
1420,-0.074276,-0.034838,0.028204,7916.9,5464.2,64.183,7.6433,0.035399,0.034838,0.035399
1424,-0.071497,-0.035665,0.030795,7930.3,5491.6,64.315,7.6461,0.050227,0.035665,0.050227
1428,-0.068763,-0.03561,0.032161,7943.6,5519.2,64.436,7.6488,0.017442,0.03561,0.017442
1432,-0.066166,-0.033663,0.02782,7956.9,5546.7,64.553,7.6514,0.01422,0.033663,0.01422
1436,-0.063615,-0.035334,0.035368,7970.2,5574.3,64.669,7.654,-0.015835,0.035334,0.015835
1440,-0.061305,-0.033859,0.030708,7983.4,5602.0,64.792,7.6563,-0.009625,0.033859,0.009625
1444,-0.059125,-0.030261,0.019852,7996.5,5629.6,64.909,7.6584,0.055818,0.030261,0.055818
1448,-0.056871,-0.028086,0.021611,8009.6,5657.3,64.98,7.6607,0.0037998,0.028086,0.0037998
1452,-0.054673,-0.028242,0.024483,8022.6,5685.1,65.08,7.6629,0.026549,0.028242,0.026549
1456,-0.052705,-0.026208,0.024059,8035.6,5712.8,65.154,7.6648,-0.029643,0.026208,0.029643
1460,-0.050846,-0.022054,0.014245,8048.6,5740.6,65.234,7.6667,0.019553,0.022054,0.019553
1464,-0.04886,-0.021155,0.018101,8061.5,5768.4,65.294,7.6687,0.0046099,0.021155,0.0046099
1468,-0.047117,-0.0186,0.011565,8074.4,5796.3,65.374,7.6704,0.065728,0.0186,0.065728
1472,-0.045345,-0.016278,0.011342,8087.2,5824.2,65.419,7.6722,0.035813,0.016278,0.035813
1476,-0.043615,-0.016291,0.014697,8100.0,5852.1,65.481,7.6739,0.042754,0.016291,0.042754
1480,-0.041992,-0.012532,0.0080722,8112.8,5880.0,65.524,7.6755,0.029037,0.012532,0.029037
1484,-0.040357,-0.013997,0.015513,8125.5,5907.9,65.58,7.6772,0.034456,0.013997,0.034456
1488,-0.039131,-0.0062851,3.1994e-05,8138.3,5935.8,65.589,7.6784,-0.0077223,0.0062851,0.0077223
1492,-0.03762,-0.010806,0.016011,8151.0,5963.8,65.64,7.6799,0.036628,0.010806,0.036628
1496,-0.036265,-0.0067914,0.0056677,8163.7,5991.8,65.678,7.6812,0.023696,0.0067914,0.023696
1500,-0.034985,-0.0029528,-0.0018583,8176.4,6019.8,65.7,7.6825,0.060311,0.0029528,0.060311
1504,-0.033624,-0.0034924,0.0067702,8189.0,6047.8,65.707,7.6839,0.019851,0.0034924,0.019851
1508,-0.03373,0.015592,-0.043457,8201.7,6075.8,65.667,7.6838,0.13484,0.015592,0.13484
1512,-0.037178,0.06437,-0.13975,8214.2,6103.8,65.306,7.6806,0.19251,0.06437,0.19251
1516,-0.04255,0.12721,-0.22766,8226.9,6131.8,64.553,7.676,0.16666,0.12721,0.16666
1520,-0.047959,0.18765,-0.2841,8239.8,6159.7,63.527,7.6718,0.1719,0.18765,0.1719
1524,-0.051757,0.22367,-0.26756,8253.0,6187.4,62.387,7.669,0.020439,0.22367,0.020439
1528,-0.05505,0.24519,-0.249,8266.6,6214.9,61.361,7.6664,0.054331,0.24519,0.054331
1532,-0.057783,0.24113,-0.18917,8280.6,6242.1,60.49,7.6635,0.0071376,0.24113,0.0071376
1536,-0.059515,0.23323,-0.15532,8295.1,6269.2,59.793,7.6615,-0.024123,0.23323,0.024123
1540,-0.060537,0.22554,-0.14282,8309.8,6296.0,59.207,7.6603,0.023921,0.22554,0.023921
1544,-0.061522,0.22434,-0.14929,8324.9,6322.7,58.621,7.6593,0.031471,0.22434,0.031471
1548,-0.063052,0.23122,-0.17416,8340.2,6349.2,57.995,7.6579,0.10966,0.23122,0.10966
1552,-0.065441,0.24501,-0.19822,8355.8,6375.6,57.233,7.656,0.053448,0.24501,0.053448
1556,-0.068335,0.26023,-0.2215,8371.7,6401.8,56.412,7.6536,0.11946,0.26023,0.11946
1560,-0.071353,0.26611,-0.2068,8387.9,6427.7,55.52,7.6508,-0.016387,0.26611,0.016387
1564,-0.073624,0.26675,-0.19877,8404.5,6453.4,54.731,7.6485,0.065899,0.26675,0.065899
1568,-0.075501,0.25553,-0.16323,8421.5,6478.9,54.002,7.6463,0.00029696,0.25553,0.00029696
1572,-0.076534,0.2456,-0.14858,8438.8,6504.1,53.372,7.6449,-0.0079676,0.2456,0.0079676
1576,-0.076998,0.2289,-0.1221,8456.4,6529.1,52.827,7.6439,-0.022602,0.2289,0.022602
1580,-0.076787,0.21497,-0.11232,8474.2,6553.9,52.359,7.6437,-0.0033215,0.21497,0.0033215
1584,-0.076395,0.20835,-0.1221,8492.3,6578.5,51.903,7.6439,0.052997,0.20835,0.052997
1588,-0.076013,0.20311,-0.12479,8510.6,6603.0,51.415,7.6442,0.05041,0.20311,0.05041
1592,-0.07555,0.19774,-0.12135,8529.2,6627.3,50.916,7.6445,0.017536,0.19774,0.017536
1596,-0.074886,0.19112,-0.11546,8548.0,6651.5,50.444,7.645,0.0208,0.19112,0.0208
1600,-0.074042,0.18344,-0.10777,8566.9,6675.5,50.0,7.6457,0.021922,0.18344,0.021922
1604,-0.073145,0.165,-0.077073,8586.1,6699.3,49.652,7.6461,0.042298,0.165,0.042298
1608,-0.071602,0.15201,-0.067496,8605.5,6722.9,49.355,7.6474,-0.0021395,0.15201,0.0021395
1612,-0.069817,0.13665,-0.054285,8625.1,6746.5,49.121,7.6489,0.015928,0.13665,0.015928
1616,-0.067848,0.1234,-0.047219,8644.7,6769.9,48.924,7.6506,0.019571,0.1234,0.019571
1620,-0.065832,0.1113,-0.03889,8664.5,6793.3,48.739,7.6525,-0.021789,0.1113,0.021789
1624,-0.063746,0.10281,-0.042623,8684.4,6816.5,48.589,7.6544,0.035022,0.10281,0.035022
1628,-0.061677,0.090886,-0.030135,8704.4,6839.7,48.447,7.6564,0.016812,0.090886,0.016812
1632,-0.059598,0.080515,-0.021214,8724.5,6862.8,48.327,7.6583,-0.03411,0.080515,0.03411
1636,-0.057481,0.072787,-0.024203,8744.7,6885.9,48.253,7.6604,0.036183,0.072787,0.036183
1640,-0.055606,0.057837,0.0022345,8764.9,6908.9,48.18,7.6621,-0.070615,0.057837,0.070615
1644,-0.053638,0.051903,-0.0098029,8785.2,6931.9,48.181,7.664,0.024558,0.051903,0.024558
1648,-0.051604,0.038122,0.0099478,8805.5,6954.9,48.185,7.666,0.0036865,0.038122,0.0036865
1652,-0.049506,0.028488,0.013669,8825.8,6977.8,48.231,7.668,-0.00013832,0.028488,0.00013832
1656,-0.04749,0.018497,0.019241,8846.2,7000.8,48.304,7.67,0.016389,0.018497,0.016389
1660,-0.04558,0.012535,0.016003,8866.5,7023.8,48.381,7.6719,0.029962,0.012535,0.029962
1664,-0.043812,0.0072507,0.019645,8886.8,7046.7,48.431,7.6737,-0.031555,0.0072507,0.031555
1668,-0.04208,0.0019662,0.020899,8907.2,7069.7,48.511,7.6754,-0.0075123,0.0019662,0.0075123
1672,-0.040478,-0.00024043,0.017369,8927.5,7092.8,48.577,7.677,-0.013183,0.00024043,0.013183
1676,-0.038906,-0.0084577,0.028341,8947.8,7115.8,48.687,7.6786,0.032806,0.0084577,0.032806
1680,-0.037456,-0.010766,0.026403,8968.1,7138.9,48.776,7.6801,-0.023318,0.010766,0.023318
1684,-0.035988,-0.016034,0.031846,8988.4,7161.9,48.89,7.6815,-0.010376,0.016034,0.010376
1688,-0.034592,-0.020015,0.032423,9008.6,7185.1,49.02,7.6829,0.0084714,0.020015,0.0084714
1692,-0.033332,-0.02585,0.037243,9028.8,7208.2,49.176,7.6842,0.041348,0.02585,0.041348
1696,-0.032156,-0.024969,0.028462,9048.9,7231.5,49.297,7.6854,0.0099334,0.024969,0.0099334
1700,-0.030924,-0.030173,0.038441,9069.1,7254.7,49.434,7.6866,0.0089365,0.030173,0.0089365
1704,-0.029946,-0.029486,0.03263,9089.1,7278.0,49.557,7.6876,-0.024117,0.029486,0.024117
1708,-0.028999,-0.029307,0.026136,9109.1,7301.4,49.697,7.6886,0.057497,0.029307,0.057497
1712,-0.027989,-0.031484,0.035563,9129.1,7324.8,49.797,7.6896,-0.02876,0.031484,0.02876
1716,-0.027374,-0.030086,0.023087,9149.0,7348.2,49.952,7.6902,0.096154,0.030086,0.096154
1720,-0.026533,-0.031231,0.033561,9168.9,7371.7,50.033,7.691,-0.035296,0.031231,0.035296
1724,-0.025736,-0.028882,0.023781,9188.7,7395.2,50.156,7.6918,0.025987,0.028882,0.025987
1728,-0.024788,-0.029519,0.027855,9208.5,7418.8,50.259,7.6928,0.015116,0.029519,0.015116
1732,-0.023944,-0.028047,0.023511,9228.2,7442.4,50.367,7.6936,0.033236,0.028047,0.033236
1736,-0.023067,-0.028569,0.027648,9247.9,7466.0,50.465,7.6945,0.0080929,0.028569,0.0080929
1740,-0.022329,-0.025412,0.019392,9267.6,7489.7,50.56,7.6952,0.025701,0.025412,0.025701
1744,-0.02153,-0.024896,0.021155,9287.2,7513.4,50.646,7.696,0.029743,0.024896,0.029743
1748,-0.020787,-0.022685,0.018785,9306.8,7537.2,50.719,7.6967,0.010959,0.022685,0.010959
1752,-0.020029,-0.022288,0.020515,9326.3,7561.0,50.799,7.6975,0.015362,0.022288,0.015362
1756,-0.019314,-0.021453,0.020086,9345.8,7584.8,50.878,7.6982,0.014469,0.021453,0.014469
1760,-0.018706,-0.017663,0.012073,9365.3,7608.7,50.942,7.6988,0.025037,0.017663,0.025037
1764,-0.018152,-0.01323,0.0079834,9384.8,7632.5,50.967,7.6994,-0.0074941,0.01323,0.0074941
1768,-0.017671,-0.010571,0.0033762,9404.2,7656.4,51.016,7.6998,0.072785,0.010571,0.072785
1772,-0.017138,-0.0081921,0.0038596,9423.6,7680.4,51.036,7.7004,0.052277,0.0081921,0.052277
1776,-0.016491,-0.0095693,0.013377,9443.0,7704.3,51.067,7.701,0.014783,0.0095693,0.014783
1780,-0.016008,-0.0056126,0.0047297,9462.4,7728.2,51.095,7.7015,0.0092169,0.0056126,0.0092169
1784,-0.015429,-0.0045391,0.0050795,9481.7,7752.2,51.122,7.7021,0.03131,0.0045391,0.03131
1788,-0.01491,-0.0033326,0.0073348,9501.1,7776.2,51.131,7.7026,-0.012431,0.0033326,0.012431
1792,-0.014428,-0.0019594,0.0033255,9520.4,7800.2,51.165,7.7031,0.041126,0.0019594,0.041126
1796,-0.013905,-0.0012063,0.004705,9539.7,7824.2,51.18,7.7036,0.023308,0.0012063,0.023308
1800,-0.013414,0.0002196,0.0033275,9559.0,7848.2,51.194,7.7041,0.017077,0.0002196,0.017077
1804,-0.01299,0.0032338,-0.0016271,9578.3,7872.2,51.194,7.7045,0.017115,0.0032338,0.017115
1808,-0.01261,0.0073308,-0.0083836,9597.6,7896.2,51.178,7.7049,0.035586,0.0073308,0.035586
1812,-0.012146,0.0079696,-0.0034314,9616.9,7920.3,51.153,7.7054,0.019496,0.0079696,0.019496
1816,-0.011781,0.0095611,-0.0062374,9636.3,7944.3,51.146,7.7057,0.051024,0.0095611,0.051024
1820,-0.011386,0.010552,-0.0047231,9655.6,7968.3,51.124,7.7061,0.028806,0.010552,0.028806
1824,-0.011023,0.012525,-0.006266,9674.9,7992.3,51.095,7.7065,0.010492,0.012525,0.010492
1828,-0.010636,0.011371,-0.0023627,9694.2,8016.3,51.089,7.7069,0.037211,0.011371,0.037211
1832,-0.010337,0.013941,-0.0086288,9713.5,8040.4,51.07,7.7072,0.038784,0.013941,0.038784
1836,-0.0099639,0.012624,-0.0021336,9732.9,8064.4,51.049,7.7075,0.022866,0.012624,0.022866
1840,-0.009674,0.012215,-0.0032038,9752.2,8088.4,51.052,7.7078,0.051292,0.012215,0.051292
1844,-0.00933,0.0093622,0.0046331,9771.6,8112.4,51.054,7.7082,0.019371,0.0093622,0.019371
1848,-0.0091466,0.013138,-0.0072117,9790.9,8136.4,51.044,7.7084,0.020068,0.013138,0.020068
1852,-0.0089679,0.017126,-0.012824,9810.3,8160.4,50.993,7.7086,0.004222,0.017126,0.004222
1856,-0.0087358,0.01989,-0.015742,9829.6,8184.4,50.942,7.7088,0.031774,0.01989,0.031774
1860,-0.0084299,0.01848,-0.0060707,9849.0,8208.4,50.891,7.7091,0.00047369,0.01848,0.00047369
1864,-0.0081955,0.018713,-0.0086531,9868.4,8232.4,50.873,7.7093,0.041331,0.018713,0.041331
1868,-0.0078984,0.015413,0.001416,9887.8,8256.3,50.853,7.7096,0.0039219,0.015413,0.0039219
1872,-0.0077289,0.017388,-0.0081005,9907.2,8280.3,50.845,7.7098,0.034551,0.017388,0.034551
1876,-0.0075136,0.013838,0.00042129,9926.7,8304.2,50.842,7.71,0.043008,0.013838,0.043008
1880,-0.0073177,0.015079,-0.0049967,9946.1,8328.2,50.831,7.7102,0.029221,0.015079,0.029221
1884,-0.0071597,0.01595,-0.0045172,9965.5,8352.1,50.796,7.7104,-0.01281,0.01595,0.01281
1888,-0.0069845,0.016829,-0.0080706,9985.0,8376.1,50.779,7.7105,0.030757,0.016829,0.030757
1892,-0.0067261,0.013598,0.0023798,10004.0,8400.0,50.762,7.7108,-0.00038718,0.013598,0.00038718
1896,-0.0066918,0.016396,-0.0067284,10024.0,8423.9,50.742,7.7108,-0.0032057,0.016396,0.0032057
1900,-0.006573,0.019018,-0.012947,10043.0,8447.8,50.708,7.711,0.030949,0.019018,0.030949
1904,-0.0063872,0.018466,-0.0087148,10063.0,8471.7,50.672,7.7111,0.036198,0.018466,0.036198
1908,-0.0062205,0.014349,0.0012714,10082.0,8495.6,50.668,7.7113,0.039173,0.014349,0.039173
1912,-0.006069,0.015243,-0.0039554,10102.0,8519.5,50.66,7.7114,0.025185,0.015243,0.025185
1916,-0.0058662,0.011726,0.003399,10121.0,8543.4,50.667,7.7116,0.030154,0.011726,0.030154
1920,-0.0058274,0.015615,-0.008931,10141.0,8567.3,50.649,7.7117,0.022422,0.015615,0.022422
1924,-0.0057348,0.014629,-0.006093,10160.0,8591.2,50.637,7.7118,0.057744,0.014629,0.057744
1928,-0.005555,0.010768,0.0058887,10180.0,8615.1,50.629,7.712,0.0029297,0.010768,0.0029297
1932,-0.0055956,0.015355,-0.0097328,10199.0,8639.0,50.618,7.7119,0.022689,0.015355,0.022689
1936,-0.0054202,0.01302,0.0010909,10219.0,8662.8,50.589,7.7121,-0.015458,0.01302,0.015458
1940,-0.0052711,0.0096549,0.0045249,10239.0,8686.7,50.618,7.7122,0.040708,0.0096549,0.040708
1944,-0.0052716,0.012722,-0.0039111,10258.0,8710.6,50.601,7.7122,-0.0045815,0.012722,0.0045815
1948,-0.0051962,0.01352,-0.0072273,10278.0,8734.5,50.596,7.7123,0.051531,0.01352,0.051531
1952,-0.005119,0.010543,0.0013146,10297.0,8758.3,50.595,7.7124,0.046847,0.010543,0.046847
1956,-0.0050471,0.012729,-0.0041663,10317.0,8782.2,50.578,7.7125,0.0099154,0.012729,0.0099154
1960,-0.0049039,0.011087,-0.00059093,10336.0,8806.0,50.58,7.7126,0.037605,0.011087,0.037605
1964,-0.004746,0.0091988,0.0047224,10356.0,8829.9,50.579,7.7128,0.00014201,0.0091988,0.00014201
1968,-0.0047735,0.011034,-0.00099339,10375.0,8853.8,50.572,7.7127,-0.014165,0.011034,0.014165
1972,-0.0048338,0.011587,-0.0064156,10395.0,8877.6,50.586,7.7127,0.075972,0.011587,0.075972
1976,-0.0047817,0.0091936,0.0023034,10415.0,8901.5,50.579,7.7127,0.036162,0.0091936,0.036162
1980,-0.0046676,0.0089514,0.0029617,10434.0,8925.3,50.577,7.7128,-0.002626,0.0089514,0.002626
1984,-0.0046621,0.012213,-0.0071097,10454.0,8949.2,50.57,7.7128,0.024487,0.012213,0.024487
1988,-0.004505,0.0089538,0.0033549,10473.0,8973.0,50.569,7.713,0.024441,0.0089538,0.024441
1992,-0.0044256,0.010266,-0.0012379,10493.0,8996.9,50.567,7.7131,0.012361,0.010266,0.012361
1996,-0.0044754,0.007637,0.0018203,10512.0,9020.8,50.596,7.713,0.076314,0.007637,0.076314
2000,-0.0044234,0.0077531,0.0013515,10532.0,9044.6,50.6,7.7131,0.033901,0.0077531,0.033901
2004,-0.0043431,0.0087639,-0.0020308,10551.0,9068.5,50.603,7.7132,0.038168,0.0087639,0.038168
2008,-0.0042625,0.0099671,-0.0039469,10571.0,9092.3,50.595,7.7132,0.035684,0.0099671,0.035684
2012,-0.004133,0.0089605,0.00072743,10591.0,9116.2,50.588,7.7134,0.020973,0.0089605,0.020973
2016,-0.0039955,0.0073925,0.0045782,10610.0,9140.1,50.596,7.7135,0.0094805,0.0073925,0.0094805
2020,-0.0040308,0.0091213,-0.0042905,10630.0,9163.9,50.615,7.7135,0.063705,0.0091213,0.063705
2024,-0.0039282,0.0063547,0.0065346,10649.0,9187.8,50.61,7.7136,0.0047997,0.0063547,0.0047997
2028,-0.003945,0.0095236,-0.0043879,10669.0,9211.7,50.615,7.7136,0.026638,0.0095236,0.026638
2032,-0.0039299,0.0099465,-0.004818,10688.0,9235.5,50.613,7.7136,0.057403,0.0099465,0.057403
2036,-0.0038617,0.0095817,-0.0013522,10708.0,9259.4,50.602,7.7136,0.033046,0.0095817,0.033046
2040,-0.0037789,0.0082102,0.0047456,10727.0,9283.3,50.593,7.7137,-0.015348,0.0082102,0.015348
2044,-0.0036856,0.0065657,0.0048592,10747.0,9307.1,50.622,7.7138,0.027021,0.0065657,0.027021
2048,-0.0036366,0.0080354,-0.0002825,10767.0,9331.0,50.628,7.7139,0.01877,0.0080354,0.01877
2052,-0.003595,0.0090199,-0.0032877,10786.0,9354.9,50.63,7.7139,0.043484,0.0090199,0.043484
2056,-0.0034868,0.0073142,0.003716,10806.0,9378.7,50.627,7.714,0.011551,0.0073142,0.011551
2060,-0.0035669,0.011994,-0.0093423,10825.0,9402.6,50.615,7.7139,0.028677,0.011994,0.028677
2064,-0.0035029,0.0051843,0.011015,10845.0,9426.5,50.628,7.714,0.02327,0.0051843,0.02327
2068,-0.0037174,0.012141,-0.011023,10864.0,9450.4,50.623,7.7138,0.033168,0.012141,0.033168
2072,-0.0036788,0.0079035,0.0034034,10884.0,9474.2,50.623,7.7138,0.041578,0.0079035,0.041578
2076,-0.0036847,0.0065762,0.0083258,10903.0,9498.1,50.621,7.7138,-0.032969,0.0065762,0.032969
2080,-0.0037544,0.0071606,0.0035469,10923.0,9522.0,50.638,7.7137,-0.01165,0.0071606,0.01165
2084,-0.0037389,0.0076394,-0.0012338,10942.0,9545.9,50.659,7.7138,0.049295,0.0076394,0.049295
2088,-0.0036946,0.0096782,-0.003712,10962.0,9569.7,50.641,7.7138,0.015704,0.0096782,0.015704
2092,-0.0036191,0.0099821,-0.0033012,10982.0,9593.6,50.635,7.7139,0.035377,0.0099821,0.035377
2096,-0.0035002,0.0077159,0.0049571,11001.0,9617.5,50.632,7.714,0.0021667,0.0077159,0.0021667
2100,-0.0035495,0.011209,-0.0068881,11021.0,9641.4,50.633,7.714,0.035348,0.011209,0.035348
2104,-0.0034275,0.0072646,0.0073664,11040.0,9665.2,50.627,7.7141,-0.0045727,0.0072646,0.0045727
2108,-0.0034764,0.010159,-0.0038104,11060.0,9689.1,50.634,7.714,0.022653,0.010159,0.022653
2112,-0.0034048,0.0095924,-0.0015208,11079.0,9713.0,50.632,7.7141,0.037312,0.0095924,0.037312
2116,-0.0033313,0.0093594,0.0011295,11099.0,9736.9,50.621,7.7142,0.0018677,0.0093594,0.0018677
2120,-0.0032822,0.0098772,-0.0018217,11118.0,9760.8,50.626,7.7142,0.029712,0.0098772,0.029712
2124,-0.003178,0.0079715,0.0044855,11138.0,9784.6,50.626,7.7143,0.0041876,0.0079715,0.0041876
2128,-0.003119,0.0078521,0.0022812,11157.0,9808.5,50.64,7.7144,0.017183,0.0078521,0.017183
2132,-0.0031555,0.010803,-0.004816,11177.0,9832.4,50.627,7.7144,0.0082177,0.010803,0.0082177
2136,-0.0031029,0.011116,-0.0043297,11197.0,9856.3,50.617,7.7144,0.034545,0.011116,0.034545
2140,-0.0030054,0.0084856,0.0051461,11216.0,9880.1,50.611,7.7145,-0.0022312,0.0084856,0.0022312
2144,-0.0029532,0.0079829,0.0026929,11236.0,9904.0,50.631,7.7146,0.023391,0.0079829,0.023391
2148,-0.0029401,0.0091507,-0.0022727,11255.0,9927.9,50.638,7.7146,0.039289,0.0091507,0.039289
2152,-0.0029317,0.011216,-0.0060542,11275.0,9951.8,50.623,7.7146,0.033397,0.011216,0.033397
2156,-0.0028702,0.0084291,0.0028188,11294.0,9975.7,50.624,7.7146,0.032271,0.0084291,0.032271
