Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (rad),Abs Sway,Abs Rudder
356,-0.56078,0.64261,-0.44557,1426.8,2288.0,20.642,7.1855,0.15745,0.64261,0.15745
360,-0.5685,0.62878,-0.43548,1452.9,2300.1,18.873,7.1766,0.10456,0.62878,0.10456
364,-0.57484,0.61692,-0.43014,1479.3,2311.3,17.141,7.1693,0.10984,0.61692,0.10984
368,-0.57973,0.60348,-0.41745,1506.0,2321.6,15.442,7.1632,0.087904,0.60348,0.087904
372,-0.58231,0.58234,-0.38547,1533.1,2331.1,13.833,7.1589,0.049248,0.58234,0.049248
376,-0.58266,0.56043,-0.35912,1560.3,2339.8,12.337,7.1568,0.02128,0.56043,0.02128
380,-0.58074,0.53554,-0.33064,1587.9,2347.7,10.96,7.1568,0.02463,0.53554,0.02463
384,-0.57681,0.50996,-0.30472,1615.6,2354.9,9.6883,7.1589,0.014476,0.50996,0.014476
388,-0.57096,0.48153,-0.2753,1643.5,2361.4,8.5355,7.1627,0.020766,0.48153,0.020766
392,-0.56365,0.45248,-0.2453,1671.5,2367.2,7.476,7.1681,-0.058887,0.45248,0.058887
396,-0.55437,0.42103,-0.21602,1699.7,2372.4,6.5596,7.1755,-0.021597,0.42103,0.021597
400,-0.54369,0.39109,-0.19219,1728.1,2377.1,5.7374,7.1845,-0.04084,0.39109,0.04084
404,-0.53174,0.36112,-0.17111,1756.5,2381.3,5.0243,7.1948,0.0075903,0.36112,0.0075903
408,-0.51926,0.32477,-0.13106,1785.1,2385.0,4.4197,7.2056,-0.043819,0.32477,0.043819
412,-0.50531,0.29167,-0.10636,1813.7,2388.4,3.9384,7.2181,-0.065423,0.29167,0.065423
416,-0.49068,0.25771,-0.080169,1842.5,2391.4,3.5633,7.2314,-0.064737,0.25771,0.064737
420,-0.47569,0.22061,-0.046995,1871.3,2394.0,3.3087,7.2452,-0.071887,0.22061,0.071887
424,-0.46025,0.18419,-0.018056,1900.2,2396.5,3.1675,7.2596,-0.10246,0.18419,0.10246
428,-0.44447,0.14789,0.00703,1929.2,2398.7,3.1497,7.2745,-0.066943,0.14789,0.066943
432,-0.42884,0.11047,0.036221,1958.2,2400.9,3.2344,7.2895,-0.078261,0.11047,0.078261
436,-0.41291,0.080384,0.043813,1987.4,2402.9,3.4038,7.305,-0.024771,0.080384,0.024771
440,-0.39764,0.049057,0.064465,2016.5,2405.0,3.6179,7.32,-0.052934,0.049057,0.052934
444,-0.38314,0.01461,0.092018,2045.8,2407.0,3.945,7.3344,-0.027716,0.01461,0.027716
448,-0.36869,-0.0096178,0.095579,2075.1,2409.2,4.3033,7.3488,-0.072164,0.0096178,0.072164
452,-0.35501,-0.036159,0.11064,2104.4,2411.4,4.7222,7.3626,-0.03825,0.036159,0.03825
456,-0.34186,-0.057994,0.11696,2133.8,2413.7,5.1775,7.3759,-0.031783,0.057994,0.031783
460,-0.32956,-0.081068,0.13191,2163.2,2416.3,5.6777,7.3884,-0.033017,0.081068,0.033017
464,-0.31783,-0.099002,0.13505,2192.7,2419.0,6.2127,7.4003,-0.022697,0.099002,0.022697
468,-0.30683,-0.11464,0.13703,2222.1,2421.9,6.7695,7.4116,0.013638,0.11464,0.013638
472,-0.29637,-0.12766,0.13997,2251.6,2425.0,7.3221,7.4222,-0.0087534,0.12766,0.0087534
476,-0.28646,-0.13727,0.14005,2281.2,2428.4,7.8675,7.4323,-0.045435,0.13727,0.045435
480,-0.27708,-0.14572,0.1392,2310.7,2432.1,8.43,7.4418,-0.0085735,0.14572,0.0085735
484,-0.26814,-0.15168,0.13646,2340.2,2436.0,8.9854,7.4509,0.0078812,0.15168,0.0078812
488,-0.25963,-0.15617,0.13401,2369.7,2440.2,9.534,7.4595,0.023708,0.15617,0.023708
492,-0.25145,-0.16137,0.13943,2399.3,2444.7,10.069,7.4678,-0.0276,0.16137,0.0276
496,-0.24373,-0.16151,0.12988,2428.8,2449.4,10.605,7.4755,-0.003404,0.16151,0.003404
500,-0.23618,-0.16118,0.125,2458.3,2454.4,11.115,7.4831,0.0069166,0.16118,0.0069166
504,-0.2289,-0.15846,0.11633,2487.7,2459.7,11.603,7.4903,0.030089,0.15846,0.030089
508,-0.22174,-0.15381,0.10946,2517.2,2465.2,12.042,7.4973,-0.0078183,0.15381,0.0078183
512,-0.21473,-0.1504,0.10583,2546.6,2471.0,12.476,7.5043,0.016883,0.1504,0.016883
516,-0.20793,-0.14521,0.098322,2576.1,2477.0,12.889,7.511,0.033313,0.14521,0.033313
520,-0.20133,-0.13966,0.091429,2605.5,2483.2,13.279,7.5175,0.055465,0.13966,0.055465
524,-0.19477,-0.13383,0.087173,2634.8,2489.7,13.636,7.5239,0.032965,0.13383,0.032965
528,-0.18839,-0.12558,0.078702,2664.2,2496.4,13.954,7.5302,-0.0030288,0.12558,0.0030288
532,-0.18212,-0.11761,0.071667,2693.5,2503.2,14.247,7.5363,0.00083562,0.11761,0.00083562
536,-0.176,-0.10854,0.060451,2722.9,2510.3,14.521,7.5423,0.049086,0.10854,0.049086
540,-0.16988,-0.099127,0.05424,2752.2,2517.5,14.738,7.5483,0.0086647,0.099127,0.0086647
544,-0.16396,-0.092292,0.050044,2781.5,2524.9,14.966,7.5541,0.067314,0.092292,0.067314
548,-0.15815,-0.082014,0.040349,2810.7,2532.4,15.138,7.5598,0.02822,0.082014,0.02822
552,-0.15248,-0.071228,0.02932,2840.0,2540.0,15.281,7.5654,0.045925,0.071228,0.045925
556,-0.14684,-0.061714,0.024452,2869.3,2547.8,15.385,7.5709,0.030163,0.061714,0.030163
560,-0.1416,-0.055053,0.021152,2898.5,2555.6,15.506,7.5761,0.10561,0.055053,0.10561
564,-0.13637,-0.047908,0.019873,2927.8,2563.6,15.585,7.5813,0.052715,0.047908,0.052715
568,-0.13122,-0.039818,0.013397,2957.1,2571.6,15.652,7.5864,0.041104,0.039818,0.041104
572,-0.12624,-0.031192,0.0069716,2986.3,2579.6,15.685,7.5913,0.020808,0.031192,0.020808
576,-0.12157,-0.020129,-0.005226,3015.6,2587.7,15.68,7.596,0.018484,0.020129,0.018484
580,-0.11683,-0.013461,-0.0043189,3044.9,2595.9,15.657,7.6007,0.014855,0.013461,0.014855
584,-0.11229,-0.0072258,-0.0068999,3074.2,2604.0,15.638,7.6052,0.031588,0.0072258,0.031588
588,-0.10791,-0.0021359,-0.0083193,3103.5,2612.2,15.614,7.6096,0.043503,0.0021359,0.043503
592,-0.10376,0.0046571,-0.013144,3132.8,2620.4,15.559,7.6137,0.010968,0.0046571,0.010968
596,-0.10001,0.011189,-0.022771,3162.1,2628.6,15.518,7.6175,0.10177,0.011189,0.10177
600,-0.09619,0.014913,-0.01728,3191.5,2636.8,15.43,7.6213,0.032631,0.014913,0.032631
604,-0.092715,0.02354,-0.027988,3220.9,2644.9,15.322,7.6248,-0.00024658,0.02354,0.00024658
608,-0.089349,0.023657,-0.021667,3250.3,2653.1,15.259,7.6282,0.1012,0.023657,0.1012
612,-0.08652,0.02063,0.00082731,3279.7,2661.2,15.158,7.631,-0.14371,0.02063,0.14371
616,-0.10058,-0.071231,0.23161,3309.2,2669.1,15.562,7.6173,-0.49277,0.071231,0.49277
620,-0.16012,-0.24891,0.56267,3338.5,2677.0,17.153,7.5615,-0.69172,0.24891,0.69172
624,-0.23814,-0.44805,0.82175,3367.5,2685.2,19.954,7.4928,-0.698,0.44805,0.698
628,-0.31734,-0.62558,0.97077,3395.9,2694.2,23.58,7.4265,-0.59263,0.62558,0.59263
632,-0.38177,-0.74308,0.97684,3423.7,2704.5,27.527,7.3733,-0.35732,0.74308,0.35732
636,-0.43084,-0.78863,0.86566,3450.6,2716.1,31.239,7.3292,-0.1672,0.78863,0.1672
640,-0.46841,-0.78116,0.71245,3476.8,2729.3,34.39,7.2911,-0.06722,0.78116,0.06722
644,-0.49706,-0.76002,0.61183,3502.1,2743.7,37.009,7.2603,-0.11049,0.76002,0.11049
648,-0.52119,-0.74637,0.57578,3526.6,2759.1,39.376,7.2349,-0.12832,0.74637,0.12832
652,-0.54653,-0.75064,0.60181,3550.4,2775.5,41.712,7.2101,-0.26117,0.75064,0.26117
656,-0.57859,-0.77212,0.65897,3573.4,2792.8,44.232,7.1805,-0.33237,0.77212,0.33237
660,-0.61227,-0.78837,0.67902,3595.5,2811.0,46.938,7.1488,-0.22526,0.78837,0.22526
664,-0.64584,-0.80021,0.68781,3616.8,2830.0,49.68,7.1168,-0.24196,0.80021,0.24196
668,-0.67464,-0.79595,0.65635,3637.0,2849.9,52.375,7.0877,-0.19004,0.79595,0.19004
672,-0.69932,-0.78507,0.62374,3656.2,2870.7,54.933,7.062,-0.1829,0.78507,0.1829
676,-0.72018,-0.76922,0.58905,3674.4,2892.3,57.368,7.0395,-0.12258,0.76922,0.12258
680,-0.73737,-0.75349,0.56866,3691.6,2914.5,59.661,7.0207,-0.2109,0.75349,0.2109
684,-0.75274,-0.74055,0.55614,3707.8,2937.4,61.915,7.004,-0.16232,0.74055,0.16232
688,-0.7662,-0.72869,0.54661,3723.1,2960.9,64.126,6.9894,-0.14347,0.72869,0.14347
692,-0.77745,-0.71426,0.52859,3737.3,2984.9,66.289,6.9767,-0.091319,0.71426,0.091319
696,-0.78656,-0.7009,0.51682,3750.6,3009.4,68.383,6.9663,-0.10479,0.7009,0.10479
700,-0.79299,-0.68312,0.49344,3763.0,3034.3,70.403,6.9581,-0.097494,0.68312,0.097494
704,-0.7966,-0.66188,0.46555,3774.4,3059.7,72.311,6.9525,-0.10367,0.66188,0.10367
708,-0.79765,-0.63827,0.43469,3784.8,3085.5,74.116,6.9492,-0.04283,0.63827,0.04283
712,-0.7963,-0.61576,0.41175,3794.4,3111.6,75.817,6.9485,-0.011505,0.61576,0.011505
716,-0.79241,-0.5892,0.38188,3803.2,3137.9,77.392,6.9501,-0.043884,0.5892,0.043884
720,-0.78631,-0.56012,0.34854,3811.1,3164.6,78.848,6.9538,-0.016285,0.56012,0.016285
724,-0.77814,-0.53193,0.32058,3818.3,3191.5,80.198,6.9597,0.052364,0.53193,0.052364
728,-0.76785,-0.50062,0.2895,3824.8,3218.6,81.406,6.9677,0.012884,0.50062,0.012884
732,-0.75589,-0.46906,0.25903,3830.6,3245.8,82.509,6.9774,0.065152,0.46906,0.065152
736,-0.74246,-0.43636,0.22785,3835.8,3273.3,83.496,6.9887,0.11406,0.43636,0.11406
740,-0.72767,-0.39806,0.18757,3840.4,3300.9,84.317,7.0012,0.082006,0.39806,0.082006
744,-0.71106,-0.36134,0.15727,3844.5,3328.6,85.002,7.0158,0.07655,0.36134,0.07655
748,-0.69377,-0.32291,0.12178,3848.2,3356.5,85.575,7.0311,0.1524,0.32291,0.1524
752,-0.67566,-0.2801,0.081807,3851.5,3384.4,85.971,7.0474,0.10964,0.2801,0.10964
756,-0.65681,-0.2368,0.0432,3854.4,3412.5,86.232,7.0647,0.16619,0.2368,0.16619
760,-0.63702,-0.19533,0.013959,3857.1,3440.7,86.354,7.0832,0.16744,0.19533,0.16744
764,-0.61735,-0.15074,-0.021942,3859.6,3468.9,86.332,7.1018,0.13554,0.15074,0.13554
768,-0.59742,-0.1077,-0.052384,3862.0,3497.3,86.187,7.1209,0.14838,0.1077,0.14838
772,-0.57763,-0.065435,-0.079319,3864.3,3525.7,85.915,7.1402,0.11078,0.065435,0.11078
776,-0.55827,-0.024824,-0.10497,3866.6,3554.2,85.548,7.1593,0.1301,0.024824,0.1301
780,-0.53969,0.01522,-0.13156,3868.9,3582.8,85.083,7.1778,0.15435,0.01522,0.15435
784,-0.52195,0.053775,-0.15552,3871.4,3611.4,84.518,7.1958,0.16399,0.053775,0.16399
788,-0.50435,0.084331,-0.15786,3874.0,3640.1,83.874,7.2136,0.061214,0.084331,0.061214
792,-0.48809,0.1151,-0.17408,3876.9,3668.9,83.207,7.2303,0.081934,0.1151,0.081934
796,-0.47257,0.14196,-0.18437,3880.0,3697.7,82.492,7.2463,0.09388,0.14196,0.09388
800,-0.45794,0.16528,-0.19203,3883.3,3726.5,81.749,7.2614,0.11569,0.16528,0.11569
804,-0.44444,0.18682,-0.19705,3887.0,3755.3,80.951,7.2755,0.034379,0.18682,0.034379
808,-0.43124,0.20108,-0.19394,3891.0,3784.2,80.181,7.289,0.084793,0.20108,0.084793
812,-0.4193,0.21734,-0.20027,3895.4,3813.0,79.374,7.3014,0.024039,0.21734,0.024039
816,-0.40741,0.2242,-0.19059,3900.1,3841.9,78.61,7.3135,0.083666,0.2242,0.083666
820,-0.39629,0.23299,-0.19123,3905.2,3870.7,77.835,7.3249,0.034493,0.23299,0.034493
824,-0.38552,0.23848,-0.18925,3910.6,3899.5,77.082,7.3359,0.0625,0.23848,0.0625
828,-0.37518,0.24187,-0.18536,3916.4,3928.3,76.337,7.3463,0.062011,0.24187,0.062011
832,-0.36514,0.24054,-0.17112,3922.6,3957.0,75.611,7.3563,-0.0018935,0.24054,0.0018935
836,-0.35522,0.24013,-0.17052,3929.2,3985.8,74.94,7.3662,0.056893,0.24013,0.056893
840,-0.34562,0.23841,-0.16482,3936.1,4014.4,74.265,7.3757,0.028332,0.23841,0.028332
844,-0.33609,0.23309,-0.15349,3943.3,4043.0,73.631,7.3851,0.026516,0.23309,0.026516
848,-0.32657,0.22445,-0.13873,3950.9,4071.6,73.052,7.3943,0.026428,0.22445,0.026428
852,-0.31726,0.22119,-0.14168,3958.8,4100.1,72.487,7.4035,0.022552,0.22119,0.022552
856,-0.30802,0.21079,-0.12344,3967.0,4128.6,71.955,7.4125,-9.6482e-05,0.21079,9.6482e-05
860,-0.29875,0.19942,-0.11266,3975.6,4157.0,71.506,7.4214,0.065712,0.19942,0.065712
864,-0.28956,0.18859,-0.10005,3984.4,4185.4,71.066,7.4303,-0.013964,0.18859,0.013964
868,-0.28031,0.17895,-0.097454,3993.4,4213.7,70.69,7.4393,0.051428,0.17895,0.051428
872,-0.27125,0.1689,-0.087757,4002.7,4242.0,70.311,7.4482,-0.00063859,0.1689,0.00063859
876,-0.26222,0.15569,-0.074474,4012.2,4270.2,70.001,7.4569,0.033147,0.15569,0.033147
880,-0.25326,0.14558,-0.069676,4021.9,4298.5,69.714,7.4657,0.02006,0.14558,0.02006
884,-0.24447,0.13048,-0.051547,4031.8,4326.7,69.48,7.4742,0.015552,0.13048,0.015552
888,-0.23574,0.11924,-0.04508,4041.9,4354.8,69.274,7.4827,-0.024828,0.11924,0.024828
892,-0.22716,0.10514,-0.034403,4052.1,4383.0,69.134,7.4911,0.033083,0.10514,0.033083
896,-0.21879,0.092525,-0.022981,4062.4,4411.1,69.0,7.4993,-0.04032,0.092525,0.04032
900,-0.21052,0.081176,-0.018474,4072.9,4439.3,68.916,7.5074,-0.014939,0.081176,0.014939
904,-0.20247,0.071057,-0.014396,4083.4,4467.4,68.847,7.5154,-0.011547,0.071057,0.011547
908,-0.19462,0.058564,-0.003158,4094.1,4495.5,68.814,7.5231,-0.0029137,0.058564,0.0029137
912,-0.187,0.048675,0.00020396,4104.7,4523.7,68.811,7.5307,0.0064777,0.048675,0.0064777
916,-0.17966,0.038783,0.0076302,4115.5,4551.8,68.816,7.5379,-0.025062,0.038783,0.025062
920,-0.17255,0.026162,0.01999,4126.2,4580.0,68.873,7.545,-0.010634,0.026162,0.010634
924,-0.16581,0.020479,0.015139,4137.0,4608.2,68.929,7.5517,-0.028192,0.020479,0.028192
928,-0.15922,0.011346,0.021493,4147.8,4636.5,69.012,7.5583,0.012838,0.011346,0.012838
932,-0.15288,0.00085184,0.032578,4158.6,4664.7,69.12,7.5646,-0.00099135,0.00085184,0.00099135
936,-0.14682,-0.0044105,0.029291,4169.3,4693.0,69.237,7.5707,-0.0076812,0.0044105,0.0076812
940,-0.14106,-0.011648,0.032184,4180.1,4721.3,69.378,7.5764,0.04412,0.011648,0.04412
944,-0.13548,-0.016471,0.033316,4190.8,4749.7,69.506,7.582,0.014196,0.016471,0.014196
948,-0.13017,-0.021366,0.037883,4201.4,4778.1,69.632,7.5874,-0.030027,0.021366,0.030027
952,-0.12511,-0.024687,0.033998,4212.1,4806.5,69.79,7.5924,0.032956,0.024687,0.032956
956,-0.12023,-0.031198,0.043106,4222.6,4835.0,69.95,7.5973,0.023195,0.031198,0.023195
960,-0.11572,-0.035639,0.048911,4233.1,4863.6,70.104,7.6019,-0.062665,0.035639,0.062665
964,-0.11143,-0.036662,0.039243,4243.6,4892.1,70.291,7.6062,0.016003,0.036662,0.016003
968,-0.10734,-0.040354,0.04088,4253.9,4920.7,70.478,7.6103,0.075702,0.040354,0.075702
972,-0.10325,-0.041712,0.042451,4264.2,4949.4,70.632,7.6144,0.0045039,0.041712,0.0045039
976,-0.09933,-0.042518,0.039419,4274.4,4978.1,70.805,7.6183,0.035442,0.042518,0.035442
980,-0.09563,-0.039627,0.033035,4284.6,5006.8,70.932,7.622,-0.010146,0.039627,0.010146
984,-0.092139,-0.040679,0.033318,4294.7,5035.6,71.093,7.6255,0.072313,0.040679,0.072313
988,-0.091948,-0.0047653,-0.057182,4304.6,5064.4,71.066,7.6256,0.18284,0.0047653,0.18284
992,-0.097362,0.065756,-0.18941,4314.5,5093.3,70.575,7.6204,0.25592,0.065756,0.25592
996,-0.10418,0.14778,-0.29433,4324.5,5122.1,69.586,7.6148,0.21476,0.14778,0.21476
1000,-0.11059,0.22374,-0.35597,4334.7,5150.8,68.269,7.6102,0.18258,0.22374,0.18258
1004,-0.11438,0.26969,-0.33833,4345.4,5179.3,66.857,7.6079,0.065274,0.26969,0.065274
1008,-0.11728,0.28696,-0.28374,4356.6,5207.5,65.598,7.6056,-0.0101,0.28696,0.0101
1012,-0.11914,0.28378,-0.22467,4368.4,5235.6,64.588,7.6037,-0.0060545,0.28378,0.0060545
1016,-0.12004,0.27409,-0.18409,4380.7,5263.4,63.763,7.6024,-0.03244,0.27409,0.03244
1020,-0.12017,0.26901,-0.17989,4393.3,5291.1,63.053,7.6021,0.049265,0.26901,0.049265
