Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (rad),Abs Sway,Abs Rudder
88,-0.0021949,0.019034,-0.012532,570.66,368.01,32.635,7.7153,0.022544,0.019034,0.022544
92,-0.0021886,0.018976,-0.0098149,596.61,384.7,32.598,7.7153,0.035288,0.018976,0.035288
96,-0.0021753,0.018764,-0.0064433,622.58,401.38,32.557,7.7153,0.0049039,0.018764,0.0049039
100,-0.0022192,0.020344,-0.010282,648.55,418.05,32.521,7.7153,0.012436,0.020344,0.012436
104,-0.0021862,0.019511,-0.0068032,674.54,434.7,32.487,7.7153,0.014731,0.019511,0.014731
108,-0.0023815,0.025258,-0.02185,700.53,451.34,32.432,7.7152,0.040615,0.025258,0.040615
112,-0.0023958,0.016706,0.0068741,726.54,467.95,32.396,7.7151,-0.015031,0.016706,0.015031
116,-0.002747,0.020297,-0.0077537,752.55,484.55,32.377,7.7148,-0.023759,0.020297,0.023759
120,-0.0026784,0.017036,-0.00043658,778.58,501.13,32.365,7.7148,0.0063244,0.017036,0.0063244
124,-0.0027892,0.019919,-0.009813,804.6,517.71,32.335,7.7147,0.0040747,0.019919,0.0040747
128,-0.0027174,0.014768,0.0026822,830.64,534.27,32.333,7.7148,0.027188,0.014768,0.027188
132,-0.0029793,0.021106,-0.019105,856.68,550.83,32.312,7.7145,0.070842,0.021106,0.070842
136,-0.0029797,0.017094,-0.0017344,882.73,567.38,32.266,7.7145,0.013641,0.017094,0.013641
140,-0.003115,0.021882,-0.015789,908.78,583.91,32.227,7.7144,0.024848,0.021882,0.024848
144,-0.0030228,0.018409,-0.0030706,934.85,600.43,32.191,7.7145,0.013156,0.018409,0.013156
148,-0.0029291,0.015397,0.0025286,960.93,616.92,32.186,7.7146,0.0015841,0.015397,0.0015841
152,-0.0028829,0.014572,-8.0401e-05,987.01,633.41,32.191,7.7146,0.014379,0.014572,0.014379
156,-0.0029593,0.012617,-0.00096202,1013.1,649.9,32.213,7.7146,0.070011,0.012617,0.070011
160,-0.0029466,0.012059,0.0014713,1039.2,666.39,32.198,7.7146,-0.00070335,0.012059,0.00070335
164,-0.0030972,0.017164,-0.014154,1065.3,682.87,32.177,7.7144,0.039214,0.017164,0.039214
168,-0.003141,0.013804,0.0031945,1091.4,699.35,32.129,7.7144,-0.047382,0.013804,0.047382
172,-0.003159,0.012484,0.0016275,1117.5,715.81,32.143,7.7144,0.0039057,0.012484,0.0039057
176,-0.0030873,0.010517,0.0024561,1143.6,732.27,32.161,7.7144,0.034366,0.010517,0.034366
180,-0.003027,0.0092027,0.0050435,1169.7,748.73,32.164,7.7145,-0.0056931,0.0092027,0.0056931
184,-0.0030599,0.010282,7.9735e-05,1195.8,765.2,32.166,7.7144,-0.0022242,0.010282,0.0022242
188,-0.0030106,0.0095892,0.0019705,1221.9,781.66,32.164,7.7145,-0.0026098,0.0095892,0.0026098
192,-0.002986,0.010287,-0.0021255,1248.0,798.12,32.171,7.7145,0.029778,0.010287,0.029778
196,-0.0030292,0.012766,-0.0054068,1274.1,814.59,32.14,7.7145,-0.0055486,0.012766,0.0055486
200,-0.0029932,0.012136,-0.0039154,1300.2,831.04,32.136,7.7145,0.041373,0.012136,0.041373
204,-0.0029357,0.010416,0.00089406,1326.3,847.49,32.135,7.7146,0.031565,0.010416,0.031565
208,-0.0028993,0.0056471,0.0098716,1352.4,863.93,32.168,7.7146,0.03923,0.0056471,0.03923
212,-0.0030683,0.0087399,0.00064267,1378.5,880.39,32.164,7.7144,-0.019733,0.0087399,0.019733
216,-0.0031437,0.0075821,-0.00043128,1404.6,896.85,32.193,7.7144,0.067563,0.0075821,0.067563
220,-0.0031228,0.0072441,0.0037977,1430.7,913.31,32.181,7.7144,-0.0074043,0.0072441,0.0074043
224,-0.0031305,0.0090973,-0.0030283,1456.8,929.78,32.188,7.7144,0.027565,0.0090973,0.027565
228,-0.0030665,0.007085,0.0027118,1482.9,946.24,32.197,7.7144,0.036991,0.007085,0.036991
232,-0.003026,0.0073398,0.0028029,1509.0,962.71,32.196,7.7145,-0.00021765,0.0073398,0.00021765
236,-0.004055,-0.018367,0.070415,1535.1,979.16,32.305,7.7135,-0.14056,0.018367,0.14056
240,-0.007135,-0.070371,0.1663,1561.2,995.6,32.775,7.7107,-0.16572,0.070371,0.16572
244,-0.010782,-0.12819,0.23547,1587.2,1012.1,33.594,7.7078,-0.11794,0.12819,0.11794
248,-0.014795,-0.18049,0.27279,1613.1,1028.9,34.629,7.7048,-0.070899,0.18049,0.070899
252,-0.019311,-0.21797,0.27174,1638.7,1046.0,35.755,7.7013,0.038699,0.21797,0.038699
256,-0.023454,-0.22507,0.21815,1664.1,1063.5,36.741,7.6973,0.061921,0.22507,0.061921
260,-0.027065,-0.21816,0.16886,1689.1,1081.3,37.52,7.6935,0.07563,0.21816,0.07563
264,-0.02966,-0.20533,0.13867,1714.0,1099.5,38.104,7.6906,-0.0066159,0.20533,0.0066159
268,-0.031796,-0.18778,0.10827,1738.5,1118.0,38.584,7.688,0.0041887,0.18778,0.0041887
272,-0.032877,-0.18916,0.13347,1763.0,1136.7,39.076,7.687,0.0034907,0.18916,0.0034907
276,-0.034367,-0.19911,0.16669,1787.2,1155.6,39.665,7.6857,-0.056131,0.19911,0.056131
280,-0.036332,-0.21121,0.18644,1811.3,1174.7,40.374,7.6841,-0.039098,0.21121,0.039098
284,-0.0388,-0.22279,0.19525,1835.1,1194.1,41.158,7.6819,0.017081,0.22279,0.017081
288,-0.041175,-0.22831,0.19276,1858.7,1213.8,41.925,7.6797,-0.017585,0.22831,0.017585
292,-0.04377,-0.22762,0.17501,1882.0,1233.8,42.683,7.6771,0.058819,0.22762,0.058819
296,-0.045973,-0.21372,0.14149,1905.1,1254.1,43.295,7.6745,0.010589,0.21372,0.010589
300,-0.047321,-0.20145,0.12379,1927.9,1274.6,43.831,7.6728,0.042357,0.20145,0.042357
304,-0.048118,-0.19055,0.11534,1950.5,1295.4,44.313,7.6717,0.04289,0.19055,0.04289
308,-0.04866,-0.17599,0.098912,1972.8,1316.4,44.74,7.6709,0.039219,0.17599,0.039219
312,-0.048609,-0.16829,0.10399,1995.0,1337.6,45.139,7.6707,0.0048778,0.16829,0.0048778
316,-0.04852,-0.161,0.10291,2017.1,1358.9,45.547,7.6707,0.00072119,0.161,0.00072119
320,-0.048308,-0.15585,0.10329,2038.9,1380.5,45.961,7.6708,0.014467,0.15585,0.014467
324,-0.048127,-0.14965,0.096958,2060.6,1402.2,46.375,7.6708,0.049114,0.14965,0.049114
328,-0.047825,-0.14121,0.087074,2082.1,1424.0,46.749,7.671,0.051406,0.14121,0.051406
332,-0.047323,-0.13163,0.077441,2103.5,1446.1,47.08,7.6713,0.043162,0.13163,0.043162
336,-0.046832,-0.11715,0.056999,2124.7,1468.2,47.353,7.6716,0.059895,0.11715,0.059895
340,-0.046016,-0.10176,0.043045,2145.8,1490.6,47.541,7.6722,0.024789,0.10176,0.024789
344,-0.044912,-0.089419,0.036523,2166.7,1513.0,47.703,7.6731,0.039061,0.089419,0.039061
348,-0.043789,-0.076174,0.028433,2187.6,1535.5,47.818,7.6741,0.0077785,0.076174,0.0077785
352,-0.042495,-0.066248,0.024699,2208.4,1558.1,47.932,7.6753,0.041022,0.066248,0.041022
356,-0.041171,-0.060125,0.027361,2229.1,1580.7,48.05,7.6766,0.057204,0.060125,0.057204
360,-0.039888,-0.051452,0.020805,2249.8,1603.4,48.146,7.6778,0.041708,0.051452,0.041708
364,-0.038514,-0.045119,0.020805,2270.4,1626.2,48.225,7.6791,0.020431,0.045119,0.020431
368,-0.037298,-0.036499,0.012903,2291.0,1649.0,48.282,7.6803,0.0083976,0.036499,0.0083976
372,-0.036284,-0.023891,-0.0047043,2311.5,1671.8,48.295,7.6813,0.031311,0.023891,0.031311
376,-0.034992,-0.015363,-0.0072129,2332.0,1694.7,48.273,7.6825,0.035081,0.015363,0.035081
380,-0.03401,-0.0018763,-0.0235,2352.5,1717.6,48.206,7.6835,0.035827,0.0018763,0.035827
384,-0.032683,0.00069387,-0.010183,2373.0,1740.5,48.147,7.6848,0.03473,0.00069387,0.03473
388,-0.031584,0.0084389,-0.017594,2393.5,1763.4,48.083,7.6859,0.018817,0.0084389,0.018817
392,-0.030365,0.011157,-0.012478,2414.1,1786.3,48.023,7.6871,0.019164,0.011157,0.019164
396,-0.029412,0.017924,-0.020396,2434.6,1809.2,47.946,7.6881,0.0045127,0.017924,0.0045127
400,-0.028342,0.021263,-0.020194,2455.2,1832.1,47.87,7.6892,0.030899,0.021263,0.030899
404,-0.027421,0.026363,-0.026745,2475.7,1854.9,47.787,7.6901,0.057502,0.026363,0.057502
408,-0.026458,0.028993,-0.02249,2496.4,1877.8,47.678,7.6911,0.009168,0.028993,0.009168
412,-0.02557,0.032347,-0.025165,2517.0,1900.6,47.581,7.692,0.017186,0.032347,0.017186
416,-0.024748,0.036332,-0.030168,2537.7,1923.4,47.475,7.6928,0.037928,0.036332,0.037928
420,-0.023906,0.037835,-0.02601,2558.4,1946.1,47.356,7.6937,0.0088296,0.037835,0.0088296
424,-0.023186,0.040659,-0.031448,2579.1,1968.9,47.255,7.6944,0.055654,0.040659,0.055654
428,-0.022506,0.043259,-0.030034,2599.9,1991.6,47.115,7.6951,-0.0021309,0.043259,0.0021309
432,-0.021808,0.042313,-0.022593,2620.8,2014.2,46.999,7.6958,-0.018985,0.042313,0.018985
436,-0.021176,0.043862,-0.027526,2641.7,2036.8,46.9,7.6964,0.015798,0.043862,0.015798
440,-0.02045,0.042097,-0.021114,2662.6,2059.4,46.799,7.6972,0.0055521,0.042097,0.0055521
444,-0.019863,0.043692,-0.028538,2683.6,2081.9,46.712,7.6978,0.0509,0.043692,0.0509
448,-0.019197,0.040627,-0.017965,2704.6,2104.5,46.614,7.6984,0.009678,0.040627,0.009678
452,-0.018689,0.041389,-0.020996,2725.6,2126.9,46.521,7.6989,-0.013935,0.041389,0.013935
456,-0.018277,0.043955,-0.027652,2746.7,2149.4,46.414,7.6993,-0.0044313,0.043955,0.0044313
460,-0.017703,0.042546,-0.024414,2767.8,2171.8,46.324,7.6999,0.040658,0.042546,0.040658
464,-0.017102,0.039256,-0.015319,2789.0,2194.2,46.239,7.7005,0.0047517,0.039256,0.0047517
468,-0.016583,0.039582,-0.02023,2810.2,2216.5,46.166,7.701,0.016555,0.039582,0.016555
472,-0.016141,0.036659,-0.017266,2831.4,2238.8,46.115,7.7014,0.067174,0.036659,0.067174
476,-0.015627,0.032858,-0.0094957,2852.7,2261.1,46.06,7.7019,0.025807,0.032858,0.025807
480,-0.015138,0.033429,-0.015591,2874.0,2283.4,46.006,7.7024,0.020736,0.033429,0.020736
484,-0.014637,0.028687,-0.007095,2895.3,2305.6,45.975,7.7029,0.042358,0.028687,0.042358
488,-0.014301,0.03029,-0.012765,2916.7,2327.8,45.913,7.7033,-0.016308,0.03029,0.016308
492,-0.01388,0.030431,-0.016742,2938.0,2350.1,45.869,7.7037,0.043913,0.030431,0.043913
496,-0.013382,0.024989,-0.0015985,2959.4,2372.2,45.826,7.7042,-0.00097101,0.024989,0.00097101
500,-0.013209,0.027231,-0.010828,2980.8,2394.4,45.78,7.7043,-0.028161,0.027231,0.028161
504,-0.01271,0.020786,0.001908,3002.2,2416.6,45.775,7.7048,0.017813,0.020786,0.017813
508,-0.012351,0.02252,-0.0094437,3023.7,2438.7,45.762,7.7052,0.032618,0.02252,0.032618
512,-0.011906,0.016439,0.0072801,3045.1,2460.8,45.743,7.7056,-0.024173,0.016439,0.024173
516,-0.011656,0.017554,-0.0030102,3066.6,2483.0,45.746,7.7059,-0.00042927,0.017554,0.00042927
520,-0.011219,0.014457,0.0012992,3088.0,2505.1,45.753,7.7063,0.028958,0.014457,0.028958
524,-0.010828,0.01401,-0.00089448,3109.5,2527.2,45.753,7.7067,0.021917,0.01401,0.021917
528,-0.010473,0.014465,-0.0029701,3131.0,2549.3,45.739,7.707,0.0089839,0.014465,0.0089839
532,-0.010113,0.013829,-0.0011753,3152.5,2571.4,45.725,7.7074,0.00068597,0.013829,0.00068597
536,-0.0097607,0.0074914,0.010871,3174.0,2593.6,45.76,7.7077,0.03476,0.0074914,0.03476
540,-0.0095616,0.011065,-0.0037038,3195.4,2615.7,45.769,7.7079,0.026661,0.011065,0.026661
544,-0.009204,0.0048565,0.012518,3216.9,2637.8,45.792,7.7083,0.015356,0.0048565,0.015356
548,-0.0090729,0.0087225,-0.0020135,3238.4,2659.9,45.803,7.7084,0.010547,0.0087225,0.010547
552,-0.0087947,0.0072547,0.0010526,3259.9,2682.0,45.817,7.7087,0.047647,0.0072547,0.047647
556,-0.0085076,0.0067156,0.0043084,3281.3,2704.2,45.815,7.709,-0.0029729,0.0067156,0.0029729
560,-0.0081941,0.0024948,0.014205,3302.8,2726.3,45.843,7.7093,-0.018358,0.0024948,0.018358
564,-0.0079269,0.00062204,0.012018,3324.3,2748.4,45.9,7.7096,0.0162,0.00062204,0.0162
568,-0.0077421,0.00082595,0.0097106,3345.7,2770.6,45.928,7.7098,-0.01489,0.00082595,0.01489
572,-0.0076295,0.0041003,-0.0018299,3367.2,2792.8,45.951,7.7099,0.035424,0.0041003,0.035424
576,-0.0073598,0.0038011,0.0028417,3388.6,2815.0,45.951,7.7101,0.015584,0.0038011,0.015584
580,-0.0071153,0.0027724,0.004942,3410.0,2837.1,45.975,7.7104,0.033888,0.0027724,0.033888
584,-0.0070911,0.0048237,-0.0031527,3431.4,2859.3,45.999,7.7104,0.07872,0.0048237,0.07872
588,-0.006935,0.0012971,0.010077,3452.9,2881.5,46.01,7.7106,0.023026,0.0012971,0.023026
592,-0.0068033,0.0042511,9.2239e-05,3474.3,2903.7,46.028,7.7107,0.025984,0.0042511,0.025984
596,-0.0065526,0.00065648,0.010557,3495.7,2925.9,46.055,7.7109,0.02212,0.00065648,0.02212
600,-0.0063826,0.0003813,0.010074,3517.1,2948.1,46.083,7.7111,-0.0094794,0.0003813,0.0094794
604,-0.0062613,0.0013963,0.0058719,3538.5,2970.4,46.109,7.7112,0.00031675,0.0013963,0.00031675
608,-0.0061295,0.0011621,0.0080599,3559.8,2992.6,46.124,7.7114,-0.018811,0.0011621,0.018811
612,-0.0061376,0.003036,0.0038118,3581.2,3014.9,46.133,7.7114,-0.022624,0.003036,0.022624
616,-0.006013,0.001203,0.0057548,3602.6,3037.1,46.175,7.7115,0.051757,0.001203,0.051757
620,-0.0058493,-0.00037511,0.0091413,3623.9,3059.4,46.209,7.7117,0.034049,0.00037511,0.034049
624,-0.0057016,0.00060684,0.0063404,3645.3,3081.6,46.231,7.7118,0.0078962,0.00060684,0.0078962
628,-0.0056379,0.0025684,0.0031789,3666.6,3103.9,46.236,7.7119,-0.010703,0.0025684,0.010703
632,-0.0054562,0.0016199,0.0063488,3687.9,3126.2,46.257,7.712,0.0095945,0.0016199,0.0095945
636,-0.0054523,0.0063803,-0.0067909,3709.2,3148.5,46.262,7.7121,0.042281,0.0063803,0.042281
640,-0.0053131,0.0053688,0.0039139,3730.5,3170.8,46.238,7.7122,-0.021414,0.0053688,0.021414
644,-0.0051611,0.0041854,0.0049523,3751.9,3193.1,46.265,7.7123,0.02218,0.0041854,0.02218
648,-0.0050781,0.0058612,0.0014028,3773.2,3215.4,46.266,7.7124,-0.00083922,0.0058612,0.00083922
652,-0.0048934,0.0036565,0.0068838,3794.5,3237.7,46.287,7.7126,0.01668,0.0036565,0.01668
656,-0.0048118,0.0038287,0.0028232,3815.8,3260.0,46.32,7.7127,0.04944,0.0038287,0.04944
660,-0.0046615,-0.00027751,0.015436,3837.1,3282.4,46.343,7.7128,-0.013513,0.00027751,0.013513
664,-0.004722,0.0028548,0.0026902,3858.4,3304.7,46.373,7.7128,0.0080367,0.0028548,0.0080367
668,-0.0047841,0.0081989,-0.010909,3879.6,3327.0,46.369,7.7127,0.056805,0.0081989,0.056805
672,-0.0046556,0.0057822,0.004731,3900.9,3349.4,46.342,7.7128,-0.014751,0.0057822,0.014751
676,-0.0046948,0.0097387,-0.0068074,3922.2,3371.7,46.339,7.7128,0.023674,0.0097387,0.023674
680,-0.0045454,0.007659,0.0040517,3943.5,3394.1,46.323,7.713,-0.013691,0.007659,0.013691
684,-0.0044853,0.0086153,-0.0016674,3964.7,3416.4,46.338,7.713,0.036219,0.0086153,0.036219
688,-0.0043836,0.0051447,0.0068645,3986.0,3438.7,46.359,7.7131,0.038814,0.0051447,0.038814
692,-0.0043729,0.0081248,-0.0015439,4007.3,3461.1,46.357,7.7131,0.007806,0.0081248,0.007806
696,-0.0041969,0.0043019,0.009455,4028.6,3483.4,46.373,7.7133,0.0034575,0.0043019,0.0034575
700,-0.0042602,0.0086608,-0.0057397,4049.8,3505.8,46.384,7.7132,0.036536,0.0086608,0.036536
704,-0.0041271,0.0032682,0.011267,4071.1,3528.1,46.398,7.7134,0.013762,0.0032682,0.013762
708,-0.0044105,0.011851,-0.014374,4092.4,3550.5,46.39,7.7131,0.039591,0.011851,0.039591
712,-0.0043609,0.010707,-0.0052149,4113.6,3572.9,46.365,7.7131,0.049981,0.010707,0.049981
716,-0.0042778,0.012121,-0.0056441,4134.9,3595.2,46.34,7.7132,0.025027,0.012121,0.025027
720,-0.0041179,0.0088717,0.004807,4156.1,3617.6,46.337,7.7134,0.0090907,0.0088717,0.0090907
724,-0.0040622,0.0080867,0.0055272,4177.4,3639.9,46.344,7.7134,-0.01578,0.0080867,0.01578
728,-0.0040183,0.0086855,-0.00040008,4198.7,3662.3,46.365,7.7135,0.033871,0.0086855,0.033871
732,-0.0038804,0.0060919,0.0074371,4220.0,3684.6,46.371,7.7136,0.00041397,0.0060919,0.00041397
736,-0.0040139,0.0096878,-0.0076645,4241.2,3707.0,46.392,7.7135,0.072622,0.0096878,0.072622
740,-0.0039723,0.011363,-0.0052696,4262.5,3729.3,46.352,7.7135,0.008106,0.011363,0.008106
744,-0.0038492,0.0089055,0.0019123,4283.7,3751.7,46.356,7.7137,0.030238,0.0089055,0.030238
748,-0.0038326,0.010582,-0.0015444,4305.0,3774.0,46.342,7.7137,-0.0036728,0.010582,0.0036728
752,-0.0037534,0.010556,-0.00081819,4326.3,3796.4,46.335,7.7138,0.0058235,0.010556,0.0058235
756,-0.0036419,0.0083261,0.0033188,4347.6,3818.7,46.35,7.7139,0.030456,0.0083261,0.030456
760,-0.0035509,0.0078658,0.0033656,4368.8,3841.1,46.358,7.714,0.010508,0.0078658,0.010508
764,-0.0037183,0.010157,-0.007447,4390.1,3863.4,46.376,7.7138,0.085365,0.010157,0.085365
768,-0.0037779,0.011986,-0.0079017,4411.4,3885.8,46.348,7.7137,0.051145,0.011986,0.051145
772,-0.0037011,0.012196,-0.004413,4432.6,3908.2,46.322,7.7138,0.025307,0.012196,0.025307
776,-0.0036579,0.0089801,0.0028764,4453.9,3930.5,46.335,7.7138,0.048404,0.0089801,0.048404
780,-0.0036159,0.0099475,0.00023817,4475.2,3952.8,46.329,7.7139,0.0053366,0.0099475,0.0053366
784,-0.0035253,0.0086347,0.0016852,4496.5,3975.2,46.342,7.714,0.033265,0.0086347,0.033265
788,-0.0034619,0.0082019,0.0010476,4517.7,3997.5,46.354,7.714,0.037718,0.0082019,0.037718
792,-0.0034365,0.0098029,-0.0016114,4539.0,4019.9,46.341,7.7141,0.0030777,0.0098029,0.0030777
796,-0.0033272,0.0082398,0.0028375,4560.3,4042.2,46.345,7.7142,0.012133,0.0082398,0.012133
800,-0.003253,0.0080881,0.0017133,4581.6,4064.6,46.354,7.7143,0.018396,0.0080881,0.018396
804,-0.0032494,0.0092858,-0.00021054,4602.8,4086.9,46.344,7.7143,-0.0062495,0.0092858,0.0062495
808,-0.0032586,0.0088932,-0.0018628,4624.1,4109.3,46.361,7.7142,0.056397,0.0088932,0.056397
812,-0.0032473,0.0099112,-0.0007686,4645.4,4131.7,46.338,7.7143,-0.0057676,0.0099112,0.0057676
816,-0.003634,0.017542,-0.017304,4666.6,4154.0,46.286,7.7139,-0.011053,0.017542,0.011053
820,-0.0040865,0.027556,-0.038326,4687.9,4176.4,46.202,7.7135,0.095809,0.027556,0.095809
824,-0.0044558,0.039564,-0.048854,4709.2,4198.7,46.008,7.7131,0.020982,0.039564,0.020982
828,-0.0050572,0.054605,-0.067902,4730.5,4221.0,45.772,7.7126,0.043107,0.054605,0.043107
832,-0.0052617,0.060327,-0.059973,4752.0,4243.2,45.525,7.7125,0.047468,0.060327,0.047468
836,-0.0054656,0.06394,-0.054733,4773.4,4265.3,45.303,7.7123,0.047529,0.06394,0.047529
840,-0.005558,0.061184,-0.037187,4795.0,4287.4,45.113,7.7122,0.0036975,0.061184,0.0036975
844,-0.0058893,0.063087,-0.046297,4816.6,4309.4,44.977,7.7119,0.094113,0.063087,0.094113
848,-0.006098,0.060156,-0.033342,4838.3,4331.3,44.811,7.7116,0.026594,0.060156,0.026594
852,-0.0062086,0.062203,-0.041037,4860.0,4353.2,44.664,7.7115,0.035819,0.062203,0.035819
856,-0.0062709,0.062128,-0.039678,4881.8,4375.1,44.506,7.7115,0.035664,0.062128,0.035664
860,-0.0063557,0.062994,-0.041553,4903.7,4396.8,44.348,7.7114,0.039457,0.062994,0.039457
864,-0.0064824,0.065156,-0.044395,4925.6,4418.5,44.17,7.7113,0.019229,0.065156,0.019229
868,-0.0065713,0.06457,-0.039016,4947.6,4440.2,43.993,7.7112,-0.0053952,0.06457,0.0053952
872,-0.006757,0.064476,-0.043012,4969.6,4461.8,43.856,7.711,0.074769,0.064476,0.074769
876,-0.0069393,0.059471,-0.024683,4991.7,4483.3,43.69,7.7108,-0.044013,0.059471,0.044013
880,-0.0070033,0.058161,-0.031869,5013.9,4504.7,43.597,7.7107,0.048545,0.058161,0.048545
884,-0.0069464,0.05489,-0.02617,5036.1,4526.1,43.481,7.7107,0.024066,0.05489,0.024066
888,-0.0069069,0.054573,-0.030068,5058.3,4547.5,43.369,7.7108,0.026854,0.054573,0.026854
892,-0.006838,0.052393,-0.027471,5080.6,4568.8,43.261,7.7108,0.035459,0.052393,0.035459
896,-0.0067319,0.049025,-0.021908,5102.9,4590.1,43.164,7.7109,0.023318,0.049025,0.023318
900,-0.0066942,0.049169,-0.025792,5125.3,4611.3,43.06,7.711,0.0073984,0.049169,0.0073984
904,-0.0065427,0.044236,-0.016469,5147.8,4632.5,42.982,7.7111,0.018811,0.044236,0.018811
908,-0.0064001,0.041483,-0.016075,5170.2,4653.6,42.921,7.7112,0.026206,0.041483,0.026206
912,-0.0062277,0.037311,-0.010632,5192.7,4674.7,42.867,7.7114,0.015555,0.037311,0.015555
916,-0.0062193,0.039113,-0.020428,5215.2,4695.8,42.797,7.7114,0.0093684,0.039113,0.0093684
920,-0.0062657,0.039263,-0.024929,5237.8,4716.9,42.731,7.7113,0.075868,0.039263,0.075868
924,-0.0062224,0.031816,-0.0021468,5260.3,4737.9,42.659,7.7113,-0.020351,0.031816,0.020351
928,-0.0060938,0.030005,-0.0080856,5282.9,4758.9,42.646,7.7115,0.025936,0.030005,0.025936
932,-0.0058944,0.024413,0.00042606,5305.6,4779.9,42.636,7.7116,0.022239,0.024413,0.022239
936,-0.0057286,0.022044,-0.0022076,5328.2,4800.8,42.639,7.7118,0.035324,0.022044,0.035324
940,-0.0056829,0.024653,-0.012228,5350.8,4821.8,42.601,7.7119,0.0155,0.024653,0.0155
944,-0.0055079,0.018596,0.0020365,5373.5,4842.7,42.591,7.712,0.025795,0.018596,0.025795
948,-0.0054149,0.016829,0.0030466,5396.1,4863.6,42.582,7.7121,-0.02247,0.016829,0.02247
952,-0.0053437,0.017378,-0.0048557,5418.8,4884.6,42.585,7.7122,0.025998,0.017378,0.025998
956,-0.0051646,0.014495,0.0027477,5441.5,4905.5,42.572,7.7123,-0.0063144,0.014495,0.0063144
960,-0.0050367,0.012128,0.005454,5464.2,4926.4,42.579,7.7125,-0.013656,0.012128,0.013656
964,-0.0050332,0.012319,-0.0030452,5486.8,4947.3,42.606,7.7125,0.06432,0.012319,0.06432
968,-0.0050228,0.0085632,0.0051226,5509.5,4968.2,42.622,7.7125,0.055319,0.0085632,0.055319
972,-0.0048917,0.0060267,0.0080661,5532.2,4989.1,42.65,7.7126,0.030033,0.0060267,0.030033
976,-0.0048355,0.0056243,0.0033492,5554.9,5010.1,42.686,7.7127,0.056472,0.0056243,0.056472
980,-0.004725,0.0058544,0.0037824,5577.5,5031.0,42.689,7.7128,0.0056905,0.0058544,0.0056905
984,-0.0045678,0.0044396,0.0064323,5600.2,5051.9,42.709,7.7129,0.010064,0.0044396,0.010064
988,-0.0045171,0.0068125,-0.0012808,5622.8,5072.9,42.718,7.713,0.020976,0.0068125,0.020976
992,-0.0044594,0.0027336,0.0082362,5645.5,5093.8,42.751,7.713,0.051575,0.0027336,0.051575
996,-0.0044193,0.0038106,0.0056695,5668.1,5114.8,42.76,7.7131,-0.0088078,0.0038106,0.0088078
1000,-0.0043518,0.0030818,0.0076571,5690.8,5135.7,42.776,7.7131,-0.015339,0.0030818,0.015339
1004,-0.0042115,0.00019962,0.011377,5713.4,5156.7,42.824,7.7133,0.022773,0.00019962,0.022773
