Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (rad),Abs Sway,Abs Rudder
164,-0.0024507,0.014281,-0.0026995,218.7,1246.3,79.55,7.7151,-0.024399,0.014281,0.024399
168,-0.0024154,0.012182,0.00018557,224.25,1276.7,79.558,7.7151,0.028167,0.012182,0.028167
172,-0.0024632,0.012475,0.00031903,229.79,1307.1,79.541,7.715,-0.017847,0.012475,0.017847
176,-0.0024708,0.012734,-0.0024724,235.35,1337.4,79.539,7.715,0.015148,0.012734,0.015148
180,-0.0024879,0.014068,-0.0070192,240.9,1367.8,79.529,7.715,0.041868,0.014068,0.041868
184,-0.002424,0.0090079,0.0079286,246.47,1398.1,79.53,7.7151,0.0091475,0.0090079,0.0091475
188,-0.0025735,0.013376,-0.0088536,252.03,1428.5,79.534,7.7149,0.04507,0.013376,0.04507
192,-0.0026335,0.0089073,0.0039359,257.6,1458.8,79.539,7.7149,0.051481,0.0089073,0.051481
196,-0.0026802,0.01179,-0.0047936,263.16,1489.2,79.531,7.7148,0.023908,0.01179,0.023908
200,-0.0025967,0.0067837,0.0087955,268.73,1519.5,79.544,7.7149,0.018088,0.0067837,0.018088
204,-0.002658,0.0092969,-0.0011322,274.29,1549.9,79.552,7.7148,0.01186,0.0092969,0.01186
208,-0.0026534,0.010139,-0.0013185,279.85,1580.3,79.538,7.7149,-0.0024352,0.010139,0.0024352
212,-0.002634,0.0091102,0.0029448,285.41,1610.6,79.531,7.7149,-0.013709,0.0091102,0.013709
216,-0.0027067,0.011508,-0.0064829,290.98,1641.0,79.536,7.7148,0.043253,0.011508,0.043253
220,-0.0028467,0.0056965,0.0081827,296.56,1671.3,79.561,7.7147,0.065896,0.0056965,0.065896
224,-0.0029214,0.005798,0.007727,302.11,1701.7,79.565,7.7146,-0.024312,0.005798,0.024312
228,-0.0030022,0.0077614,-0.0026741,307.67,1732.0,79.591,7.7145,0.047662,0.0077614,0.047662
232,-0.0029386,0.003587,0.0096737,313.22,1762.4,79.608,7.7146,0.0226,0.003587,0.0226
236,-0.0029735,0.0060423,0.00095404,318.76,1792.7,79.621,7.7145,0.01037,0.0060423,0.01037
240,-0.0029116,0.0062461,0.0012671,324.3,1823.1,79.625,7.7146,0.016805,0.0062461,0.016805
244,-0.0029896,0.010887,-0.009614,329.83,1853.4,79.608,7.7145,0.029688,0.010887,0.029688
248,-0.0029071,0.0075998,0.0032438,335.36,1883.8,79.602,7.7146,0.023892,0.0075998,0.023892
252,-0.0028703,0.0073333,0.0039962,340.9,1914.2,79.605,7.7146,-0.0049989,0.0073333,0.0049989
256,-0.0028987,0.0082295,-0.0020806,346.43,1944.5,79.624,7.7146,0.050875,0.0082295,0.050875
260,-0.0028658,0.0074329,0.0011831,351.96,1974.9,79.626,7.7146,0.035198,0.0074329,0.035198
264,-0.0028166,0.0074221,0.0024374,357.49,2005.2,79.624,7.7147,0.003749,0.0074221,0.003749
268,-0.0027785,0.0065363,0.0022533,363.01,2035.6,79.646,7.7147,0.039634,0.0065363,0.039634
272,-0.0027201,0.005072,0.0052788,368.53,2066.0,79.663,7.7148,0.028118,0.005072,0.028118
276,-0.0027513,0.0075546,-0.0011589,374.04,2096.3,79.662,7.7148,0.0082103,0.0075546,0.0082103
280,-0.0026636,0.0055882,0.004625,379.55,2126.7,79.674,7.7148,0.01969,0.0055882,0.01969
284,-0.0026674,0.0075314,-0.0013533,385.06,2157.1,79.679,7.7148,0.022218,0.0075314,0.022218
288,-0.0026251,0.0081097,-0.00048296,390.56,2187.4,79.67,7.7149,0.0096436,0.0081097,0.0096436
292,-0.0025329,0.0055942,0.0065301,396.06,2217.8,79.683,7.715,0.0090968,0.0055942,0.0090968
296,-0.0025724,0.00796,-0.0016877,401.56,2248.1,79.69,7.7149,0.019554,0.00796,0.019554
300,-0.0025377,0.0077778,0.00177,407.05,2278.5,79.681,7.715,-0.0051916,0.0077778,0.0051916
304,-0.002497,0.0073092,0.0023357,412.54,2308.9,79.69,7.715,0.011569,0.0073092,0.011569
308,-0.0024991,0.007998,-0.0013737,418.04,2339.3,79.702,7.715,0.042111,0.007998,0.042111
312,-0.0024843,0.008154,-0.0009162,423.52,2369.6,79.701,7.715,0.036755,0.008154,0.036755
316,-0.0024108,0.0058908,0.0062694,429.01,2400.0,79.708,7.7151,0.0093046,0.0058908,0.0093046
320,-0.0024255,0.0073751,-0.000417,434.5,2430.4,79.723,7.7151,0.028963,0.0073751,0.028963
324,-0.0023921,0.0079355,-0.0004476,439.97,2460.7,79.72,7.7151,0.019101,0.0079355,0.019101
328,-0.0023835,0.0089356,-0.0010848,445.45,2491.1,79.709,7.7151,0.0046651,0.0089356,0.0046651
332,-0.0023465,0.0088588,-0.0006287,450.93,2521.5,79.71,7.7152,0.023245,0.0088588,0.023245
336,-0.0022785,0.0071631,0.0043882,456.4,2551.8,79.716,7.7152,0.010939,0.0071631,0.010939
340,-0.0023606,0.0099013,-0.0031639,461.88,2582.2,79.709,7.7151,0.0048557,0.0099013,0.0048557
344,-0.0023021,0.0058827,0.0068922,467.36,2612.6,79.729,7.7152,0.030412,0.0058827,0.030412
348,-0.0024153,0.0089742,-0.0016566,472.83,2643.0,79.723,7.7151,-0.0030578,0.0089742,0.0030578
352,-0.0023421,0.0039654,0.010354,478.31,2673.3,79.753,7.7152,0.024447,0.0039654,0.024447
356,-0.0025807,0.010039,-0.0073551,483.76,2703.7,79.746,7.7149,0.011036,0.010039,0.011036
360,-0.0025097,0.0078265,0.0013894,489.23,2734.1,79.743,7.715,0.02776,0.0078265,0.02776
364,-0.0025981,0.010258,-0.0025487,494.69,2764.4,79.723,7.7149,-0.01205,0.010258,0.01205
368,-0.0025615,0.010006,-0.0016279,500.15,2794.8,79.721,7.7149,0.022332,0.010006,0.022332
372,-0.0025419,0.011035,-0.0038869,505.62,2825.2,79.713,7.715,0.029174,0.011035,0.029174
376,-0.0025462,0.007606,0.0042403,511.1,2855.6,79.729,7.715,0.047098,0.007606,0.047098
380,-0.0025087,0.0070736,0.0039865,516.57,2885.9,79.741,7.715,0.019667,0.0070736,0.019667
384,-0.0025772,0.0093597,-0.0015381,522.03,2916.3,79.732,7.7149,-0.0041134,0.0093597,0.0041134
388,-0.0026376,0.0080473,-0.00059683,527.5,2946.7,79.753,7.7149,0.063112,0.0080473,0.063112
392,-0.0026331,0.0071448,0.0050535,532.96,2977.0,79.742,7.7149,-0.012658,0.0071448,0.012658
396,-0.0028643,0.012094,-0.012263,538.42,3007.4,79.748,7.7146,0.070268,0.012094,0.070268
400,-0.0028981,0.0093961,0.00047337,543.87,3037.8,79.729,7.7146,0.037356,0.0093961,0.037356
404,-0.0029299,0.011824,-0.0042121,549.33,3068.2,79.708,7.7146,0.001787,0.011824,0.001787
408,-0.002827,0.0074657,0.0069303,554.81,3098.5,79.723,7.7147,0.020541,0.0074657,0.020541
412,-0.0029829,0.012931,-0.010825,560.28,3128.9,79.718,7.7145,0.044871,0.012931,0.044871
416,-0.0029615,0.0090401,0.0028844,565.75,3159.3,79.712,7.7145,0.035546,0.0090401,0.035546
420,-0.0028932,0.0076755,0.0056822,571.22,3189.6,79.719,7.7146,1.5593e-05,0.0076755,1.5593e-05
424,-0.0028176,0.005564,0.0083773,576.69,3220.0,79.743,7.7147,9.0557e-05,0.005564,9.0557e-05
428,-0.0028623,0.0079399,-0.001356,582.16,3250.4,79.757,7.7146,0.022311,0.0079399,0.022311
432,-0.0028105,0.0072682,0.0032489,587.61,3280.7,79.75,7.7147,-0.0080192,0.0072682,0.0080192
436,-0.0029077,0.011184,-0.0083598,593.07,3311.1,79.745,7.7146,0.033287,0.011184,0.033287
440,-0.0028211,0.0096724,9.6728e-05,598.53,3341.5,79.727,7.7147,0.013953,0.0096724,0.013953
444,-0.0028015,0.011012,-0.0037234,603.99,3371.9,79.721,7.7147,0.024647,0.011012,0.024647
448,-0.002711,0.008939,0.0033566,609.46,3402.2,79.718,7.7148,0.0078278,0.008939,0.0078278
452,-0.0026695,0.0088659,0.0011607,614.93,3432.6,79.729,7.7148,0.021128,0.0088659,0.021128
456,-0.00259,0.0071361,0.0049769,620.4,3463.0,79.74,7.7149,0.01263,0.0071361,0.01263
460,-0.002657,0.0081779,0.0022479,625.86,3493.4,79.738,7.7148,-0.016247,0.0081779,0.016247
464,-0.0026962,0.0099508,-0.0032859,631.32,3523.7,79.737,7.7148,0.015191,0.0099508,0.015191
468,-0.0026022,0.0075371,0.0046256,636.79,3554.1,79.739,7.7149,0.0075456,0.0075371,0.0075456
472,-0.0026084,0.0088196,-0.0016404,642.25,3584.5,79.751,7.7149,0.034256,0.0088196,0.034256
476,-0.0025414,0.007618,0.0033734,647.71,3614.8,79.748,7.715,0.0062331,0.007618,0.0062331
480,-0.0059758,0.040186,-0.084658,653.14,3645.2,79.63,7.7116,0.20109,0.040186,0.20109
484,-0.011856,0.097433,-0.1848,658.55,3675.6,79.087,7.7063,0.20346,0.097433,0.20346
488,-0.020308,0.16798,-0.27685,664.09,3705.9,78.141,7.699,0.17241,0.16798,0.17241
492,-0.027265,0.2256,-0.31528,669.95,3736.1,76.971,7.6935,0.19869,0.2256,0.19869
496,-0.033765,0.26429,-0.30304,676.25,3766.2,75.698,7.6883,0.042114,0.26429,0.042114
500,-0.039223,0.27323,-0.24472,683.09,3796.2,74.574,7.6831,-0.064063,0.27323,0.064063
504,-0.043213,0.26901,-0.2033,690.45,3826.0,73.702,7.679,0.024084,0.26901,0.024084
508,-0.046499,0.24836,-0.14238,698.25,3855.7,73.006,7.675,-0.042284,0.24836,0.042284
512,-0.048314,0.23973,-0.14375,706.44,3885.3,72.447,7.6729,0.033936,0.23973,0.033936
516,-0.050353,0.24046,-0.16423,714.93,3914.8,71.851,7.6709,0.098403,0.24046,0.098403
520,-0.053033,0.24927,-0.18799,723.73,3944.2,71.138,7.6685,0.06559,0.24927,0.06559
524,-0.057175,0.26733,-0.22122,732.86,3973.5,70.293,7.665,0.028017,0.26733,0.028017
528,-0.061076,0.27994,-0.23104,742.39,4002.6,69.386,7.6615,0.052323,0.27994,0.052323
532,-0.065144,0.29028,-0.23439,752.34,4031.6,68.449,7.6579,0.04421,0.29028,0.04421
536,-0.068452,0.28121,-0.19378,762.73,4060.4,67.598,7.6542,0.01634,0.28121,0.01634
540,-0.070879,0.2704,-0.16851,773.56,4089.0,66.86,7.6514,-0.025958,0.2704,0.025958
544,-0.072394,0.25498,-0.14487,784.77,4117.5,66.235,7.6494,-0.01153,0.25498,0.01153
548,-0.073117,0.23763,-0.1252,796.32,4145.8,65.702,7.6481,0.0067059,0.23763,0.0067059
552,-0.073301,0.22578,-0.1234,808.18,4174.0,65.21,7.6475,0.025566,0.22578,0.025566
556,-0.073322,0.21644,-0.12161,820.32,4202.1,64.712,7.6472,0.00344,0.21644,0.00344
560,-0.07333,0.2134,-0.13457,832.73,4230.0,64.209,7.6471,0.054614,0.2134,0.054614
564,-0.073191,0.20479,-0.12264,845.41,4257.9,63.696,7.6471,0.028181,0.20479,0.028181
568,-0.072866,0.19951,-0.12151,858.35,4285.6,63.201,7.6472,0.0099816,0.19951,0.0099816
572,-0.072312,0.1855,-0.096341,871.56,4313.2,62.754,7.6474,-0.031783,0.1855,0.031783
576,-0.071235,0.17226,-0.084572,885.01,4340.7,62.395,7.6482,-0.0053212,0.17226,0.0053212
580,-0.069934,0.15774,-0.069465,898.68,4368.0,62.078,7.6492,-0.027797,0.15774,0.027797
584,-0.068302,0.13917,-0.050106,912.54,4395.3,61.851,7.6505,0.0065936,0.13917,0.0065936
588,-0.06655,0.12554,-0.042436,926.55,4422.5,61.645,7.652,-0.046768,0.12554,0.046768
592,-0.064606,0.11568,-0.046313,940.7,4449.7,61.474,7.6538,0.0098705,0.11568,0.0098705
596,-0.062586,0.10224,-0.033559,954.98,4476.7,61.316,7.6556,0.0041885,0.10224,0.0041885
600,-0.06054,0.092283,-0.029571,969.37,4503.8,61.178,7.6575,-0.02067,0.092283,0.02067
604,-0.058549,0.081751,-0.021625,983.86,4530.8,61.061,7.6594,-0.039975,0.081751,0.039975
608,-0.056427,0.071083,-0.016557,998.43,4557.7,60.993,7.6614,0.0069371,0.071083,0.0069371
612,-0.054387,0.059665,-0.0046249,1013.1,4584.7,60.934,7.6633,-0.040011,0.059665,0.040011
616,-0.052274,0.048406,0.0014393,1027.8,4611.6,60.934,7.6654,0.00095272,0.048406,0.00095272
620,-0.050181,0.037678,0.0080629,1042.5,4638.4,60.956,7.6674,0.005149,0.037678,0.005149
624,-0.048143,0.026529,0.016887,1057.3,4665.3,61.005,7.6694,-0.0030601,0.026529,0.0030601
628,-0.046247,0.018412,0.019549,1072.1,4692.2,61.063,7.6713,-0.030744,0.018412,0.030744
632,-0.044428,0.011702,0.019681,1086.9,4719.1,61.135,7.6731,-0.017398,0.011702,0.017398
636,-0.042629,0.0055365,0.019947,1101.6,4746.0,61.22,7.6749,0.014712,0.0055365,0.014712
640,-0.040921,0.00070743,0.019592,1116.4,4772.9,61.306,7.6766,0.027844,0.00070743,0.027844
644,-0.039289,-0.0028312,0.020641,1131.1,4799.9,61.377,7.6782,-0.0030576,0.0028312,0.0030576
648,-0.037713,-0.0083164,0.025257,1145.8,4826.9,61.477,7.6798,0.020463,0.0083164,0.020463
652,-0.036232,-0.016991,0.039974,1160.5,4853.8,61.595,7.6813,-0.026938,0.016991,0.026938
656,-0.034837,-0.023788,0.042657,1175.2,4880.9,61.763,7.6827,-0.0016929,0.023788,0.0016929
660,-0.033708,-0.023707,0.032252,1189.7,4907.9,61.895,7.6838,-0.020365,0.023707,0.020365
664,-0.032487,-0.026771,0.032074,1204.3,4935.0,62.04,7.6851,0.038031,0.026771,0.038031
668,-0.031274,-0.030875,0.039889,1218.8,4962.1,62.171,7.6863,-0.014563,0.030875,0.014563
672,-0.030318,-0.027757,0.023879,1233.2,4989.3,62.307,7.6872,0.038256,0.027757,0.038256
676,-0.029182,-0.031759,0.035744,1247.6,5016.4,62.425,7.6884,0.0092917,0.031759,0.0092917
680,-0.028213,-0.03028,0.029258,1261.9,5043.7,62.545,7.6893,-0.0012685,0.03028,0.0012685
684,-0.027212,-0.03296,0.033603,1276.1,5070.9,62.684,7.6904,0.034957,0.03296,0.034957
688,-0.026327,-0.031524,0.030276,1290.3,5098.2,62.794,7.6912,-0.013129,0.031524,0.013129
692,-0.025497,-0.030504,0.024795,1304.5,5125.5,62.922,7.6921,0.051431,0.030504,0.051431
696,-0.02463,-0.031867,0.02995,1318.6,5152.9,63.037,7.6929,0.035788,0.031867,0.035788
700,-0.023814,-0.02959,0.024009,1332.6,5180.3,63.146,7.6937,0.030739,0.02959,0.030739
704,-0.022991,-0.029299,0.024997,1346.6,5207.7,63.25,7.6946,0.036282,0.029299,0.036282
708,-0.022262,-0.03,0.031799,1360.5,5235.1,63.34,7.6953,-0.036795,0.03,0.036795
712,-0.021803,-0.024376,0.01308,1374.4,5262.6,63.448,7.6957,0.058482,0.024376,0.058482
716,-0.021011,-0.023964,0.0205,1388.2,5290.1,63.507,7.6965,0.0075272,0.023964,0.0075272
720,-0.020479,-0.019628,0.0091888,1402.0,5317.6,63.588,7.697,0.073743,0.019628,0.073743
724,-0.019795,-0.024684,0.031794,1415.8,5345.2,63.651,7.6977,-0.024472,0.024684,0.024472
728,-0.019472,-0.017553,0.0078788,1429.5,5372.7,63.741,7.698,0.049769,0.017553,0.049769
732,-0.018781,-0.014773,0.0097175,1443.2,5400.3,63.767,7.6987,0.0096151,0.014773,0.0096151
736,-0.018075,-0.014228,0.013565,1456.9,5427.9,63.812,7.6994,0.0093956,0.014228,0.0093956
740,-0.017485,-0.011038,0.0083934,1470.5,5455.5,63.852,7.7,0.01277,0.011038,0.01277
744,-0.016874,-0.010623,0.01326,1484.1,5483.2,63.882,7.7006,-0.017134,0.010623,0.017134
748,-0.01648,-0.007711,0.0032951,1497.7,5510.8,63.941,7.701,0.073767,0.007711,0.073767
752,-0.015946,-0.0044823,0.0019736,1511.2,5538.5,63.945,7.7016,0.026984,0.0044823,0.026984
756,-0.015489,-0.0018049,-0.0017426,1524.8,5566.2,63.963,7.702,0.064688,0.0018049,0.064688
760,-0.014933,-0.0029014,0.0075873,1538.3,5593.8,63.972,7.7026,0.022349,0.0029014,0.022349
764,-0.01456,0.0022615,-0.0029399,1551.8,5621.5,63.97,7.7029,0.006777,0.0022615,0.006777
768,-0.014364,0.0036846,-0.0060457,1565.3,5649.2,63.989,7.7031,0.10552,0.0036846,0.10552
772,-0.013975,0.0029083,0.0055249,1578.8,5676.9,63.964,7.7035,-0.0080842,0.0029083,0.0080842
776,-0.013633,0.0066642,-0.0035447,1592.3,5704.6,63.961,7.7039,0.0048861,0.0066642,0.0048861
780,-0.013235,0.007981,-0.0058113,1605.8,5732.3,63.961,7.7043,0.059568,0.007981,0.059568
784,-0.012802,0.010167,-0.0057887,1619.3,5760.0,63.93,7.7047,0.017103,0.010167,0.017103
788,-0.012322,0.0083527,0.00089067,1632.9,5787.7,63.929,7.7052,0.031194,0.0083527,0.031194
792,-0.012,0.01228,-0.0078722,1646.4,5815.4,63.906,7.7055,0.013522,0.01228,0.013522
796,-0.011532,0.0095382,0.0017913,1659.9,5843.1,63.9,7.706,0.021712,0.0095382,0.021712
800,-0.01129,0.013902,-0.0089667,1673.4,5870.8,63.875,7.7062,0.0081894,0.013902,0.0081894
804,-0.010888,0.012833,-0.0015769,1686.9,5898.5,63.846,7.7066,-0.0087095,0.012833,0.0087095
808,-0.010601,0.015217,-0.0092006,1700.5,5926.2,63.832,7.7069,0.034541,0.015217,0.034541
812,-0.01028,0.014188,-0.00096151,1714.0,5953.9,63.793,7.7072,-0.024195,0.014188,0.024195
816,-0.010294,0.018472,-0.011328,1727.6,5981.6,63.753,7.7072,-0.023744,0.018472,0.023744
820,-0.009966,0.018347,-0.0086193,1741.2,6009.3,63.718,7.7076,0.013943,0.018347,0.013943
824,-0.0095926,0.01625,-0.0025645,1754.8,6036.9,63.699,7.7079,0.018727,0.01625,0.018727
828,-0.00934,0.018436,-0.0091981,1768.4,6064.6,63.672,7.7082,0.018081,0.018436,0.018081
832,-0.0090592,0.017429,-0.0068546,1782.0,6092.3,63.653,7.7085,0.046362,0.017429,0.046362
836,-0.0087647,0.016881,-0.0036451,1795.6,6119.9,63.622,7.7088,0.0042509,0.016881,0.0042509
840,-0.0085662,0.019481,-0.011734,1809.3,6147.6,63.594,7.709,0.02886,0.019481,0.02886
844,-0.0082597,0.016774,-0.0027648,1822.9,6175.2,63.569,7.7093,0.022916,0.016774,0.022916
848,-0.0080856,0.019713,-0.012077,1836.6,6202.9,63.541,7.7094,0.033741,0.019713,0.033741
852,-0.0078657,0.017808,-0.0060901,1850.3,6230.5,63.517,7.7097,0.045977,0.017808,0.045977
856,-0.0076009,0.016176,-0.0012801,1864.0,6258.1,63.496,7.7099,0.0085789,0.016176,0.0085789
860,-0.0074429,0.018175,-0.0080774,1877.7,6285.8,63.472,7.7101,0.011568,0.018175,0.011568
864,-0.007241,0.014558,-0.00048598,1891.4,6313.4,63.473,7.7103,0.047824,0.014558,0.047824
868,-0.0071234,0.01731,-0.0076889,1905.1,6341.0,63.442,7.7104,0.0053292,0.01731,0.0053292
872,-0.0069071,0.017488,-0.0073121,1918.8,6368.6,63.415,7.7106,0.020921,0.017488,0.020921
876,-0.0067776,0.017656,-0.0090598,1932.6,6396.2,63.398,7.7107,0.057765,0.017656,0.057765
880,-0.0065902,0.016719,-0.0047792,1946.3,6423.8,63.37,7.7109,0.027599,0.016719,0.027599
884,-0.0063674,0.015434,-0.0017611,1960.1,6451.4,63.354,7.7111,0.013868,0.015434,0.013868
888,-0.0062702,0.016672,-0.0086051,1973.9,6479.0,63.348,7.7112,0.055933,0.016672,0.055933
892,-0.0060712,0.01366,0.0016716,1987.7,6506.6,63.329,7.7114,0.0092168,0.01366,0.0092168
896,-0.0059017,0.012678,0.0019392,2001.5,6534.2,63.327,7.7116,-0.0034157,0.012678,0.0034157
900,-0.0058195,0.014842,-0.006368,2015.3,6561.8,63.318,7.7117,0.019495,0.014842,0.019495
904,-0.005617,0.011854,0.0037518,2029.1,6589.4,63.304,7.7119,-0.011063,0.011854,0.011063
908,-0.005549,0.013613,-0.0043652,2042.9,6617.0,63.303,7.712,0.016483,0.013613,0.016483
912,-0.0053706,0.012919,-0.0021089,2056.7,6644.6,63.291,7.7121,0.019762,0.012919,0.019762
916,-0.0052219,0.013192,-0.0029397,2070.5,6672.1,63.279,7.7123,0.016132,0.013192,0.016132
920,-0.0051772,0.015065,-0.0057037,2084.4,6699.7,63.248,7.7123,-0.0087453,0.015065,0.0087453
924,-0.004986,0.011834,0.0024298,2098.2,6727.3,63.248,7.7125,0.014708,0.011834,0.014708
928,-0.0048896,0.012722,-0.0034824,2112.0,6754.9,63.252,7.7126,0.036417,0.012722,0.036417
932,-0.004729,0.0092722,0.0051945,2125.9,6782.4,63.258,7.7128,0.023037,0.0092722,0.023037
936,-0.0046335,0.0098372,0.001349,2139.7,6810.0,63.263,7.7129,0.0062168,0.0098372,0.0062168
940,-0.004565,0.009045,0.004051,2153.6,6837.6,63.259,7.7129,-0.02036,0.009045,0.02036
944,-0.0044311,0.0066104,0.0060095,2167.4,6865.1,63.291,7.7131,0.026174,0.0066104,0.026174
948,-0.0044872,0.01089,-0.0056639,2181.3,6892.7,63.278,7.713,0.0058806,0.01089,0.0058806
952,-0.0044795,0.011536,-0.007189,2195.1,6920.3,63.274,7.713,0.063818,0.011536,0.063818
956,-0.0044845,0.012289,-0.0063793,2208.9,6947.9,63.254,7.713,0.092123,0.012289,0.092123
960,-0.015394,0.077346,-0.17186,2222.7,6975.4,62.95,7.7025,0.33866,0.077346,0.33866
964,-0.042796,0.19828,-0.3929,2236.5,7003.0,61.833,7.6773,0.47419,0.19828,0.47419
968,-0.074742,0.33315,-0.55916,2250.4,7030.3,59.907,7.65,0.41825,0.33315,0.41825
972,-0.10276,0.44294,-0.61925,2264.9,7057.1,57.495,7.6276,0.21439,0.44294,0.21439
976,-0.12457,0.50288,-0.57686,2280.2,7083.5,55.08,7.6096,0.10944,0.50288,0.10944
980,-0.14237,0.50733,-0.45507,2296.4,7109.2,53.007,7.5921,-0.011369,0.50733,0.011369
984,-0.15589,0.48064,-0.33688,2313.4,7134.4,51.433,7.5769,-0.050551,0.48064,0.050551
988,-0.16444,0.44836,-0.26634,2331.1,7159.0,50.235,7.5664,-0.038397,0.44836,0.038397
992,-0.17031,0.43385,-0.26963,2349.2,7183.1,49.173,7.5597,0.037472,0.43385,0.037472
996,-0.17781,0.44139,-0.32278,2367.9,7206.9,48.026,7.5526,0.20378,0.44139,0.20378
1000,-0.18849,0.46471,-0.38039,2387.0,7230.3,46.612,7.5433,0.17678,0.46471,0.17678
1004,-0.20223,0.49559,-0.43291,2406.6,7253.2,44.982,7.5316,0.18781,0.49559,0.18781
1008,-0.21549,0.51264,-0.43259,2426.7,7275.6,43.244,7.5195,0.1271,0.51264,0.1271
1012,-0.22729,0.51478,-0.40455,2447.5,7297.3,41.572,7.5079,0.090211,0.51478,0.090211
