Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (rad),Abs Sway,Abs Rudder
952,-0.02321,0.10129,-0.064672,3604.8,5498.0,78.339,7.695,0.039115,0.10129,0.039115
956,-0.023529,0.11115,-0.090538,3610.7,5528.2,78.028,7.6948,0.059144,0.11115,0.059144
960,-0.023606,0.11378,-0.084884,3616.7,5558.4,77.668,7.6947,0.015538,0.11378,0.015538
964,-0.023885,0.11963,-0.092372,3622.9,5588.6,77.306,7.6945,0.016516,0.11963,0.016516
968,-0.023904,0.11762,-0.079402,3629.3,5618.7,76.964,7.6945,0.014545,0.11762,0.014545
972,-0.023861,0.11444,-0.073171,3635.9,5648.7,76.675,7.6945,0.051461,0.11444,0.051461
976,-0.023861,0.10391,-0.051463,3642.6,5678.8,76.443,7.6943,0.056268,0.10391,0.056268
980,-0.023547,0.099957,-0.052909,3649.5,5708.8,76.233,7.6946,0.031132,0.099957,0.031132
984,-0.023126,0.090939,-0.038154,3656.5,5738.7,76.044,7.6949,-0.0074779,0.090939,0.0074779
988,-0.022807,0.09031,-0.050107,3663.6,5768.7,75.864,7.6952,0.015109,0.09031,0.015109
992,-0.022341,0.085672,-0.044974,3670.9,5798.6,75.678,7.6956,0.023895,0.085672,0.023895
996,-0.022061,0.083507,-0.043417,3678.2,5828.5,75.478,7.6959,-0.031599,0.083507,0.031599
1000,-0.021603,0.079662,-0.04123,3685.6,5858.4,75.312,7.6963,0.0080871,0.079662,0.0080871
1004,-0.021238,0.079016,-0.044615,3693.2,5888.2,75.129,7.6967,-0.004918,0.079016,0.004918
1008,-0.020696,0.069162,-0.025508,3700.8,5918.1,74.999,7.6971,0.013871,0.069162,0.013871
1012,-0.020102,0.063959,-0.023506,3708.6,5947.9,74.894,7.6977,-0.0027305,0.063959,0.0027305
