Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (rad),Abs Sway,Abs Rudder
140,-0.0028203,0.015568,-0.0014773,981.51,451.01,24.204,7.7147,0.04402,0.015568,0.04402
144,-0.0028094,0.016438,-0.0047206,1009.6,463.72,24.184,7.7147,0.014077,0.016438,0.014077
148,-0.0027768,0.016449,-0.0043359,1037.8,476.42,24.16,7.7147,0.0046778,0.016449,0.0046778
152,-0.0028803,0.016164,-0.0075664,1065.9,489.1,24.161,7.7146,0.07184,0.016164,0.07184
156,-0.0029538,0.01513,0.00035051,1094.0,501.79,24.119,7.7146,-0.031293,0.01513,0.031293
160,-0.0030103,0.015057,-0.0018967,1122.2,514.45,24.111,7.7145,-0.0075721,0.015057,0.0075721
164,-0.0030746,0.017853,-0.011635,1150.3,527.11,24.093,7.7144,0.040935,0.017853,0.040935
168,-0.0030362,0.011568,0.0065486,1178.5,539.76,24.09,7.7145,0.022782,0.011568,0.022782
172,-0.0032044,0.013744,-0.0011288,1206.6,552.4,24.076,7.7143,-0.026357,0.013744,0.026357
176,-0.0031044,0.0094105,0.0080241,1234.8,565.04,24.091,7.7144,-0.0043137,0.0094105,0.0043137
180,-0.0032681,0.014283,-0.0096811,1262.9,577.68,24.09,7.7142,0.032186,0.014283,0.032186
184,-0.0031576,0.0092856,0.0070979,1291.1,590.31,24.081,7.7143,-0.00067161,0.0092856,0.00067161
188,-0.0031782,0.0084818,0.0063022,1319.2,602.94,24.093,7.7143,-0.020453,0.0084818,0.020453
192,-0.0032141,0.0099872,-0.0027288,1347.4,615.57,24.111,7.7143,0.038044,0.0099872,0.038044
196,-0.00312,0.0084045,0.0033371,1375.5,628.21,24.107,7.7144,0.0072601,0.0084045,0.0072601
200,-0.0031879,0.011356,-0.0045341,1403.7,640.85,24.095,7.7143,0.0023644,0.011356,0.0023644
204,-0.0031341,0.011912,-0.0047375,1431.8,653.49,24.082,7.7144,0.02729,0.011912,0.02729
208,-0.0030246,0.0062965,0.011911,1460.0,666.11,24.089,7.7145,-0.010809,0.0062965,0.010809
212,-0.0031394,0.0084602,0.0012981,1488.1,678.74,24.106,7.7144,-0.0022148,0.0084602,0.0022148
216,-0.0030513,0.0055507,0.0089198,1516.3,691.38,24.12,7.7145,-0.011882,0.0055507,0.011882
220,-0.0032413,0.0094356,-0.0076861,1544.4,704.02,24.143,7.7143,0.070991,0.0094356,0.070991
224,-0.003191,0.0070109,0.0050268,1572.6,716.67,24.124,7.7143,-0.004065,0.0070109,0.004065
228,-0.0033202,0.01177,-0.0088385,1600.7,729.31,24.115,7.7142,0.022308,0.01177,0.022308
232,-0.0034405,0.004441,0.010386,1628.9,741.95,24.145,7.7141,0.063117,0.004441,0.063117
236,-0.0033793,0.002987,0.010096,1657.0,754.59,24.18,7.7141,0.019899,0.002987,0.019899
240,-0.0033686,0.0049552,0.0018502,1685.2,767.25,24.201,7.7141,0.020879,0.0049552,0.020879
244,-0.003392,0.0086106,-0.007,1713.3,779.92,24.195,7.7141,0.03915,0.0086106,0.03915
248,-0.0032783,0.0045251,0.0085257,1741.4,792.59,24.194,7.7142,0.0021322,0.0045251,0.0021322
252,-0.0033242,0.0060251,0.0030282,1769.6,805.26,24.205,7.7142,-0.0085979,0.0060251,0.0085979
256,-0.0033474,0.0081559,-0.004452,1797.7,817.94,24.215,7.7142,0.045475,0.0081559,0.045475
260,-0.003258,0.0072899,0.0020363,1825.8,830.62,24.203,7.7142,0.0070932,0.0072899,0.0070932
264,-0.0031718,0.0063108,0.0044463,1854.0,843.3,24.212,7.7143,0.0050949,0.0063108,0.0050949
268,-0.0031242,0.0066118,0.0025557,1882.1,855.99,24.223,7.7144,0.0087615,0.0066118,0.0087615
272,-0.0030622,0.0065731,0.0026304,1910.2,868.67,24.23,7.7144,0.0079793,0.0065731,0.0079793
276,-0.0030262,0.0069483,-1.1173e-05,1938.3,881.36,24.244,7.7145,0.037589,0.0069483,0.037589
280,-0.0029641,0.0069409,0.001103,1966.5,894.06,24.246,7.7145,0.023778,0.0069409,0.023778
284,-0.0029013,0.0070022,0.0012048,1994.6,906.76,24.251,7.7146,0.021816,0.0070022,0.021816
288,-0.0028629,0.0079185,-0.00020485,2022.7,919.46,24.249,7.7146,0.01145,0.0079185,0.01145
292,-0.0028123,0.0081901,-0.00069991,2050.8,932.16,24.251,7.7147,0.026299,0.0081901,0.026299
296,-0.0027982,0.0096384,-0.0040376,2079.0,944.87,24.246,7.7147,0.036473,0.0096384,0.036473
300,-0.0027191,0.0052643,0.0088372,2107.1,957.57,24.259,7.7148,0.017966,0.0052643,0.017966
304,-0.00271,0.0061999,0.0031055,2135.2,970.28,24.278,7.7148,0.01399,0.0061999,0.01399
308,-0.0026989,0.0076607,-0.0015644,2163.3,982.99,24.284,7.7148,0.028896,0.0076607,0.028896
312,-0.0026532,0.006918,0.0011147,2191.4,995.71,24.29,7.7148,0.034768,0.006918,0.034768
316,-0.0026968,0.010432,-0.0071627,2219.6,1008.4,24.277,7.7148,0.032058,0.010432,0.032058
320,-0.0026261,0.0067382,0.005383,2247.7,1021.1,24.279,7.7149,0.023045,0.0067382,0.023045
324,-0.0026855,0.0087128,-1.0298e-06,2275.8,1033.9,24.275,7.7148,-0.0056415,0.0087128,0.0056415
328,-0.0025977,0.005967,0.0070918,2303.9,1046.6,24.289,7.7149,0.0018512,0.005967,0.0018512
332,-0.0026747,0.0082733,-0.003552,2332.0,1059.3,24.309,7.7148,0.052376,0.0082733,0.052376
336,-0.0026303,0.0080265,0.00097798,2360.1,1072.0,24.295,7.7149,0.0076321,0.0080265,0.0076321
340,-0.0025992,0.0084304,0.00029238,2388.2,1084.8,24.295,7.7149,0.0092065,0.0084304,0.0092065
344,-0.002556,0.0063679,0.0071005,2416.4,1097.5,24.298,7.7149,-0.016669,0.0063679,0.016669
348,-0.0026485,0.0079628,0.000792,2444.5,1110.2,24.306,7.7149,-0.0034953,0.0079628,0.0034953
352,-0.0026378,0.008873,-0.0012562,2472.6,1123.0,24.304,7.7149,0.011386,0.008873,0.011386
356,-0.0026782,0.011928,-0.0086046,2500.7,1135.7,24.29,7.7148,0.037297,0.011928,0.037297
360,-0.0026952,0.0085413,0.0021533,2528.8,1148.4,24.292,7.7148,0.047631,0.0085413,0.047631
364,-0.0051829,-0.026067,0.094471,2556.9,1161.1,24.427,7.7124,-0.18661,0.026067,0.18661
368,-0.01124,-0.095487,0.22205,2585.0,1173.8,25.05,7.7069,-0.23686,0.095487,0.23686
372,-0.021529,-0.18575,0.34502,2613.1,1186.6,26.216,7.6982,-0.1802,0.18575,0.1802
376,-0.029588,-0.25741,0.38803,2640.9,1199.7,27.689,7.6922,-0.14629,0.25741,0.14629
380,-0.037637,-0.30085,0.36359,2668.5,1213.4,29.234,7.6858,0.015882,0.30085,0.015882
384,-0.045161,-0.3121,0.29989,2695.7,1227.6,30.576,7.6787,0.071439,0.3121,0.071439
388,-0.05174,-0.29839,0.22461,2722.6,1242.4,31.615,7.6716,0.066045,0.29839,0.066045
392,-0.056245,-0.2788,0.17766,2749.2,1257.7,32.406,7.6663,0.04345,0.2788,0.04345
396,-0.059037,-0.26416,0.16329,2775.5,1273.4,33.083,7.663,0.023842,0.26416,0.023842
400,-0.061286,-0.26452,0.18987,2801.7,1289.4,33.773,7.6608,-0.05018,0.26452,0.05018
404,-0.064774,-0.28129,0.23633,2827.6,1305.7,34.64,7.6579,-0.040158,0.28129,0.040158
408,-0.069327,-0.30297,0.2761,2853.3,1322.3,35.655,7.6542,-0.094772,0.30297,0.094772
412,-0.074487,-0.31859,0.2853,2878.7,1339.4,36.768,7.6496,-0.084918,0.31859,0.084918
416,-0.079858,-0.32322,0.26472,2903.8,1356.9,37.89,7.6445,0.023582,0.32322,0.023582
420,-0.084469,-0.31722,0.23561,2928.5,1374.9,38.894,7.6396,0.035409,0.31722,0.035409
424,-0.088292,-0.30188,0.1993,2952.9,1393.3,39.766,7.6352,0.053279,0.30188,0.053279
428,-0.090873,-0.28253,0.17241,2977.0,1412.0,40.485,7.6319,-0.0016718,0.28253,0.0016718
432,-0.092455,-0.26404,0.15226,3000.8,1431.1,41.138,7.6296,0.03747,0.26404,0.03747
436,-0.093046,-0.25066,0.14963,3024.3,1450.6,41.741,7.6286,0.023364,0.25066,0.023364
440,-0.093252,-0.24387,0.15908,3047.7,1470.3,42.354,7.6281,-0.0036096,0.24387,0.0036096
444,-0.093434,-0.23616,0.15728,3070.7,1490.2,42.98,7.6277,-0.010265,0.23616,0.010265
448,-0.093455,-0.22897,0.1525,3093.6,1510.5,43.605,7.6275,0.020041,0.22897,0.020041
452,-0.093249,-0.21815,0.14056,3116.2,1531.0,44.18,7.6274,0.00024399,0.21815,0.00024399
456,-0.092809,-0.20514,0.12324,3138.5,1551.7,44.715,7.6274,0.044482,0.20514,0.044482
460,-0.091866,-0.19072,0.11031,3160.7,1572.7,45.168,7.628,0.0081412,0.19072,0.0081412
464,-0.091158,-0.16716,0.074562,3182.6,1593.9,45.535,7.6282,0.049819,0.16716,0.049819
468,-0.089175,-0.15161,0.070628,3204.4,1615.3,45.825,7.6298,0.038477,0.15161,0.038477
472,-0.087253,-0.13321,0.057383,3226.0,1636.8,46.061,7.6314,-0.0012622,0.13321,0.0012622
476,-0.085048,-0.11799,0.047038,3247.5,1658.5,46.288,7.6334,0.068823,0.11799,0.068823
480,-0.082583,-0.10419,0.041664,3268.9,1680.3,46.468,7.6356,0.0547,0.10419,0.0547
484,-0.080039,-0.090452,0.03502,3290.2,1702.2,46.612,7.638,0.023374,0.090452,0.023374
488,-0.07745,-0.077991,0.028466,3311.4,1724.2,46.738,7.6404,0.028847,0.077991,0.028847
492,-0.074836,-0.067947,0.024661,3332.5,1746.3,46.855,7.643,0.055777,0.067947,0.055777
496,-0.072393,-0.053665,0.010196,3353.6,1768.4,46.919,7.6453,0.039891,0.053665,0.039891
500,-0.069862,-0.0412,0.0016971,3374.6,1790.6,46.947,7.6477,0.051306,0.0412,0.051306
504,-0.067606,-0.025541,-0.011847,3395.6,1812.9,46.906,7.6499,0.0064311,0.025541,0.0064311
508,-0.065091,-0.015411,-0.014083,3416.6,1835.2,46.864,7.6524,0.046479,0.015411,0.046479
512,-0.062751,-0.0038245,-0.022686,3437.6,1857.5,46.795,7.6548,0.056214,0.0038245,0.056214
516,-0.060351,0.003975,-0.02035,3458.5,1879.8,46.704,7.6571,0.024479,0.003975,0.024479
520,-0.05827,0.014852,-0.030334,3479.5,1902.1,46.593,7.6592,0.016951,0.014852,0.016951
524,-0.056118,0.021845,-0.032014,3500.6,1924.4,46.479,7.6614,0.052401,0.021845,0.052401
528,-0.053998,0.026573,-0.028413,3521.6,1946.7,46.355,7.6635,0.026064,0.026573,0.026064
532,-0.05213,0.03358,-0.033834,3542.7,1968.9,46.219,7.6654,0.0051463,0.03358,0.0051463
536,-0.050285,0.03911,-0.036881,3563.9,1991.1,46.077,7.6673,0.021657,0.03911,0.021657
540,-0.048544,0.044409,-0.041392,3585.0,2013.3,45.93,7.6691,0.052445,0.044409,0.052445
544,-0.047035,0.049538,-0.040218,3606.3,2035.5,45.74,7.6706,-0.024282,0.049538,0.024282
548,-0.045474,0.050822,-0.039676,3627.6,2057.5,45.607,7.6722,0.06686,0.050822,0.06686
552,-0.043891,0.051485,-0.034164,3648.9,2079.6,45.452,7.6738,0.017559,0.051485,0.017559
556,-0.04248,0.054085,-0.036388,3670.3,2101.6,45.296,7.6752,-0.0083027,0.054085,0.0083027
560,-0.041238,0.059317,-0.046396,3691.8,2123.5,45.127,7.6765,0.016739,0.059317,0.016739
564,-0.03989,0.061272,-0.04527,3713.3,2145.4,44.949,7.6779,0.032603,0.061272,0.032603
568,-0.038525,0.059034,-0.034334,3734.9,2167.3,44.786,7.6792,0.0083335,0.059034,0.0083335
572,-0.037266,0.059798,-0.037237,3756.6,2189.1,44.642,7.6805,0.017511,0.059798,0.017511
576,-0.03597,0.057053,-0.030457,3778.3,2210.8,44.509,7.6817,0.019785,0.057053,0.019785
580,-0.034759,0.05589,-0.029269,3800.1,2232.5,44.381,7.6829,0.00078983,0.05589,0.00078983
584,-0.03367,0.057601,-0.036893,3821.9,2254.1,44.252,7.684,0.02835,0.057601,0.02835
588,-0.032512,0.054359,-0.028349,3843.8,2275.7,44.126,7.6852,0.026448,0.054359,0.026448
592,-0.0314,0.053149,-0.028469,3865.8,2297.2,44.014,7.6863,0.026128,0.053149,0.026128
596,-0.030463,0.054379,-0.031686,3887.7,2318.7,43.878,7.6872,-0.0081918,0.054379,0.0081918
600,-0.029419,0.04916,-0.021833,3909.8,2340.2,43.789,7.6882,0.040069,0.04916,0.040069
604,-0.028378,0.046054,-0.017736,3931.9,2361.6,43.701,7.6893,0.0029504,0.046054,0.0029504
608,-0.027353,0.043418,-0.017283,3954.0,2382.9,43.632,7.6903,0.014909,0.043418,0.014909
612,-0.026399,0.042165,-0.020249,3976.2,2404.3,43.565,7.6912,0.038564,0.042165,0.038564
616,-0.025443,0.0393,-0.015681,3998.4,2425.6,43.494,7.6922,0.022765,0.0393,0.022765
620,-0.024505,0.036788,-0.013111,4020.6,2446.8,43.433,7.6931,0.010373,0.036788,0.010373
624,-0.023652,0.036433,-0.016329,4042.8,2468.1,43.371,7.6939,0.011573,0.036433,0.011573
628,-0.022744,0.031217,-0.005147,4065.1,2489.3,43.324,7.6948,-0.0041249,0.031217,0.0041249
632,-0.021939,0.028257,-0.0035381,4087.4,2510.5,43.296,7.6956,-0.015792,0.028257,0.015792
636,-0.021164,0.024301,-0.0033319,4109.8,2531.7,43.303,7.6964,0.051181,0.024301,0.051181
640,-0.020429,0.023988,-0.0056724,4132.1,2552.9,43.27,7.6971,-0.00092157,0.023988,0.00092157
644,-0.019625,0.020411,-0.00027957,4154.5,2574.1,43.259,7.6979,0.00764,0.020411,0.00764
648,-0.019,0.0208,-0.0086887,4176.8,2595.2,43.258,7.6985,0.059638,0.0208,0.059638
652,-0.018292,0.016078,0.0045746,4199.2,2616.4,43.239,7.6992,-0.0047722,0.016078,0.0047722
656,-0.017725,0.017296,-0.0066767,4221.6,2637.5,43.249,7.6998,0.052322,0.017296,0.052322
660,-0.017067,0.010185,0.012098,4244.0,2658.7,43.254,7.7004,-0.00076647,0.010185,0.00076647
664,-0.016705,0.014129,-0.0044854,4266.4,2679.8,43.256,7.7008,-7.5429e-05,0.014129,7.5429e-05
668,-0.016035,0.0082575,0.0094702,4288.8,2700.9,43.275,7.7015,0.016736,0.0082575,0.016736
672,-0.015521,0.0075496,0.0076823,4311.2,2722.1,43.292,7.702,-0.019715,0.0075496,0.019715
676,-0.014973,0.0048696,0.011009,4333.6,2743.2,43.322,7.7025,-0.015705,0.0048696,0.015705
680,-0.014442,0.0035746,0.0076232,4356.0,2764.4,43.37,7.7031,0.031117,0.0035746,0.031117
684,-0.013961,0.004062,0.0029716,4378.4,2785.6,43.399,7.7035,0.044262,0.004062,0.044262
688,-0.013428,0.0022905,0.0086731,4400.8,2806.8,43.415,7.7041,0.0070458,0.0022905,0.0070458
692,-0.013031,0.0034721,0.0049437,4423.1,2828.0,43.43,7.7045,-0.0090736,0.0034721,0.0090736
696,-0.012543,0.001317,0.010285,4445.5,2849.2,43.456,7.705,-0.0057911,0.001317,0.0057911
700,-0.01213,0.00083515,0.0066775,4467.9,2870.4,43.503,7.7054,0.041609,0.00083515,0.041609
704,-0.011745,-0.0016875,0.010941,4490.2,2891.6,43.55,7.7058,0.046207,0.0016875,0.046207
708,-0.011343,-0.00142,0.0088608,4512.6,2912.8,43.584,7.7062,0.018534,0.00142,0.018534
712,-0.010999,0.00088201,0.0021302,4534.9,2934.1,43.608,7.7065,0.029114,0.00088201,0.029114
716,-0.010805,-0.0019055,0.0080482,4557.2,2955.4,43.654,7.7067,0.077347,0.0019055,0.077347
720,-0.010456,-0.0042339,0.015654,4579.5,2976.6,43.687,7.707,-0.00079787,0.0042339,0.00079787
724,-0.010162,-0.0034018,0.010563,4601.8,2997.9,43.733,7.7073,0.00092423,0.0034018,0.00092423
728,-0.0098389,-0.002646,0.0080199,4624.1,3019.2,43.767,7.7077,0.0098492,0.002646,0.0098492
732,-0.0095083,-0.0022361,0.0078996,4646.4,3040.6,43.795,7.708,0.006664,0.0022361,0.006664
736,-0.009273,-0.00041972,0.0017135,4668.6,3061.9,43.829,7.7082,0.052457,0.00041972,0.052457
740,-0.0090395,0.00034027,0.006314,4690.9,3083.3,43.822,7.7085,-0.023467,0.00034027,0.023467
744,-0.0088705,0.0020551,-0.00066995,4713.1,3104.6,43.854,7.7086,0.057541,0.0020551,0.057541
748,-0.008668,-0.001283,0.0098741,4735.3,3126.0,43.884,7.7088,0.048966,0.001283,0.048966
752,-0.0084247,0.00045304,0.0045618,4757.5,3147.4,43.908,7.7091,0.02507,0.00045304,0.02507
756,-0.0081234,-0.001217,0.0090868,4779.8,3168.7,43.941,7.7094,0.028301,0.001217,0.028301
760,-0.0078558,-0.0010585,0.0077691,4802.0,3190.2,43.974,7.7096,0.020592,0.0010585,0.020592
764,-0.0076954,0.0024061,-0.0017157,4824.2,3211.6,43.991,7.7098,0.040082,0.0024061,0.040082
768,-0.0074883,0.0010355,0.0044599,4846.3,3233.0,44.008,7.71,0.04627,0.0010355,0.04627
772,-0.0072509,0.00046271,0.0085674,4868.5,3254.4,44.02,7.7102,-0.005045,0.00046271,0.005045
776,-0.0071647,0.0045117,-0.0033814,4890.7,3275.9,44.034,7.7103,0.030092,0.0045117,0.030092
780,-0.0068878,0.0021055,0.0073167,4912.8,3297.3,44.04,7.7106,0.0078679,0.0021055,0.0078679
784,-0.0067342,0.0043484,-5.2697e-06,4935.0,3318.8,44.056,7.7108,0.027433,0.0043484,0.027433
788,-0.0065499,0.0049667,-0.00036323,4957.2,3340.2,44.064,7.711,0.041257,0.0049667,0.041257
792,-0.0063476,0.0031638,0.0055468,4979.3,3361.7,44.08,7.7112,0.033451,0.0031638,0.033451
796,-0.006171,0.0011443,0.012101,5001.4,3383.2,44.097,7.7113,-0.022335,0.0011443,0.022335
800,-0.0063175,0.0075122,-0.0080356,5023.6,3404.6,44.107,7.7112,0.027427,0.0075122,0.027427
804,-0.006079,0.004642,0.0048363,5045.7,3426.1,44.103,7.7114,0.015466,0.004642,0.015466
808,-0.0059711,0.0062579,0.0013831,5067.8,3447.6,44.104,7.7115,-0.0046975,0.0062579,0.0046975
812,-0.0059422,0.0066899,-0.0026025,5090.0,3469.1,44.127,7.7116,0.070722,0.0066899,0.070722
816,-0.0057989,0.006838,0.0018265,5112.1,3490.6,44.111,7.7117,0.0014666,0.006838,0.0014666
820,-0.0055639,0.0027527,0.011636,5134.2,3512.1,44.139,7.7119,0.0055778,0.0027527,0.0055778
824,-0.0056343,0.0069102,-0.0014303,5156.4,3533.6,44.146,7.7119,-0.0032868,0.0069102,0.0032868
828,-0.0055707,0.010434,-0.0081592,5178.5,3555.1,44.127,7.7119,0.020372,0.010434,0.020372
832,-0.0054227,0.0096781,-0.003116,5200.6,3576.6,44.116,7.7121,0.042133,0.0096781,0.042133
836,-0.0053003,0.0074534,0.0028111,5222.7,3598.1,44.126,7.7122,0.043395,0.0074534,0.043395
840,-0.0051446,0.0070498,0.0035114,5244.8,3619.6,44.133,7.7124,0.01361,0.0070498,0.01361
844,-0.0051073,0.0064682,0.00085538,5267.0,3641.1,44.162,7.7124,0.064657,0.0064682,0.064657
848,-0.005105,0.010627,-0.0064497,5289.1,3662.6,44.134,7.7124,0.005475,0.010627,0.005475
852,-0.0049522,0.0096941,-0.0019621,5311.2,3684.1,44.127,7.7126,0.033667,0.0096941,0.033667
856,-0.0048727,0.010875,-0.0018543,5333.3,3705.6,44.105,7.7126,-0.008041,0.010875,0.008041
860,-0.0047246,0.0088645,0.0019559,5355.4,3727.1,44.117,7.7128,0.031648,0.0088645,0.031648
864,-0.0046282,0.0092056,0.0016194,5377.5,3748.6,44.111,7.7129,-0.0038639,0.0092056,0.0038639
868,-0.0044954,0.0083638,0.0025515,5399.7,3770.1,44.12,7.713,0.010959,0.0083638,0.010959
872,-0.004398,0.0091982,-0.00099455,5421.8,3791.6,44.124,7.7131,0.022522,0.0091982,0.022522
876,-0.0042775,0.009243,8.887e-05,5443.9,3813.1,44.118,7.7132,0.010262,0.009243,0.010262
880,-0.0041804,0.0092926,-0.0012215,5466.0,3834.6,44.124,7.7133,0.035213,0.0092926,0.035213
884,-0.004134,0.0080174,0.0055078,5488.2,3856.2,44.111,7.7134,-0.028549,0.0080174,0.028549
888,-0.0043163,0.01342,-0.012745,5510.3,3877.7,44.11,7.7132,0.050467,0.01342,0.050467
892,-0.0041965,0.0099511,0.0038607,5532.4,3899.2,44.08,7.7133,-0.012459,0.0099511,0.012459
896,-0.0040524,0.0069249,0.0077822,5554.5,3920.7,44.109,7.7135,0.013451,0.0069249,0.013451
900,-0.0039939,0.0078665,0.0019534,5576.7,3942.2,44.123,7.7135,0.012416,0.0078665,0.012416
904,-0.0039696,0.010069,-0.0032189,5598.8,3963.7,44.114,7.7135,0.0068089,0.010069,0.0068089
908,-0.0038396,0.0079216,0.0045725,5620.9,3985.2,44.111,7.7137,-0.0054513,0.0079216,0.0054513
912,-0.0038879,0.010954,-0.0046457,5643.1,4006.7,44.105,7.7136,0.0084779,0.010954,0.0084779
916,-0.0037713,0.010285,-0.0007378,5665.2,4028.2,44.094,7.7137,0.011646,0.010285,0.011646
920,-0.0036546,0.0090902,0.0021061,5687.3,4049.7,44.097,7.7139,0.014559,0.0090902,0.014559
924,-0.0036687,0.012002,-0.0056046,5709.4,4071.2,44.084,7.7138,0.011631,0.012002,0.011631
928,-0.0035465,0.008044,0.0053459,5731.6,4092.7,44.092,7.714,0.024969,0.008044,0.024969
932,-0.0034892,0.0086162,0.00063425,5753.7,4114.2,44.106,7.714,0.029591,0.0086162,0.029591
936,-0.0035522,0.0084385,-0.0018476,5775.8,4135.7,44.124,7.714,0.070628,0.0084385,0.070628
940,-0.0035363,0.010187,-0.0038939,5798.0,4157.2,44.107,7.714,0.027313,0.010187,0.027313
944,-0.0034745,0.011395,-0.0050344,5820.1,4178.7,44.091,7.714,0.027726,0.011395,0.027726
948,-0.0035194,0.010127,-0.0024776,5842.2,4200.2,44.097,7.714,0.067204,0.010127,0.067204
952,-0.0034546,0.0063446,0.0085758,5864.4,4221.7,44.105,7.714,0.015709,0.0063446,0.015709
956,-0.0036171,0.011879,-0.0082836,5886.5,4243.2,44.097,7.7139,0.01576,0.011879,0.01576
960,-0.0036015,0.0085969,0.0012855,5908.6,4264.7,44.103,7.7139,0.053864,0.0085969,0.053864
964,-0.0036354,0.0089323,0.0032462,5930.8,4286.2,44.086,7.7139,-0.026576,0.0089323,0.026576
968,-0.003593,0.0071746,0.0030646,5952.9,4307.7,44.118,7.7139,0.043789,0.0071746,0.043789
972,-0.0035764,0.0077118,0.0031143,5975.0,4329.2,44.112,7.7139,-0.01321,0.0077118,0.01321
976,-0.0035109,0.007471,0.0020761,5997.2,4350.7,44.124,7.714,0.013308,0.007471,0.013308
980,-0.0035922,0.010059,-0.00255,6019.3,4372.2,44.106,7.7139,-0.015968,0.010059,0.015968
984,-0.0035047,0.0091866,0.00050534,6041.4,4393.7,44.104,7.714,0.010581,0.0091866,0.010581
988,-0.0034758,0.0086931,-0.00069782,6063.6,4415.2,44.12,7.714,0.051117,0.0086931,0.051117
992,-0.0034926,0.007649,0.0059756,6085.7,4436.7,44.104,7.714,-0.032621,0.007649,0.032621
996,-0.0035219,0.0087234,-0.0017518,6107.8,4458.2,44.127,7.714,0.038929,0.0087234,0.038929
1000,-0.0034643,0.0094848,-0.0026404,6129.9,4479.7,44.121,7.714,0.033132,0.0094848,0.033132
1004,-0.00341,0.0070154,0.0035147,6152.1,4501.2,44.134,7.7141,0.042624,0.0070154,0.042624
