Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (deg),Rudder Angle (rad)
1679,-0.497352121941281,0.445714823251547,-0.478128701491453,11845.4285071862,400.614557561379,6.86231209222511,7.23389225000635,-12,-0.20943951023932
1680,-0.498202453949919,0.457008928052118,-0.483692189001421,11852.5436753115,401.919770047639,6.38418339073366,7.23374828278701,-12,-0.20943951023932
1681,-0.499227599432022,0.467994695752996,-0.488991477879213,11859.6673865614,403.176691781678,5.90049120173224,7.23342764421227,-12,-0.20943951023932
1682,-0.500423761157949,0.478668856270577,-0.494028740172569,11866.7993057388,404.384253097827,5.41149972385302,7.23293255265262,-12,-0.20943951023932
1683,-0.501786799094877,0.489028892920599,-0.498806923747376,11873.9390735107,405.541417508822,4.91747098368045,7.23226563780864,-12,-0.20943951023932
1684,-0.503312259619737,0.499073044513891,-0.503329709951304,11881.0863072293,406.64718259596,4.41866405993308,7.23142991788023,-12,-0.20943951023932
1685,-0.504995405722001,0.508800300954478,-0.507601465749642,11888.2406018078,407.700580783003,3.91533434998177,7.23042877488829,-12,-0.20943951023932
1686,-0.506831247865702,0.518210392674391,-0.511627191248919,11895.4015306472,408.700679990975,3.40773288423213,7.2292659284385,-12,-0.20943951023932
1687,-0.508814575184855,0.527303774317556,-0.515412463555868,11902.5686466044,409.646584172266,2.89610569298321,7.22794540822991,-12,-0.20943951023932
1688,-0.510939986697103,0.536081603150424,-0.518963377928281,11909.741482996,410.537433723797,2.38069322942734,7.22647152561833,-12,-0.20943951023932
1689,-0.513201922236518,0.544545712728798,-0.522286487161594,11916.9195546295,411.372405780232,1.86172985149906,7.22484884454463,-12,-0.20943951023932
1690,-0.515594692827104,0.552698582388214,-0.525388740122303,11924.1023588546,412.150714389369,1.33944336433747,7.22308215213278,-12,-0.20943951023932
1691,-0.518112510242965,0.560543303149464,-0.528277420289114,11931.2893766276,412.871610572955,0.814054624215168,7.22117642925139,-12,-0.20943951023932
1692,-0.520749515528383,0.568083540641827,-0.530960085097678,11938.480073582,413.534382277112,0.285777203926053,7.2191368213167,-12,-0.20943951023932
1693,-0.523499806280359,0.575323495645254,-0.533444506808,11945.6739010987,414.13835421743,-0.245182881171625,7.21696860959501,-12,-0.20943951023932
1694,-0.526357462526624,0.582267862840258,-0.535738615528195,11952.8702973691,414.682887624517,-0.778627387979625,7.21467718323943,-12,-0.20943951023932
1695,-0.52931657106293,0.588921788331949,-0.537850444937273,11960.068688446,415.167379896385,-1.31436600350782,7.21226801227031,-12,-0.20943951023932
1696,-0.532371248143911,0.595290826484068,-0.539788081156104,11967.2684892772,415.591264164543,-1.85221644844509,7.20974662168131,-12,-0.20943951023932
1697,-0.535515660451235,0.601380896561513,-0.541559615122153,11974.4691047156,415.954008781006,-2.3920045296012,7.20711856682494,-12,-0.20943951023932
1698,-0.538744044290698,0.60719823963737,-0.543173098732614,11981.6699305042,416.255116733662,-2.93356414472335,7.20438941020337,-12,-0.20943951023932
1699,-0.54205072299584,0.612749376174336,-0.544636504933946,11988.8703542294,416.494124997555,-3.47673724345596,7.20156469976224,-12,-0.20943951023932
1700,-0.545430122539355,0.618041064642088,-0.545957691855405,11996.0697562426,416.670603829636,-4.02137374838991,7.19864994875861,-12,-0.20943951023932
1701,-0.548876785374643,0.623080261482953,-0.547144371011013,12003.2675105442,416.784156014476,-4.56733144024531,7.19565061724895,-12,-0.20943951023932
1702,-0.552385382548386,0.627874082689309,-0.548204079529464,12010.4629856315,416.834416068227,-5.11447581125633,7.1925720952196,-12,-0.20943951023932
1703,-0.555950724140785,0.63242976720846,-0.549144156315196,12017.6555453064,416.82104940791,-5.66267989078579,7.1894196873608,-12,-0.20943951023932
1704,-0.559567768103194,0.636754642345166,-0.549971721996414,12024.8445494428,416.743751492782,-6.21182404710099,7.18619859946657,-12,-0.20943951023932
1705,-0.563231627573442,0.64085609128915,-0.55069366247718,12032.0293547133,416.602246944182,-6.7617957690974,7.18291392642606,-12,-0.20943951023932
1706,-0.566937576757187,0.644741522855317,-0.551316615880368,12039.2093152741,416.396288649883,-7.31248943157458,7.17957064175748,-12,-0.20943951023932
1707,-0.570681055469453,0.64841834348833,-0.551846962645934,12046.38378341,416.125656858523,-7.86380604745495,7.17617358862457,-12,-0.20943951023932
1708,-0.574457672434276,0.651893931550948,-0.552290818533778,12053.5521101374,415.790158269299,-8.41565301010088,7.17272747226524,-12,-0.20943951023932
1709,-0.578263207442226,0.655175613887061,-0.552654030271874,12060.7136457681,415.389625121598,-8.96794382863466,7.16923685375528,-12,-0.20943951023932
1710,-0.582093612465881,0.658270644625749,-0.552942173587402,12067.8677404338,414.923914288857,-9.52059785890654,7.16570614502428,-12,-0.20943951023932
1711,-0.58594501183221,0.661186186171822,-0.553160553360644,12075.013744573,414.39290638045,-10.0735400324939,7.1621396050374,-12,-0.20943951023932
1712,-0.589813701548484,0.663929292310909,-0.553314205647486,12082.1510093812,413.796504854976,-10.6267005858546,7.15854133705477,-12,-0.20943951023932
1713,-0.593696147875141,0.666506893343214,-0.553407901325829,12089.2788872256,413.134635147929,-11.1800147915021,7.15491528687957,-12,-0.20943951023932
1714,-0.597588985234958,0.668925783149056,-0.553446151133271,12096.3967320268,412.407243816297,-11.7334226928279,7.15126524200677,-12,-0.20943951023932
1715,-0.601489013543324,0.671192608081214,-0.553433211877444,12103.5038996076,411.614297702274,-12.2868688439612,7.14759483158601,12,0.20943951023932
1716,-0.605393195039348,0.673313857573427,-0.55337309361578,12110.5997480125,410.755783117924,-12.8403020558386,7.14390752711484,12,0.20943951023932
1717,-0.608700964020033,0.671295913012433,-0.539824887389318,12117.6836377974,409.831705052276,-13.3936751494544,7.1404244927579,12,0.20943951023932
1718,-0.611666425732032,0.664909369312225,-0.513963278407617,12124.7545871745,408.838056802921,-13.9335000368437,7.13687433366968,12,0.20943951023932
1719,-0.614544483016836,0.654036145508958,-0.477059690932392,12131.8114449182,407.772348569306,-14.4474633152513,7.13300359987809,12,0.20943951023932
1720,-0.617599027535641,0.638656536035425,-0.430454058471419,12138.8529592637,406.633570242504,-14.9245230061837,7.12856759733827,12,0.20943951023932
