Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (deg),Rudder Angle (rad)
2624,-0.465004091589961,0.133931423957121,-0.279754173140658,18671.7172187987,542.581173498679,14.4131865536217,7.25373245493846,-11,-0.191986217719376
2625,-0.462293271547455,0.149128850115804,-0.289434287281918,18678.7081116786,544.516128606479,14.133432380481,7.25673921858295,-11,-0.191986217719376
2626,-0.4597112576637,0.164204028431477,-0.298993581286878,18685.7072867036,546.432326157956,13.8439980931991,7.25964602383179,-11,-0.191986217719376
2627,-0.457263583790241,0.179149954644124,-0.30842391922473,18692.714952044,548.328397587906,13.5450045119123,7.26244638710038,-11,-0.191986217719376
2628,-0.454955450225621,0.193959286736615,-0.317717047905994,18699.7312955488,550.202977900445,13.2365805926875,7.26513410353649,-11,-0.191986217719376
2629,-0.452791708990086,0.208624388527949,-0.326864668178302,18706.7564841242,552.054706558468,12.9188635447815,7.26770326093167,-11,-0.191986217719376
2630,-0.450776849505844,0.223137376406706,-0.335858505433198,18713.7906631389,553.882228453869,12.5919988766032,7.27014825396824,-11,-0.191986217719376
2631,-0.448914984934813,0.237490168849062,-0.344690379040069,18720.8339558613,555.684194952389,12.25614037117,7.2724637985713,-11,-0.191986217719376
2632,-0.447209839420827,0.251674538317154,-0.353352270338295,18727.8864629336,557.459265006454,11.91144999213,7.27464494612978,-11,-0.191986217719376
2633,-0.445664736474977,0.265682165087437,-0.361836388748252,18734.948261889,559.206106328891,11.5580977217917,7.27668709734668,-11,-0.191986217719376
2634,-0.444282588730674,0.279504692516767,-0.370135235507073,18742.0194067163,560.923396619909,11.1962613330434,7.27858601547925,-11,-0.191986217719376
2635,-0.443065889279233,0.29313378321767,-0.378241664497007,18749.0999274772,562.609824839248,10.8261260975363,7.28033783873258,-11,-0.191986217719376
2636,-0.44201670477727,0.306561175585298,-0.386148939613585,18756.1898299803,564.264092514943,10.4478844330393,7.28193909157727,-11,-0.191986217719376
2637,-0.441136670494073,0.319778740098049,-0.393850788117932,18763.289095516,565.884915079796,10.0617354934257,7.28338669477306,-11,-0.191986217719376
2638,-0.44042698744079,0.33277853480294,-0.401341449432465,18770.3976806561,567.471023226266,9.66788470530782,7.28467797389447,-11,-0.191986217719376
2639,-0.439888421694044,0.345552859396294,-0.408615718871381,18777.51551712,569.021164270271,9.26654325587535,7.28581066617366,-11,-0.191986217719376
2640,-0.439521305995026,0.358094307320667,-0.415668985845781,18784.6425117115,570.534103514232,8.85792753700397,7.28678292549777,-11,-0.191986217719376
2641,-0.43932554367187,0.370395815320273,-0.422497266146578,18791.7785463262,572.008625599604,8.44225855115819,7.28759332542329,-11,-0.191986217719376
2642,-0.439300614898775,0.382450709929378,-0.42909722798452,18798.9234780321,573.443535839224,8.01976128501161,7.28824086009878,-11,-0.191986217719376
2643,-0.439445585270789,0.394252750410494,-0.435466211553533,18806.0771392221,574.837661519916,7.59066405702709,7.28872494301751,-11,-0.191986217719376
2644,-0.439759116639025,0.405796167710978,-0.441602241978333,18813.2393378403,576.189853166127,7.15519784547356,7.28904540355407,-11,-0.191986217719376
2645,-0.440239480118212,0.417075699066516,-0.447504035607181,18820.4098576791,577.49898575569,6.71359560349522,7.28920248127201,-11,-0.191986217719376
2646,-0.440884571147608,0.428086617946532,-0.453170999712553,18827.5884587461,578.763959879365,6.26609156788804,7.28919681802307,-11,-0.191986217719376
2647,-0.441691926458007,0.438824759108157,-0.458603225763513,18834.7748776993,579.98370283637,5.81292056817549,7.28902944789121,-11,-0.191986217719376
2648,-0.442658742772608,0.449286538600181,-0.463801476530624,18841.9688283461,581.157169658827,5.35431734241198,7.28870178506606,-11,-0.191986217719376
2649,-0.443781897048202,0.459468968634572,-0.468767167374659,18849.170002204,582.283344058819,4.89051586588135,7.28821560975983,-11,-0.191986217719376
2650,-0.445057968046007,0.469369667318792,-0.473502342151806,18856.3780691182,583.361239292605,4.42174869850669,7.2875730523083,-11,-0.191986217719376
2651,-0.44648325900866,0.478986863315511,-0.478009644238292,18863.5926779314,584.389898937424,3.94824635635489,7.28677657562006,-11,-0.191986217719376
2652,-0.448053821211578,0.48831939556568,-0.482292283235058,18870.813457202,585.368397577276,3.4702367121166,7.28582895615778,-11,-0.191986217719376
2653,-0.449765478153083,0.497366708274946,-0.486353997956992,18878.0400159642,586.295841395007,2.98794442888154,7.28473326365116,-11,-0.191986217719376
2654,-0.451613850148158,0.506128841420695,-0.490199016340829,18885.2719445255,587.17136866899,2.50159043092455,7.28349283975255,-11,-0.191986217719376
2655,-0.453594379095361,0.514606417086698,-0.493832012921038,18892.5088152955,587.994150173655,2.01139141458372,7.28211127585378,-11,-0.191986217719376
2656,-0.455702353194767,0.522800621973702,-0.497258064524266,18899.7501836412,588.763389484008,1.51755940166268,7.28059239028543,-11,-0.191986217719376
2657,-0.45793293140652,0.530713186466953,-0.50048260482096,18906.9955887614,589.478323185198,1.02030133713841,7.27894020511893,-11,-0.191986217719376
2658,-0.460281167454159,0.538346360665328,-0.503511378348888,18914.2445545772,590.138220988972,0.519818732317452,7.27715892278708,-11,-0.191986217719376
2659,-0.462742033193773,0.545702887791811,-0.506350394588864,18921.4965906304,590.742385759649,0.0163073539685636,7.2752529027301,-11,-0.191986217719376
2660,-0.465310441188754,0.552785975411574,-0.509005882629699,18928.7511929871,591.290153452896,-0.490043040620301,7.27322663826328,-11,-0.191986217719376
2661,-0.467981266349865,0.559599264882693,-0.51148424690909,18936.0078451392,591.780892971216,-0.99904892325,7.27108473384828,-11,-0.191986217719376
2662,-0.470749366521059,0.566146799456085,-0.513792024461626,18943.2660189014,592.214005940545,-1.51053317015909,7.26883188293427,-11,-0.191986217719376
2663,-0.473609601912403,0.572432991426569,-0.515935844046164,18950.5251752974,592.588926412821,-2.02432519462072,7.26647284651771,-11,-0.191986217719376
2664,-0.4765568533022,0.57846258871679,-0.517922387464273,18957.7847654324,592.90512049968,-2.54026103866688,7.26401243255095,-11,-0.191986217719376
2665,-0.479586038950547,0.58424064125122,-0.519758353320772,18965.0442313481,593.162085942745,-3.05818342613115,7.26145547631081,-11,-0.191986217719376
2666,-0.48269213018573,0.589772467449364,-0.52145042341814,18972.3030068568,593.359351626083,-3.57794177945192,7.25880682181912,-11,-0.191986217719376
2667,-0.485870165642855,0.595063621136764,-0.523005231919846,18979.5605183516,593.496477036555,-4.09939220287006,7.25607130438812,-11,-0.191986217719376
2668,-0.489115264150616,0.600119859140128,-0.524429337364546,18986.8161855917,593.573051677764,-4.62239743478991,7.25325373434535,-11,-0.191986217719376
2669,-0.492422636277078,0.604947109799857,-0.525729197564289,18994.069422458,593.588694443281,-5.14682677215446,7.25035888197519,-11,-0.191986217719376
2670,-0.495787594558573,0.609551442600145,-0.526911147376039,19001.3196376805,593.543052954706,-5.67255596971875,7.24739146369799,-11,-0.191986217719376
2671,-0.499205562447338,0.61393903908421,-0.527981379297216,19008.5662355338,593.435802869979,-6.19946711709478,7.24435612949248,-11,-0.191986217719376
2672,-0.502672082023296,0.618116165190782,-0.528945926802813,19015.8086165013,593.266647167153,-6.727448496392,7.24125745155399,-11,-0.191986217719376
2673,-0.506182820523435,0.622089145118064,-0.52981065031391,19023.0461779067,593.035315408577,-7.25639442319481,7.23809991416861,-11,-0.191986217719376
2674,-0.509733575748702,0.625864336793405,-0.530581225665011,19030.2783145125,592.741562990204,-7.78620507350872,7.23488790477325,-11,-0.191986217719376
2675,-0.5133202804132,0.629448109001078,-0.531263134920253,19037.5044190856,592.385170380429,-8.31678629917373,7.23162570616254,-11,-0.191986217719376
2676,-0.516939005503974,0.632846820197121,-0.531861659375875,19044.723882931,591.965942352547,-8.84804943409399,7.22831748979603,-11,-0.191986217719376
2677,-0.520585962721852,0.636066799019132,-0.532381874577985,19051.9360963919,591.483707214623,-9.37991109346986,7.22496731015343,-11,-0.191986217719376
2678,-0.524257506074813,0.639114326480358,-0.532828647180149,19059.1404493191,590.938316040233,-9.91229296804785,7.22157910008078,-11,-0.191986217719376
2679,-0.527950132695408,0.641995619821327,-0.533206633464226,19066.3363315092,590.329641903221,-10.445121615228,7.21815666706738,-11,-0.191986217719376
2680,-0.531660482952832,0.644716817978494,-0.533520279349645,19073.5231331124,589.657579119279,-10.9783282486922,7.21470369039096,-11,-0.191986217719376
2681,-0.535385339928702,0.64728396861795,-0.53377382172055,19080.7002450119,588.922042496882,-11.5118485280419,7.21122371906744,11,0.191986217719376
2682,-0.53912162832331,0.649703016672862,-0.533971290906486,19087.8670591742,588.122966599781,-12.0456223497624,7.20772017054141,11,0.191986217719376
2683,-0.542322626205731,0.647810199233835,-0.520081047619866,19095.0229689739,587.260305022988,-12.5795936406689,7.20436176212998,11,0.191986217719376
2684,-0.545259251613472,0.641353617109865,-0.49336153229188,19102.1669921047,586.329841748117,-13.0996746882888,7.2008591025652,11,0.191986217719376
2685,-0.548203068333448,0.630199892254957,-0.455164211484967,19109.297951544,585.328947502699,-13.5930362205807,7.19694173928076,11,0.191986217719376
2686,-0.551434731407858,0.614320770958817,-0.406905833473557,19116.4145454915,584.25653853973,-14.0482004320656,7.19234881268658,11,0.191986217719376
2687,-0.554400507414677,0.596184462535524,-0.358192225422182,19123.5154061529,583.113009217301,-14.4551062655392,7.18786687787447,11,0.191986217719376
2688,-0.556612783939364,0.577474550975572,-0.314457898915808,19130.6005675436,581.902258077718,-14.8132984909614,7.18413408687262,11,0.191986217719376
2689,-0.558143816653306,0.558309619916529,-0.275013880788849,19137.6710990416,580.62971459556,-15.1277563898772,7.18109257646188,11,0.191986217719376
2690,-0.559059121247054,0.538787021773655,-0.239265331640398,19144.7280604627,579.300283855386,-15.402770270666,7.17868840871597,11,0.191986217719376
2691,-0.559417955620899,0.518986739859286,-0.206699218384204,19151.7724917995,577.918417577623,-15.6420356023064,7.17687158797009,11,0.191986217719376
2692,-0.559273875807963,0.498974464682049,-0.176873323740298,19158.805406878,576.488175888232,-15.8487348206906,7.17559591681904,11,0.191986217719376
2693,-0.558675310916893,0.478804068022825,-0.149406569307112,19165.8277897666,575.0132808661,-16.0256081444309,7.17481876179329,11,0.191986217719376
2694,-0.557666124005998,0.458519611517911,-0.123970571478336,19172.8405930924,573.497162869717,-16.175014713738,7.17450077468655,11,0.191986217719376
2695,-0.55628614004098,0.438156992133007,-0.100282321082527,19179.8447376456,571.943000573335,-16.2989852852164,7.17460559876459,11,0.191986217719376
2696,-0.55457163131832,0.417745301712208,-0.0780978672364536,19186.8411128331,570.3537555535,-16.3992676062989,7.17509957784332,11,0.191986217719376
2697,-0.55255575659178,0.39730795924265,-0.0572068862754057,19193.8305776613,568.732202172327,-16.4773654735353,7.17595147876755,11,0.191986217719376
2698,-0.550268953740927,0.3768636607676,-0.0374280230638129,19200.8139620239,567.080953411595,-16.5345723598107,7.1771322329512,11,0.191986217719376
2699,-0.547739287931709,0.356427181688171,-0.0186049015133195,19207.7920681369,565.402483225655,-16.5720003828746,7.17861469951997,11,0.191986217719376
2700,-0.544992758358005,0.336010058561448,-0.000602711890434716,19214.7656720093,563.699145903131,-16.5906052843879,7.18037345065431,11,0.191986217719376
2701,-0.542053567168656,0.315621171741516,0.0166947066303316,19221.7355248756,561.973192858077,-16.5912079962783,7.18238457857024,11,0.191986217719376
2702,-0.53894435431096,0.295267245821725,0.0333873593530558,19228.7023545382,560.226787210494,-16.574513289648,7.18462552292805,11,0.191986217719376
2703,-0.535686401914054,0.27495328146157,0.0495612270575086,19235.6668665897,558.462016463302,-16.5411259302949,7.18707491714388,11,0.191986217719376
2704,-0.532299811596387,0.254682929558693,0.0652900877478733,19242.6297454921,556.680903537326,-16.4915647032374,7.18971245197219,11,0.191986217719376
2705,-0.528803657776516,0.234458816665796,0.0806370747750536,19249.5916555054,554.885416386747,-16.4262746154895,7.19251875474855,11,0.191986217719376
2706,-0.525216119737855,0.214282828914912,0.0956560104060837,19256.5532414586,553.077476383984,-16.3456375407145,7.19547528277643,11,0.191986217719376
2707,-0.521554594871647,0.194156360395791,0.110392548261353,19263.5151293634,551.25896563438,-16.2499815303084,7.19856422947451,11,0.191986217719376
2708,-0.517835795213581,0.174080530865965,0.124885153192421,19270.4779268737,549.431733356674,-16.1395889820471,7.20176844205015,11,0.191986217719376
2709,-0.514075829106608,0.154056376791943,0.139165943035249,19277.4422235949,547.597601444464,-16.0147038288546,7.2050713496149,11,0.191986217719376
2710,-0.510290269569522,0.134085018992504,0.153261413153359,19284.4085912492,545.758369306144,-15.8755378858194,7.20845690080269,11,0.191986217719376
2711,-0.506494210729097,0.114167809545602,0.167193061696853,19291.3775837027,543.915818065719,-15.722276472666,7.21190951008365,11,0.191986217719376
2712,-0.50270231348252,0.0943064601068187,0.1809779309682,19298.3497368631,542.071714194086,-15.5550834109692,7.21541401208523,11,0.191986217719376
2713,-0.498928841395211,0.0745031533526223,0.194629078134846,19305.3255684541,540.227812629407,-15.374105480001,7.21895562333641,11,0.191986217719376
2714,-0.495187687705003,0.0547606388931392,0.208155986700701,19312.3055776751,538.385859435954,-15.1794764018661,7.22251991093828,11,0.191986217719376
2715,-0.49149239419503,0.0350823146873953,0.221564928590058,19319.2902447544,536.547594042911,-14.9713204151654,7.22609276773798,11,0.191986217719376
2716,-0.487856162612299,0.0154722947322607,0.234859285362205,19326.280030404,534.714751097975,-14.7497554865754,7.22966039364106,11,0.191986217719376
2717,-0.484291859244849,-0.0040645364201921,0.248039835923106,19333.2753751844,532.889061964998,-14.5148962012132,7.23320928274185,11,0.191986217719376
2718,-0.480812013225283,-0.0235224819368974,0.261105017097753,19340.2766987889,531.072255890241,-14.2668563652901,7.23672621598233,11,0.191986217719376
2719,-0.477428809100477,-0.0428950035247038,0.274051162544287,19347.2843992555,529.266060857981,-14.0057513481923,7.24019825906864,11,0.191986217719376
2720,-0.47415407419414,-0.0621747046502975,0.28687272470416,19354.2988521175,527.472204153053,-13.731700185648,7.24361276538073,11,0.191986217719376
2721,-0.470999261288709,-0.0813533260718271,0.299562483771321,19361.3204095006,525.692412645475,-13.4448274609439,7.24695738360633,11,0.191986217719376
2722,-0.467975427163481,-0.100421753619454,0.312111747011163,19368.3493991792,523.928412810395,-13.1452649771725,7.25022006981585,11,0.191986217719376
2723,-0.465093207544825,-0.119370038151873,0.324510541153977,19375.3861236007,522.181930495259,-12.8331532301614,7.25338910367135,11,0.191986217719376
2724,-0.462362789049354,-0.13818742757234,0.336747800018367,19382.4308588902,520.454690445228,-12.5086426890074,7.25645310843113,11,0.191986217719376
2725,-0.459793878729635,-0.15686241071285,0.348811548981152,19389.4838538468,518.748415597447,-12.171894888989,7.25940107437383,11,0.191986217719376
2726,-0.457395671861916,-0.175382772791498,0.36068908739826,19396.5453289439,517.064826154745,-11.8230833400079,7.26222238522351,11,0.191986217719376
2727,-0.455176818643767,-0.193735662019052,0.372367169595303,19403.6154753449,515.405638449668,-11.4623942526096,7.26490684711112,11,0.191986217719376
2728,-0.453145390494034,-0.211907666780853,0.383832184588607,19410.6944539483,513.772563610374,-11.0900270830143,7.2674447195621,11,0.191986217719376
