Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (rad)
1392,-0.76986,-0.28668,0.074753,6711.5,6237.9,80.037,6.9535,0.14706
1396,-0.74821,-0.24215,0.038163,6717.3,6265.1,80.267,6.9735,0.16466
1400,-0.72613,-0.19593,0.0016215,6722.9,6292.5,80.335,6.9941,0.1202
1404,-0.70449,-0.14624,-0.04286,6728.3,6320.0,80.251,7.0145,0.1515
1408,-0.682,-0.099681,-0.073058,6733.6,6347.6,80.011,7.0362,0.12525
1412,-0.66001,-0.053354,-0.10516,6738.8,6375.3,79.656,7.0577,0.15048
1416,-0.63835,-0.0097397,-0.13129,6744.1,6403.1,79.192,7.0792,0.17395
1420,-0.61788,0.035147,-0.16172,6749.5,6430.9,78.601,7.0997,0.14499
1424,-0.59788,0.075183,-0.17981,6755.1,6458.8,77.908,7.12,0.10493
1428,-0.5793,0.11451,-0.20363,6760.9,6486.7,77.145,7.1391,0.13786
1432,-0.56111,0.14563,-0.20787,6766.9,6514.7,76.318,7.1579,0.097172
1436,-0.54457,0.17721,-0.22513,6773.3,6542.6,75.457,7.1751,0.12665
1440,-0.52923,0.20606,-0.23862,6780.0,6570.6,74.534,7.1912,0.12933
1444,-0.51428,0.22421,-0.22877,6787.1,6598.5,73.601,7.2067,0.090106
1448,-0.50046,0.24274,-0.23288,6794.5,6626.3,72.672,7.2211,0.069453
1452,-0.48703,0.25203,-0.21835,6802.4,6654.2,71.759,7.2349,0.020403
1456,-0.4748,0.26507,-0.22622,6810.7,6681.9,70.86,7.2476,0.020401
1460,-0.46282,0.27335,-0.2252,6819.4,6709.6,69.965,7.2598,0.068843
1464,-0.45121,0.27653,-0.21586,6828.6,6737.2,69.094,7.2716,0.080774
1468,-0.44004,0.27989,-0.21249,6838.1,6764.7,68.235,7.2828,0.054678
1472,-0.42906,0.27841,-0.20022,6848.1,6792.1,67.408,7.2938,0.029988
1476,-0.41829,0.27694,-0.19464,6858.4,6819.4,66.615,7.3045,0.024677
1480,-0.40757,0.27124,-0.18134,6869.2,6846.5,65.862,7.315,0.019092
1484,-0.3971,0.26733,-0.17694,6880.4,6873.6,65.136,7.3253,-0.00048791
1488,-0.38677,0.25866,-0.16045,6891.9,6900.6,64.444,7.3353,-0.044171
1492,-0.37627,0.2485,-0.14779,6903.8,6927.4,63.822,7.3454,-0.027314
1496,-0.36581,0.23902,-0.1392,6916.0,6954.2,63.235,7.3556,-0.036995
1500,-0.35516,0.22719,-0.12979,6928.5,6980.8,62.719,7.3658,0.048096
1504,-0.34476,0.21541,-0.11547,6941.4,7007.3,62.204,7.3759,-0.047361
1508,-0.33412,0.20435,-0.11163,6954.5,7033.8,61.768,7.3862,0.039156
1512,-0.32365,0.19066,-0.095211,6967.9,7060.2,61.345,7.3963,-0.016035
1516,-0.31307,0.17602,-0.08294,6981.5,7086.4,61.0,7.4065,0.019977
1520,-0.3026,0.15835,-0.063308,6995.4,7112.6,60.713,7.4166,0.0062374
1524,-0.29217,0.14346,-0.052211,7009.4,7138.8,60.465,7.4267,-0.046256
1528,-0.28178,0.12788,-0.041627,7023.6,7164.9,60.277,7.4368,-0.02311
1532,-0.2716,0.1198,-0.049922,7038.0,7191.0,60.096,7.4469,0.014634
1536,-0.26183,0.10251,-0.027562,7052.5,7217.0,59.955,7.4564,0.02287
1540,-0.25203,0.091963,-0.027285,7067.2,7243.0,59.85,7.466,0.024848
1544,-0.24256,0.076942,-0.011041,7081.9,7269.0,59.777,7.4753,0.0059041
1548,-0.23327,0.061057,0.0046672,7096.7,7295.0,59.762,7.4845,-0.016329
1552,-0.22423,0.045623,0.01741,7111.6,7321.0,59.797,7.4934,-0.039064
1556,-0.21555,0.03715,0.011691,7126.5,7347.0,59.846,7.502,-0.028183
1560,-0.20708,0.025182,0.019484,7141.5,7373.0,59.921,7.5105,0.016116
1564,-0.19889,0.014562,0.025987,7156.5,7399.1,60.012,7.5186,0.0023635
1568,-0.19102,0.008142,0.02259,7171.5,7425.2,60.109,7.5265,0.011358
1572,-0.18355,-0.003857,0.037012,7186.4,7451.3,60.239,7.534,0.018794
1576,-0.17733,0.0030371,-0.0035494,7201.4,7477.5,60.347,7.5402,0.19111
1580,-0.18127,0.069177,-0.16611,7216.2,7503.8,60.021,7.5365,0.31704
1584,-0.19322,0.16856,-0.33402,7231.1,7530.0,58.998,7.5262,0.31738
1588,-0.20668,0.27278,-0.453,7246.2,7556.0,57.396,7.5158,0.27126
1592,-0.2161,0.35251,-0.48667,7261.7,7581.7,55.501,7.5097,0.20381
1596,-0.22341,0.39488,-0.441,7277.9,7607.0,53.606,7.5045,0.019995
1600,-0.22873,0.40345,-0.36343,7294.7,7631.9,51.988,7.4996,-0.025815
1604,-0.23197,0.39313,-0.2935,7312.2,7656.2,50.683,7.4959,-0.0133
1608,-0.23325,0.3818,-0.2613,7330.2,7680.2,49.592,7.494,0.041326
1612,-0.23375,0.37429,-0.25234,7348.7,7703.8,48.572,7.4931,0.055901
1616,-0.23569,0.38518,-0.29172,7367.6,7727.1,47.489,7.4917,0.11765
1620,-0.23956,0.40272,-0.32487,7386.9,7750.0,46.232,7.4888,0.070876
1624,-0.24424,0.42002,-0.34791,7406.6,7772.5,44.886,7.4851,0.10686
1628,-0.24962,0.43478,-0.3574,7426.8,7794.5,43.465,7.4805,0.082915
1632,-0.25431,0.43827,-0.34303,7447.6,7816.1,42.081,7.476,0.11151
1636,-0.25805,0.42764,-0.29998,7468.8,7837.2,40.783,7.4717,0.01157
1640,-0.26001,0.41332,-0.27022,7490.5,7857.7,39.638,7.4689,-0.002945
1644,-0.26052,0.39541,-0.24379,7512.6,7877.8,38.611,7.4675,0.0032866
1648,-0.26008,0.38331,-0.24019,7535.1,7897.4,37.646,7.4673,0.032728
1652,-0.25896,0.36853,-0.22661,7558.0,7916.6,36.719,7.4676,0.037179
1656,-0.25731,0.35705,-0.22155,7581.2,7935.5,35.818,7.4687,0.022159
1660,-0.25538,0.34934,-0.22433,7604.7,7953.9,34.927,7.4703,0.03949
1664,-0.25297,0.33379,-0.20382,7628.5,7971.9,34.087,7.472,0.057002
1668,-0.24994,0.31937,-0.18802,7652.7,7989.6,33.29,7.4744,-0.0086356
1672,-0.24611,0.2997,-0.1637,7677.1,8006.8,32.586,7.4774,-0.011731
1676,-0.24153,0.27774,-0.1391,7701.7,8023.8,31.976,7.4811,-0.029047
1680,-0.23618,0.2597,-0.1324,7726.6,8040.4,31.451,7.4858,0.03661
1684,-0.2307,0.23443,-0.10125,7751.7,8056.8,30.985,7.4905,-0.0088533
1688,-0.22436,0.21319,-0.087705,7777.0,8072.9,30.604,7.4962,-0.019094
1692,-0.21784,0.19565,-0.081007,7802.4,8088.8,30.254,7.5022,-0.03759
1696,-0.21109,0.176,-0.068958,7828.0,8104.5,29.972,7.5085,0.023271
1700,-0.20438,0.15675,-0.05156,7853.7,8120.0,29.709,7.5148,-0.056857
1704,-0.19737,0.13877,-0.043023,7879.6,8135.4,29.527,7.5214,-0.0091395
1708,-0.19043,0.11796,-0.025343,7905.5,8150.6,29.403,7.528,0.011033
1712,-0.18343,0.098345,-0.010716,7931.6,8165.8,29.33,7.5347,-0.011061
1716,-0.17645,0.080747,-0.0025714,7957.7,8180.8,29.312,7.5415,0.0090086
1720,-0.16968,0.061188,0.014555,7983.9,8195.9,29.335,7.5481,-0.015957
1724,-0.16301,0.044096,0.024406,8010.1,8210.9,29.405,7.5546,-0.032875
1728,-0.15653,0.029091,0.027911,8036.3,8225.8,29.523,7.561,0.017907
1732,-0.15029,0.014906,0.035644,8062.6,8240.9,29.652,7.5672,0.0024516
1736,-0.14433,0.0031909,0.037283,8088.9,8255.9,29.81,7.5732,0.031834
1740,-0.13863,-0.010538,0.050993,8115.2,8271.0,29.979,7.5789,-0.018658
1744,-0.13325,-0.015729,0.041432,8141.4,8286.1,30.153,7.5843,-0.01888
1748,-0.12806,-0.029917,0.060772,8167.7,8301.4,30.363,7.5895,-0.010801
1752,-0.12315,-0.034018,0.050771,8193.9,8316.6,30.578,7.5944,-0.0077138
1756,-0.11847,-0.043934,0.060525,8220.2,8332.0,30.817,7.5992,0.029262
1760,-0.11395,-0.050098,0.061691,8246.3,8347.5,31.059,7.6037,0.0071705
1764,-0.10966,-0.056415,0.066301,8272.5,8363.1,31.305,7.6081,-0.01967
1768,-0.10563,-0.059838,0.061218,8298.6,8378.7,31.569,7.6121,0.025121
1772,-0.10174,-0.062334,0.059688,8324.6,8394.5,31.813,7.616,0.021263
1776,-0.097998,-0.066031,0.064207,8350.6,8410.4,32.056,7.6198,-0.0014458
1780,-0.094474,-0.067234,0.061104,8376.5,8426.4,32.304,7.6233,0.0027939
1784,-0.091121,-0.068268,0.058368,8402.4,8442.6,32.553,7.6267,0.035946
1788,-0.087873,-0.067163,0.054404,8428.3,8458.8,32.775,7.6299,0.01781
1792,-0.084727,-0.066418,0.054221,8454.0,8475.2,32.983,7.6331,-0.0055594
1796,-0.081762,-0.063362,0.047102,8479.8,8491.6,33.184,7.636,0.011113
1800,-0.078819,-0.063467,0.052594,8505.4,8508.2,33.369,7.6389,-0.0226
1804,-0.076207,-0.059591,0.040077,8531.1,8524.8,33.576,7.6415,0.063415
1808,-0.073441,-0.059977,0.047857,8556.7,8541.6,33.747,7.6443,0.014636
1812,-0.070941,-0.055051,0.038958,8582.2,8558.4,33.905,7.6468,-0.0090063
1816,-0.068434,-0.052231,0.034748,8607.7,8575.3,34.069,7.6492,0.04817
1820,-0.065918,-0.051659,0.039398,8633.1,8592.3,34.218,7.6518,0.026421
1824,-0.063596,-0.047228,0.033144,8658.5,8609.4,34.349,7.654,-0.0036024
1828,-0.061402,-0.041779,0.022538,8683.9,8626.5,34.476,7.6562,0.05718
1832,-0.059119,-0.038627,0.023989,8709.2,8643.8,34.569,7.6585,0.032242
1836,-0.056884,-0.036269,0.026111,8734.5,8661.1,34.661,7.6607,0.0032365
1840,-0.055031,-0.028607,0.013642,8759.8,8678.4,34.724,7.6625,-0.010272
1844,-0.052972,-0.024336,0.011523,8785.0,8695.8,34.778,7.6646,0.021163
1848,-0.050948,-0.021839,0.015242,8810.2,8713.2,34.819,7.6666,-0.0097619
1852,-0.048988,-0.020693,0.016041,8835.5,8730.7,34.89,7.6685,0.026313
1856,-0.047185,-0.015864,0.0083851,8860.7,8748.2,34.933,7.6703,0.017996
1860,-0.045399,-0.011797,0.0046917,8885.8,8765.7,34.959,7.6721,0.023352
1864,-0.043786,-0.010715,0.0057108,8911.0,8783.3,35.003,7.6737,0.074787
1868,-0.042162,-0.0067301,0.0032269,8936.2,8800.8,35.008,7.6753,0.012492
1872,-0.040709,0.00046309,-0.0099474,8961.3,8818.4,35.0,7.6768,0.04532
1876,-0.039148,0.0043618,-0.0084491,8986.5,8836.1,34.959,7.6784,0.021383
1880,-0.037595,0.0047762,-0.00079545,9011.7,8853.7,34.934,7.6799,-0.00018716
1884,-0.036228,0.0081481,-0.0080687,9036.8,8871.3,34.928,7.6813,0.046392
1888,-0.034863,0.01017,-0.0079906,9062.0,8888.9,34.9,7.6826,0.041408
1892,-0.033475,0.0084972,0.0017297,9087.2,8906.5,34.881,7.684,0.0039162
1896,-0.03227,0.011622,-0.0071398,9112.4,8924.1,34.873,7.6852,0.027995
1900,-0.031096,0.013795,-0.010503,9137.6,8941.7,34.848,7.6864,0.051718
1904,-0.030022,0.017104,-0.011428,9162.8,8959.3,34.785,7.6875,-0.009777
1908,-0.029014,0.020152,-0.014062,9188.0,8976.9,34.725,7.6885,-0.0054221
1912,-0.027921,0.020319,-0.011941,9213.3,8994.5,34.684,7.6896,0.035001
1916,-0.026866,0.020675,-0.01049,9238.5,9012.1,34.641,7.6907,0.0274
1920,-0.025868,0.01957,-0.0044211,9263.8,9029.6,34.596,7.6917,-0.0156
1924,-0.024989,0.021121,-0.009946,9289.1,9047.1,34.565,7.6925,0.0070002
1928,-0.024077,0.021774,-0.010066,9314.4,9064.7,34.52,7.6935,0.0051683
1932,-0.023222,0.022841,-0.01135,9339.7,9082.2,34.471,7.6943,0.0042851
1936,-0.022445,0.025537,-0.018063,9365.0,9099.7,34.42,7.6951,0.038651
1940,-0.021582,0.020697,-0.0017533,9390.4,9117.1,34.378,7.6959,0.0059655
1944,-0.021216,0.028319,-0.023218,9415.7,9134.6,34.315,7.6963,0.0070094
1948,-0.020406,0.023039,-0.0051835,9441.1,9152.0,34.267,7.6971,0.018269
1952,-0.019692,0.022459,-0.0053373,9466.5,9169.4,34.234,7.6978,-0.008502
1956,-0.019031,0.022844,-0.0085012,9491.9,9186.8,34.201,7.6985,0.0025701
1960,-0.018317,0.021639,-0.0069522,9517.3,9204.2,34.174,7.6992,0.02025
1964,-0.017808,0.023661,-0.015818,9542.8,9221.5,34.147,7.6997,0.069758
1968,-0.017242,0.022446,-0.0099113,9568.2,9238.9,34.1,7.7003,0.042321
1972,-0.016775,0.022804,-0.007088,9593.7,9256.2,34.039,7.7008,-0.03362
1976,-0.016283,0.023962,-0.013803,9619.1,9273.5,34.012,7.7013,0.041658
1980,-0.015746,0.01982,-0.00316,9644.6,9290.8,33.991,7.7018,0.043072
1984,-0.015288,0.019665,-0.0076883,9670.1,9308.1,33.983,7.7022,0.062096
1988,-0.014755,0.01661,-0.0001629,9695.7,9325.4,33.967,7.7028,0.027125
1992,-0.014269,0.017435,-0.0044349,9721.2,9342.7,33.949,7.7033,0.0051615
1996,-0.013734,0.015801,-0.0022209,9746.7,9359.9,33.941,7.7038,0.024992
2000,-0.013391,0.01596,-0.0011048,9772.2,9377.2,33.91,7.7041,-0.034015
2004,-0.013181,0.019379,-0.011412,9797.8,9394.4,33.88,7.7043,-0.0023709
2008,-0.012669,0.015193,0.0021955,9823.3,9411.7,33.858,7.7048,-0.011173
2012,-0.012244,0.014718,-0.00114,9848.9,9428.9,33.861,7.7053,0.013975
2016,-0.011788,0.013279,4.4448e-05,9874.4,9446.1,33.862,7.7057,0.023072
2020,-0.011499,0.014419,-0.0070694,9900.0,9463.3,33.865,7.706,0.06484
2024,-0.011119,0.0113,0.0051424,9925.6,9480.5,33.843,7.7064,-0.016408
2028,-0.010792,0.011797,-0.0017815,9951.2,9497.8,33.86,7.7067,0.033874
2032,-0.010459,0.01263,-0.0022324,9976.7,9515.0,33.839,7.7071,-0.0032009
2036,-0.010079,0.01148,0.00023193,10002.0,9532.2,33.836,7.7074,0.012241
2040,-0.009703,0.0080959,0.0086621,10028.0,9549.4,33.844,7.7078,-0.014437
2044,-0.0095429,0.011562,-0.0058947,10053.0,9566.6,33.855,7.708,0.034148
2048,-0.0092507,0.013533,-0.0078258,10079.0,9583.8,33.826,7.7083,0.024034
2052,-0.0088888,0.0097491,0.0053914,10105.0,9601.0,33.815,7.7086,-0.0049948
2056,-0.0086334,0.010302,0.00017606,10130.0,9618.2,33.826,7.7089,0.0152
2060,-0.0082948,0.006561,0.0081523,10156.0,9635.4,33.848,7.7092,0.018757
2064,-0.0081469,0.0088952,4.5621e-05,10181.0,9652.6,33.85,7.7094,-0.0035884
2068,-0.0079605,0.010889,-0.0064136,10207.0,9669.8,33.85,7.7095,0.045029
2072,-0.0076885,0.0079502,0.0061471,10233.0,9687.0,33.835,7.7098,-0.015218
2076,-0.0076463,0.011127,-0.0039938,10258.0,9704.2,33.83,7.7099,-0.0028781
2080,-0.0074287,0.0038198,0.01317,10284.0,9721.4,33.868,7.7101,0.036219
2084,-0.0074052,0.0086144,-0.0029514,10309.0,9738.6,33.874,7.7101,0.0087167
2088,-0.0071165,0.0055695,0.0073982,10335.0,9755.8,33.879,7.7104,-0.0046772
2092,-0.00715,0.010058,-0.0096205,10361.0,9773.1,33.895,7.7104,0.072952
2096,-0.0069883,0.0070454,0.0035985,10386.0,9790.3,33.883,7.7105,0.029395
2100,-0.0069254,0.012068,-0.010361,10412.0,9807.5,33.871,7.7106,0.039741
2104,-0.0067247,0.01054,-0.0022771,10437.0,9824.7,33.854,7.7108,0.038051
2108,-0.0066231,0.0063025,0.0065128,10463.0,9841.9,33.881,7.7109,0.058816
2112,-0.0064615,0.0069115,0.0023041,10489.0,9859.2,33.897,7.711,0.031413
2116,-0.0062968,0.0058666,0.0029248,10514.0,9876.4,33.918,7.7112,0.046683
2120,-0.0061396,0.0068125,-1.5825e-05,10540.0,9893.6,33.926,7.7114,0.034909
2124,-0.0059867,0.0075133,0.0011854,10565.0,9910.9,33.914,7.7115,-0.0059724
2128,-0.0059203,0.010917,-0.007896,10591.0,9928.1,33.906,7.7116,0.031441
2132,-0.0057786,0.0090616,-0.00070495,10616.0,9945.3,33.902,7.7117,0.046001
2136,-0.005617,0.0086142,0.00063674,10642.0,9962.6,33.904,7.7119,0.031087
2140,-0.0054529,0.0072938,0.0027991,10668.0,9979.8,33.917,7.7121,0.035811
2144,-0.0053472,0.0082235,-0.0014593,10693.0,9997.0,33.927,7.7122,0.044911
2148,-0.0052675,0.0087551,-0.0027604,10719.0,10014.0,33.929,7.7122,0.052176
2152,-0.0051143,0.0077636,0.0019156,10744.0,10032.0,33.925,7.7124,0.02228
2156,-0.0049955,0.0090201,-0.0014059,10770.0,10049.0,33.923,7.7125,0.017167
2160,-0.004866,0.0071473,0.0061462,10795.0,10066.0,33.918,7.7126,-0.020598
2164,-0.0048015,0.0079749,0.00075508,10821.0,10083.0,33.934,7.7127,0.014466
2168,-0.0046967,0.0085934,0.00039037,10847.0,10101.0,33.928,7.7128,0.00010736
2172,-0.0046193,0.0099765,-0.0042302,10872.0,10118.0,33.93,7.7129,0.03751
2176,-0.0045682,0.01057,-0.0049214,10898.0,10135.0,33.923,7.7129,0.053344
2180,-0.0044395,0.006983,0.0065254,10923.0,10152.0,33.926,7.7131,0.018979
2184,-0.0044911,0.011621,-0.007573,10949.0,10170.0,33.919,7.713,0.022441
2188,-0.0045333,0.0063923,0.0057256,10975.0,10187.0,33.942,7.713,0.066228
2192,-0.0044434,0.0062196,0.005128,11000.0,10204.0,33.952,7.7131,0.010686
2196,-0.0044273,0.0091979,-0.0036065,11026.0,10221.0,33.95,7.7131,0.014903
2200,-0.004396,0.012561,-0.010356,11051.0,10239.0,33.928,7.7131,0.039003
2204,-0.0043723,0.010223,-0.0016273,11077.0,10256.0,33.921,7.7131,0.05608
2208,-0.0042938,0.0085248,0.0057661,11102.0,10273.0,33.909,7.7132,-0.019165
2212,-0.0042572,0.0088352,0.0019941,11128.0,10290.0,33.921,7.7132,0.00093131
2216,-0.0041988,0.010321,-0.0036355,11154.0,10308.0,33.924,7.7133,0.031562
2220,-0.0040979,0.0093338,0.0024693,11179.0,10325.0,33.908,7.7134,-0.012098
2224,-0.004053,0.010365,-0.0030129,11205.0,10342.0,33.916,7.7135,0.033805
2228,-0.0039458,0.01002,-0.00097254,11230.0,10359.0,33.91,7.7136,0.026039
2232,-0.0038721,0.010099,0.00062821,11256.0,10377.0,33.897,7.7136,-0.0056627
2236,-0.0038349,0.010236,-0.0026504,11282.0,10394.0,33.909,7.7137,0.047814
2240,-0.0037126,0.0058707,0.010225,11307.0,10411.0,33.917,7.7138,0.0013604
2244,-0.0039479,0.011776,-0.0080152,11333.0,10428.0,33.91,7.7136,0.0055645
2248,-0.0038522,0.0095221,-0.00033331,11358.0,10445.0,33.908,7.7137,0.039517
2252,-0.0038209,0.012012,-0.0055663,11384.0,10463.0,33.889,7.7137,0.017291
2256,-0.0037098,0.010871,-0.0012006,11409.0,10480.0,33.882,7.7138,0.027299
2260,-0.0035979,0.009592,0.001909,11435.0,10497.0,33.883,7.7139,0.018904
2264,-0.0035348,0.010368,-0.0015224,11461.0,10514.0,33.884,7.714,0.022851
2268,-0.0035323,0.012869,-0.0082508,11486.0,10532.0,33.872,7.714,0.043673
2272,-0.0034442,0.010466,0.0031747,11512.0,10549.0,33.848,7.7141,-0.012816
2276,-0.0033277,0.0072138,0.0080834,11537.0,10566.0,33.874,7.7142,0.0087884
2280,-0.0032693,0.0071153,0.0038955,11563.0,10583.0,33.898,7.7142,0.018581
2284,-0.0032264,0.0079792,0.00087049,11589.0,10601.0,33.902,7.7143,0.0099589
2288,-0.003198,0.0096474,-0.0033906,11614.0,10618.0,33.897,7.7143,0.022673
2292,-0.0032903,0.0098793,-0.0050673,11640.0,10635.0,33.904,7.7142,0.074354
2296,-0.0033211,0.011108,-0.0054806,11665.0,10652.0,33.885,7.7142,0.045833
2300,-0.0032669,0.012054,-0.0046981,11691.0,10670.0,33.861,7.7142,0.021279
2304,-0.0032225,0.0094506,0.0057972,11717.0,10687.0,33.846,7.7143,-0.028624
2308,-0.0032679,0.010972,-0.0030161,11742.0,10704.0,33.86,7.7142,0.028838
2312,-0.0032031,0.010033,-0.00055623,11768.0,10721.0,33.86,7.7143,0.036188
2316,-0.0031515,0.0080318,0.0065988,11793.0,10738.0,33.855,7.7144,-0.019669
2320,-0.0031226,0.0072403,0.0030472,11819.0,10756.0,33.887,7.7144,0.035863
2324,-0.0031237,0.0082668,0.0015112,11845.0,10773.0,33.88,7.7144,-0.0082757
2328,-0.0032107,0.011997,-0.0079256,11870.0,10790.0,33.865,7.7143,0.014312
2332,-0.003174,0.011186,-0.0039848,11896.0,10807.0,33.856,7.7143,0.046528
2336,-0.0031906,0.011987,-0.0015897,11921.0,10825.0,33.824,7.7143,-0.017634
2340,-0.003167,0.0079447,0.0050588,11947.0,10842.0,33.854,7.7143,0.049108
2344,-0.0030831,0.005691,0.0086463,11973.0,10859.0,33.875,7.7144,0.011152
2348,-0.0032001,0.0067004,-0.00094599,11998.0,10876.0,33.913,7.7143,0.074356
2352,-0.0033163,0.0047112,0.010392,12024.0,10893.0,33.897,7.7142,-0.049321
2356,-0.0037235,0.010609,-0.010011,12049.0,10911.0,33.906,7.7138,0.021786
2360,-0.0038391,0.0036888,0.0094019,12075.0,10928.0,33.932,7.7137,0.066486
2364,-0.0037805,0.0035282,0.0072175,12101.0,10945.0,33.957,7.7137,0.018692
2368,-0.0037226,0.0047305,0.0019009,12126.0,10962.0,33.977,7.7138,0.027886
2372,-0.003727,0.0075044,-0.0023593,12152.0,10980.0,33.963,7.7138,-0.0014093
2376,-0.0037119,0.010379,-0.0076175,12177.0,10997.0,33.947,7.7138,0.027124
2380,-0.0038425,0.016772,-0.020524,12203.0,11014.0,33.902,7.7137,0.06291
2384,-0.0037838,0.012316,0.002179,12228.0,11031.0,33.852,7.7137,-0.014907
2388,-0.0038216,0.014591,-0.0081372,12254.0,11049.0,33.854,7.7137,0.046264
2392,-0.0037317,0.0099585,0.0055728,12280.0,11066.0,33.852,7.7138,0.022991
2396,-0.0037647,0.013427,-0.0070195,12305.0,11083.0,33.849,7.7137,0.031583
2400,-0.0037676,0.011711,-0.0026077,12331.0,11100.0,33.848,7.7137,0.059512
2404,-0.0038045,0.007849,0.011491,12356.0,11118.0,33.835,7.7137,-0.048255
2408,-0.0039148,0.008571,0.0025503,12382.0,11135.0,33.865,7.7136,0.0023186
2412,-0.0038213,0.0079887,0.0015543,12408.0,11152.0,33.881,7.7137,0.030731
2416,-0.0037388,0.0085694,-0.00022394,12433.0,11169.0,33.882,7.7138,0.022529
2420,-0.0037478,0.012174,-0.0091234,12459.0,11187.0,33.866,7.7138,0.036808
2424,-0.003828,0.013975,-0.01162,12484.0,11204.0,33.845,7.7137,0.073062
2428,-0.003767,0.010931,0.0022402,12510.0,11221.0,33.818,7.7137,0.009905
2432,-0.0037459,0.011384,0.00043988,12536.0,11238.0,33.811,7.7138,-0.0095827
2436,-0.0036495,0.0098795,0.0015797,12561.0,11255.0,33.825,7.7139,0.027781
2440,-0.0035909,0.010306,0.00043747,12587.0,11273.0,33.819,7.7139,0.0015065
2444,-0.0035571,0.01075,-0.003212,12612.0,11290.0,33.826,7.714,0.044733
2448,-0.0034934,0.0080965,0.0037143,12638.0,11307.0,33.834,7.714,0.036743
2452,-0.003545,0.0089137,0.0028576,12664.0,11324.0,33.824,7.714,-0.025469
2456,-0.0035759,0.010757,-0.0036485,12689.0,11341.0,33.824,7.7139,0.013451
2460,-0.0034701,0.0099756,1.0889e-05,12715.0,11359.0,33.816,7.714,0.012705
2464,-0.0033799,0.0094815,0.00077597,12741.0,11376.0,33.818,7.7141,0.016968
2468,-0.0033207,0.010176,-0.0013794,12766.0,11393.0,33.815,7.7142,0.01676
2472,-0.0032546,0.0092602,0.0027464,12792.0,11410.0,33.807,7.7143,-0.0092084
2476,-0.0032693,0.011254,-0.0049594,12817.0,11427.0,33.809,7.7142,0.032173
2480,-0.0032294,0.010929,-0.003155,12843.0,11445.0,33.802,7.7143,0.04314
2484,-0.0031355,0.0051709,0.013661,12869.0,11462.0,33.813,7.7144,-0.012453
2488,-0.003266,0.0072371,0.002903,12894.0,11479.0,33.835,7.7142,-0.0070744
2492,-0.0032595,0.0065538,0.0052187,12920.0,11496.0,33.839,7.7142,-0.018888
2496,-0.0033032,0.0084386,-0.0035375,12945.0,11513.0,33.857,7.7142,0.045774
2500,-0.0032455,0.0093771,-0.0026501,12971.0,11531.0,33.841,7.7143,0.01946
2504,-0.003289,0.010971,-0.0072142,12997.0,11548.0,33.838,7.7142,0.061723
2508,-0.0032304,0.010316,-0.0002109,13022.0,11565.0,33.812,7.7143,0.0031614
2512,-0.0032164,0.012123,-0.0054874,13048.0,11582.0,33.803,7.7143,0.025868
2516,-0.003116,0.0056993,0.013912,13074.0,11600.0,33.81,7.7144,-0.01992
2520,-0.0032305,0.0074344,0.0030327,13099.0,11617.0,33.837,7.7143,-0.0014038
2524,-0.0032902,0.0080283,-0.002548,13125.0,11634.0,33.86,7.7142,0.065392
2528,-0.0032414,0.0070174,0.0041966,13150.0,11651.0,33.848,7.7143,-0.0049234
2532,-0.0032261,0.0077637,0.0012698,13176.0,11668.0,33.854,7.7143,0.0027234
2536,-0.0032152,0.0094951,-0.0027098,13202.0,11686.0,33.847,7.7143,0.010216
2540,-0.0031886,0.0093853,-0.002726,13227.0,11703.0,33.851,7.7143,0.047969
2544,-0.0031428,0.0093741,-0.0013499,13253.0,11720.0,33.845,7.7144,0.033365
2548,-0.0030476,0.0075943,0.0039735,13278.0,11737.0,33.849,7.7145,0.016147
2552,-0.0030474,0.0092665,-0.0010834,13304.0,11754.0,33.848,7.7145,0.0072457
2556,-0.0030514,0.0083968,-0.00075942,13330.0,11772.0,33.863,7.7145,0.055513
2560,-0.0031301,0.010923,-0.0031014,13355.0,11789.0,33.832,7.7144,-0.015275
2564,-0.0031106,0.0093282,-0.00061464,13381.0,11806.0,33.845,7.7144,0.048821
2568,-0.0031443,0.006308,0.010832,13406.0,11823.0,33.837,7.7144,-0.042675
2572,-0.0032309,0.0064801,0.0048479,13432.0,11841.0,33.867,7.7143,-0.0031514
2576,-0.0032176,0.0079301,-0.0012574,13458.0,11858.0,33.879,7.7143,0.027156
2580,-0.003159,0.0082129,-0.0012071,13483.0,11875.0,33.879,7.7143,0.033072
2584,-0.0031182,0.0086887,0.00048967,13509.0,11892.0,33.865,7.7144,-0.0039657
2588,-0.0031216,0.010672,-0.0054581,13534.0,11909.0,33.862,7.7144,0.033242
2592,-0.0030545,0.0098584,0.00097843,13560.0,11927.0,33.842,7.7145,-0.0069147
2596,-0.0030877,0.012415,-0.0069544,13586.0,11944.0,33.835,7.7144,0.029024
2600,-0.0029809,0.008097,0.0066531,13611.0,11961.0,33.835,7.7145,0.010731
2604,-0.0030253,0.0083366,0.0043982,13637.0,11978.0,33.84,7.7145,-0.019
2608,-0.0030529,0.0067131,0.002778,13663.0,11996.0,33.878,7.7145,0.057788
2612,-0.0030125,0.0065089,0.002955,13688.0,12013.0,33.886,7.7145,0.0257
2616,-0.0031039,0.010023,-0.0043524,13714.0,12030.0,33.868,7.7144,-0.0046565
