Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (rad)
1236,-0.0032725,0.0096553,-0.0030615,7273.7,6109.7,46.456,7.7142,0.022737
1240,-0.0032205,0.0096401,-0.0024206,7294.9,6132.1,46.454,7.7143,0.039527
1244,-0.0031985,0.011434,-0.0041504,7316.1,6154.5,46.43,7.7143,0.006633
1248,-0.0030922,0.0095274,0.0019877,7337.4,6176.8,46.428,7.7144,0.012852
1252,-0.003017,0.0073385,0.0046323,7358.6,6199.2,46.451,7.7145,0.034225
1256,-0.0029914,0.0085112,-0.00041847,7379.8,6221.6,46.459,7.7145,0.027862
1260,-0.0030699,0.008636,-0.0028604,7401.1,6244.0,46.472,7.7144,0.069392
1264,-0.003049,0.0094108,-0.0015705,7422.3,6266.4,46.455,7.7145,0.017801
1268,-0.0029686,0.0077084,0.0047484,7443.5,6288.8,46.452,7.7145,-0.0071
1272,-0.003085,0.011489,-0.0064051,7464.8,6311.2,46.444,7.7144,0.011188
1276,-0.0034534,0.010666,-0.0067231,7486.0,6333.6,46.459,7.7141,0.14161
1280,-0.0088348,0.059452,-0.12346,7507.2,6356.0,46.195,7.7089,0.18726
1284,-0.019217,0.13587,-0.25621,7528.4,6378.4,45.443,7.6995,0.271
1288,-0.031811,0.22228,-0.36025,7549.7,6400.6,44.194,7.6889,0.23975
1292,-0.042613,0.29138,-0.39351,7571.3,6422.5,42.656,7.6804,0.13239
1296,-0.051605,0.32982,-0.3639,7593.3,6443.9,41.118,7.673,0.040692
1300,-0.059007,0.33535,-0.29489,7615.7,6464.8,39.81,7.6658,0.020564
1304,-0.065016,0.32004,-0.22052,7638.6,6485.2,38.778,7.6592,-0.032942
1308,-0.068832,0.30411,-0.18756,7661.8,6505.1,37.977,7.6547,0.01254
1312,-0.071611,0.28881,-0.17099,7685.3,6524.7,37.283,7.6513,0.058704
1316,-0.074523,0.29068,-0.19895,7709.1,6544.0,36.552,7.6485,0.094561
1320,-0.078899,0.30466,-0.23587,7733.1,6563.0,35.662,7.6447,0.056587
1324,-0.084171,0.32288,-0.26948,7757.3,6581.6,34.656,7.6402,0.10601
1328,-0.089756,0.33688,-0.27754,7781.8,6599.8,33.549,7.6352,0.061794
1332,-0.09481,0.33999,-0.26095,7806.7,6617.6,32.467,7.6303,0.034204
1336,-0.098974,0.33232,-0.23079,7831.8,6634.9,31.488,7.6258,0.023528
1340,-0.10227,0.31801,-0.1972,7857.3,6651.7,30.616,7.6219,-0.037609
1344,-0.10415,0.29438,-0.16006,7883.0,6668.1,29.924,7.619,0.017236
1348,-0.10486,0.27613,-0.14508,7908.9,6684.1,29.305,7.6176,-0.014301
1352,-0.10501,0.2655,-0.15286,7935.0,6699.9,28.723,7.6171,0.049599
1356,-0.10498,0.25203,-0.13995,7961.3,6715.3,28.124,7.6167,-0.010058
1360,-0.10481,0.24748,-0.15226,7987.7,6730.4,27.534,7.6167,0.015572
1364,-0.10437,0.23949,-0.14641,8014.3,6745.2,26.937,7.6169,0.017887
1368,-0.1037,0.23006,-0.13579,8041.1,6759.7,26.363,7.6173,-0.0072037
1372,-0.10256,0.2154,-0.11692,8068.1,6773.9,25.868,7.618,0.015616
1376,-0.1011,0.1921,-0.080738,8095.2,6787.8,25.474,7.6188,-0.017966
1380,-0.099197,0.17751,-0.074864,8122.4,6801.5,25.135,7.6204,-0.075627
1384,-0.096756,0.16212,-0.070307,8149.8,6815.0,24.867,7.6225,0.026512
1388,-0.094241,0.14058,-0.043202,8177.2,6828.3,24.639,7.6246,-0.014603
1392,-0.091397,0.12702,-0.041455,8204.7,6841.5,24.454,7.6272,-0.037248
1396,-0.088566,0.11542,-0.039654,8232.3,6854.5,24.279,7.6298,-0.039144
1400,-0.085547,0.099945,-0.027266,8260.0,6867.4,24.158,7.6326,0.0091849
1404,-0.082561,0.084211,-0.015716,8287.7,6880.2,24.089,7.6354,0.037767
1408,-0.079479,0.073369,-0.013178,8315.5,6892.9,24.024,7.6384,-0.00015095
1412,-0.07643,0.059497,-0.00083484,8343.3,6905.6,23.998,7.6413,-0.0024345
1416,-0.07345,0.047529,0.0070272,8371.1,6918.3,23.999,7.6442,-0.029573
1420,-0.070662,0.037208,0.0059605,8399.0,6930.9,24.054,7.6469,0.062876
1424,-0.068056,0.022881,0.028067,8426.9,6943.4,24.093,7.6495,-0.061228
1428,-0.065344,0.012544,0.028172,8454.8,6956.0,24.21,7.6522,-0.0081569
1432,-0.062697,0.0057709,0.024749,8482.6,6968.6,24.316,7.6548,0.0074094
1436,-0.060159,-0.0049483,0.036591,8510.5,6981.3,24.439,7.6573,-0.0029416
1440,-0.057808,-0.0088169,0.029851,8538.4,6994.0,24.564,7.6597,-0.0058766
1444,-0.055496,-0.017825,0.040402,8566.3,7006.7,24.71,7.662,0.0051215
1448,-0.053363,-0.021574,0.037405,8594.2,7019.5,24.854,7.6642,-0.013778
1452,-0.051275,-0.027864,0.043017,8622.0,7032.3,25.015,7.6663,-0.004055
1456,-0.049372,-0.030861,0.038035,8649.8,7045.2,25.19,7.6682,0.039268
1460,-0.047492,-0.03502,0.043219,8677.6,7058.2,25.345,7.6701,0.00066204
1464,-0.045726,-0.037575,0.041777,8705.4,7071.2,25.517,7.6719,0.015002
1468,-0.044085,-0.036701,0.034726,8733.1,7084.4,25.667,7.6735,0.014488
1472,-0.042423,-0.040666,0.043735,8760.9,7097.5,25.822,7.6752,0.0008839
1476,-0.040885,-0.043394,0.044866,8788.6,7110.8,26.003,7.6767,0.016272
1480,-0.039496,-0.044202,0.044597,8816.2,7124.2,26.165,7.6781,-0.023682
1484,-0.038182,-0.043383,0.038007,8843.8,7137.6,26.334,7.6794,0.017781
1488,-0.036812,-0.045614,0.043111,8871.4,7151.1,26.499,7.6808,0.016982
1492,-0.035742,-0.03976,0.025128,8899.0,7164.7,26.644,7.6819,0.053795
1496,-0.034448,-0.042729,0.040268,8926.5,7178.3,26.767,7.6832,-0.0033992
1500,-0.033516,-0.036854,0.025669,8954.0,7192.1,26.885,7.6841,-0.0057583
1504,-0.032369,-0.036628,0.02772,8981.5,7205.9,27.01,7.6852,0.047778
1508,-0.031237,-0.034473,0.026052,9008.9,7219.7,27.116,7.6863,0.027262
1512,-0.030201,-0.029532,0.017433,9036.3,7233.7,27.203,7.6874,0.030402
1516,-0.029061,-0.030292,0.027565,9063.7,7247.6,27.283,7.6885,-0.0091818
1520,-0.028134,-0.028971,0.022222,9091.1,7261.6,27.403,7.6894,0.0584
1524,-0.027169,-0.025676,0.01805,9118.4,7275.7,27.479,7.6904,0.028282
1528,-0.026178,-0.024312,0.018872,9145.8,7289.8,27.557,7.6914,0.02951
1532,-0.025302,-0.0201,0.013334,9173.1,7304.0,27.61,7.6922,0.0055022
1536,-0.024408,-0.018053,0.011846,9200.4,7318.2,27.673,7.6931,0.042683
1540,-0.023483,-0.017962,0.017962,9227.7,7332.5,27.723,7.694,0.0013254
1544,-0.023,-0.0094533,-0.0002501,9254.9,7346.7,27.745,7.6945,0.0017602
1548,-0.022229,-0.0087338,0.0039301,9282.2,7361.0,27.776,7.6953,0.061985
1552,-0.021457,-0.0050974,0.0025288,9309.4,7375.4,27.776,7.696,0.0088158
1556,-0.020726,-0.0014915,-0.00030974,9336.7,7389.7,27.773,7.6968,0.0043321
1560,-0.019913,-0.0026499,0.0067053,9363.9,7404.0,27.794,7.6976,0.026603
1564,-0.01925,0.001172,-0.0013791,9391.2,7418.4,27.803,7.6983,0.027401
1568,-0.018503,0.00061356,0.0042073,9418.4,7432.8,27.813,7.699,0.025467
1572,-0.017846,0.0023085,0.0024531,9445.6,7447.2,27.817,7.6997,0.0043392
1576,-0.017357,0.0062668,-0.0081174,9472.9,7461.5,27.824,7.7001,0.065696
1580,-0.016779,0.0096928,-0.0085463,9500.1,7475.9,27.78,7.7007,0.015817
1584,-0.016156,0.010794,-0.0056547,9527.3,7490.3,27.75,7.7014,0.013125
1588,-0.015726,0.013109,-0.0057434,9554.6,7504.7,27.707,7.7018,-0.026339
1592,-0.015216,0.014491,-0.0083581,9581.8,7519.1,27.688,7.7023,0.025782
1596,-0.014621,0.012367,0.00048536,9609.1,7533.4,27.667,7.7029,0.0028149
1600,-0.014168,0.014639,-0.0070895,9636.4,7547.8,27.654,7.7033,0.022865
1604,-0.013668,0.014178,-0.0023543,9663.6,7562.1,27.624,7.7038,-0.0088911
1608,-0.013276,0.016149,-0.0075035,9690.9,7576.5,27.6,7.7042,0.0059012
1612,-0.012819,0.016213,-0.0051963,9718.2,7590.8,27.568,7.7047,-0.00076813
1616,-0.012538,0.02068,-0.017644,9745.5,7605.1,27.533,7.705,0.050171
1620,-0.012108,0.020349,-0.010535,9772.8,7619.4,27.476,7.7054,0.022134
1624,-0.011791,0.023974,-0.018146,9800.1,7633.7,27.42,7.7057,0.03358
1628,-0.011472,0.020984,-0.0081973,9827.4,7648.0,27.385,7.7061,0.054601
1632,-0.011115,0.019599,-0.005671,9854.8,7662.2,27.362,7.7064,0.039084
1636,-0.010693,0.015495,0.0038815,9882.1,7676.4,27.353,7.7068,0.0045356
1640,-0.010554,0.020592,-0.01438,9909.4,7690.7,27.332,7.707,0.033124
1644,-0.010179,0.019534,-0.0077343,9936.8,7704.9,27.288,7.7073,0.018633
1648,-0.0098697,0.018931,-0.0077434,9964.2,7719.1,27.27,7.7077,0.046251
1652,-0.0095921,0.020562,-0.01008,9991.5,7733.3,27.224,7.7079,0.010699
1656,-0.0092691,0.020055,-0.0072023,10019.0,7747.4,27.186,7.7083,0.0073933
1660,-0.0089551,0.019269,-0.0055403,10046.0,7761.6,27.16,7.7086,0.010916
1664,-0.0087377,0.02012,-0.010678,10074.0,7775.7,27.141,7.7088,0.052183
1668,-0.0084424,0.017798,-0.0020449,10101.0,7789.9,27.107,7.7091,0.0041924
1672,-0.0081405,0.015845,6.7291e-07,10129.0,7804.0,27.103,7.7094,0.011229
1676,-0.0079965,0.018796,-0.0097964,10156.0,7818.1,27.078,7.7095,0.014742
1680,-0.0077592,0.018622,-0.0062887,10183.0,7832.2,27.037,7.7098,-0.0046983
1684,-0.0075042,0.01731,-0.0032059,10211.0,7846.2,27.017,7.71,0.0047308
1688,-0.007325,0.013085,0.0025727,10238.0,7860.3,27.037,7.7102,0.054635
1692,-0.0074161,0.016196,-0.0041496,10266.0,7874.4,26.999,7.7101,-0.039333
1696,-0.0075069,0.016206,-0.010117,10293.0,7888.4,27.011,7.71,0.094351
1700,-0.0073631,0.015627,-0.0040495,10321.0,7902.5,26.972,7.7102,0.019639
1704,-0.0072637,0.018466,-0.013304,10348.0,7916.5,26.951,7.7103,0.058979
1708,-0.0070717,0.014637,0.0030708,10376.0,7930.6,26.911,7.7104,-0.025119
1712,-0.0068658,0.013028,0.0019464,10403.0,7944.6,26.924,7.7106,0.011397
1716,-0.0066403,0.0088469,0.010945,10431.0,7958.6,26.937,7.7109,-0.023589
1720,-0.0066332,0.011259,-0.0015044,10458.0,7972.6,26.951,7.7109,0.0047295
1724,-0.0065437,0.011447,-0.0048793,10485.0,7986.6,26.96,7.711,0.065232
1728,-0.0063533,0.010423,0.00083527,10513.0,8000.6,26.944,7.7112,0.011858
1732,-0.0062288,0.012632,-0.0052245,10540.0,8014.6,26.931,7.7113,0.013715
1736,-0.0060693,0.0097005,0.0015628,10568.0,8028.7,26.94,7.7114,0.047401
1740,-0.0060377,0.0146,-0.011241,10595.0,8042.7,26.916,7.7115,0.031944
1744,-0.0058489,0.010293,0.0062068,10623.0,8056.7,26.891,7.7117,-0.025422
1748,-0.0057817,0.0085955,0.0074043,10650.0,8070.7,26.906,7.7117,-0.026547
1752,-0.0058154,0.010065,0.00061329,10678.0,8084.7,26.911,7.7117,-0.016954
1756,-0.0057635,0.0075041,0.0086345,10705.0,8098.7,26.911,7.7117,-0.044473
1760,-0.005656,0.0063818,0.0051902,10733.0,8112.7,26.949,7.7118,0.02029
1764,-0.005674,0.010401,-0.0048635,10760.0,8126.7,26.934,7.7118,-0.0028799
1768,-0.0054846,0.0090544,-6.4839e-05,10788.0,8140.7,26.933,7.712,0.026446
1772,-0.0053496,0.010147,-0.0018039,10815.0,8154.7,26.923,7.7122,0.0092537
1776,-0.0052001,0.01019,-0.0020774,10843.0,8168.7,26.922,7.7123,0.030861
1780,-0.0050041,0.0068215,0.0074666,10870.0,8182.7,26.93,7.7125,0.0075165
1784,-0.0050712,0.0088142,0.0015008,10898.0,8196.7,26.927,7.7124,-0.026404
1788,-0.0052151,0.0099729,-0.0068257,10925.0,8210.7,26.951,7.7123,0.088709
1792,-0.0051384,0.010326,-0.0019418,10953.0,8224.7,26.921,7.7124,0.013034
1796,-0.0051391,0.011763,-0.0075782,10980.0,8238.7,26.923,7.7124,0.069151
1800,-0.0050585,0.0092282,0.0019861,11008.0,8252.7,26.915,7.7124,0.035852
1804,-0.0049262,0.0089864,0.0008108,11035.0,8266.7,26.923,7.7126,0.032186
1808,-0.0048195,0.0064512,0.0049646,11063.0,8280.7,26.947,7.7127,0.045558
1812,-0.0047305,0.0063081,0.0024871,11090.0,8294.7,26.968,7.7128,0.043174
1816,-0.0045971,0.0043046,0.0090824,11118.0,8308.7,26.976,7.7129,-0.01165
1820,-0.0047204,0.0075688,-0.0007405,11145.0,8322.7,26.979,7.7128,-0.015382
1824,-0.0046169,0.0081178,-0.0014086,11173.0,8336.8,26.979,7.7129,0.017989
1828,-0.004603,0.012282,-0.010635,11200.0,8350.8,26.957,7.7129,0.035102
1832,-0.0044867,0.010495,0.0014266,11228.0,8364.8,26.923,7.713,-0.020474
1836,-0.004388,0.0097314,0.00032201,11255.0,8378.8,26.937,7.7131,0.02954
1840,-0.0043498,0.0083093,0.006307,11283.0,8392.8,26.928,7.7132,-0.03213
1844,-0.0042648,0.006765,0.0060578,11310.0,8406.8,26.955,7.7132,0.005844
1848,-0.0042804,0.010303,-0.005721,11338.0,8420.9,26.957,7.7132,0.028976
1852,-0.0044362,0.002377,0.013386,11365.0,8434.9,27.001,7.7131,0.07668
1856,-0.0045281,0.006811,-0.0004784,11392.0,8448.9,27.005,7.713,0.0064862
1860,-0.0044072,0.0057625,0.0020334,11420.0,8462.9,27.02,7.7131,0.037332
1864,-0.0043356,0.0079195,-0.0024621,11447.0,8477.0,27.014,7.7132,0.020841
1868,-0.00422,0.0083436,-0.0016363,11475.0,8491.0,27.009,7.7133,0.025216
1872,-0.004167,0.0098959,-0.0052238,11502.0,8505.1,27.004,7.7133,0.045363
1876,-0.0040949,0.011435,-0.0045395,11530.0,8519.1,26.974,7.7134,0.0057726
1880,-0.0040374,0.012612,-0.0069918,11557.0,8533.1,26.962,7.7135,0.041859
1884,-0.0039263,0.0095897,0.0053207,11585.0,8547.2,26.944,7.7136,-0.015748
1888,-0.0039267,0.011358,-0.0033259,11612.0,8561.2,26.953,7.7136,0.024453
1892,-0.0037932,0.0094156,0.0031329,11640.0,8575.2,26.948,7.7137,0.0061214
1896,-0.0037746,0.011575,-0.0045312,11667.0,8589.2,26.946,7.7137,0.024386
1900,-0.0036367,0.0084539,0.0056598,11695.0,8603.2,26.944,7.7139,0.00031449
1904,-0.0036552,0.010822,-0.003153,11722.0,8617.2,26.945,7.7139,0.013783
1908,-0.0035908,0.01091,-0.003408,11750.0,8631.3,26.942,7.7139,0.039716
1912,-0.0034835,0.0093533,0.002323,11777.0,8645.3,26.936,7.714,0.012745
1916,-0.0035021,0.01059,-0.00044606,11805.0,8659.3,26.926,7.714,-0.011734
1920,-0.0034672,0.010667,-0.0028776,11832.0,8673.3,26.933,7.714,0.041515
1924,-0.0033766,0.0095722,0.0021688,11860.0,8687.3,26.923,7.7141,0.0027327
1928,-0.0034489,0.012339,-0.0084635,11887.0,8701.3,26.926,7.7141,0.059671
1932,-0.0034194,0.010065,0.0040865,11915.0,8715.3,26.896,7.7141,-0.025599
1936,-0.0034529,0.011418,-0.0023984,11942.0,8729.3,26.9,7.7141,0.0099632
1940,-0.0033619,0.010405,-0.00024351,11970.0,8743.3,26.901,7.7141,0.027896
1944,-0.0033295,0.0091583,0.00068285,11997.0,8757.3,26.914,7.7142,0.048695
1948,-0.0032708,0.005957,0.0073779,12025.0,8771.3,26.936,7.7142,0.033747
1952,-0.0033685,0.010506,-0.0058386,12052.0,8785.3,26.928,7.7141,0.014387
1956,-0.0034094,0.011337,-0.0073742,12080.0,8799.3,26.922,7.7141,0.06436
1960,-0.0033383,0.0093062,0.0027047,12107.0,8813.3,26.903,7.7142,0.0048266
1964,-0.0033739,0.012283,-0.0061114,12135.0,8827.3,26.893,7.7141,0.016707
1968,-0.0033331,0.01279,-0.0062405,12162.0,8841.3,26.879,7.7142,0.042712
1972,-0.0032992,0.0072682,0.012627,12190.0,8855.3,26.871,7.7142,-0.038319
1976,-0.003538,0.011636,-0.0065014,12217.0,8869.3,26.89,7.714,0.029513
1980,-0.0034967,0.0067911,0.006666,12245.0,8883.3,26.905,7.714,0.040781
1984,-0.0035342,0.0067053,0.0068361,12272.0,8897.3,26.907,7.714,-0.027865
1988,-0.0035075,0.0064661,0.0025101,12300.0,8911.3,26.938,7.714,0.032304
1992,-0.0034198,0.0058944,0.0046278,12327.0,8925.3,26.944,7.7141,0.0033915
1996,-0.0036008,0.01183,-0.010467,12355.0,8939.3,26.924,7.7139,0.012117
2000,-0.0035454,0.012575,-0.0082073,12382.0,8953.3,26.898,7.714,0.041782
2004,-0.0034531,0.011475,-0.00039649,12410.0,8967.3,26.871,7.7141,-0.001274
2008,-0.0033794,0.01086,-0.00079229,12437.0,8981.3,26.877,7.7141,0.029907
2012,-0.0032868,0.0099448,0.0015062,12465.0,8995.3,26.876,7.7142,0.014796
2016,-0.003205,0.0091641,0.0025875,12492.0,9009.3,26.88,7.7143,0.0074726
2020,-0.0031322,0.0084617,0.0019149,12520.0,9023.3,26.894,7.7144,0.026539
2024,-0.003116,0.0098583,-0.0032524,12547.0,9037.2,26.897,7.7144,0.039383
2028,-0.003047,0.0097035,-0.0008191,12575.0,9051.2,26.887,7.7145,0.020075
2032,-0.0030003,0.0077707,0.0062523,12602.0,9065.2,26.883,7.7145,-0.020721
2036,-0.0030355,0.0093055,-0.001671,12630.0,9079.2,26.897,7.7145,0.023787
2040,-0.002924,0.0059186,0.0083123,12657.0,9093.2,26.906,7.7146,0.00090116
2044,-0.0031888,0.01306,-0.014212,12685.0,9107.2,26.901,7.7143,0.050781
2048,-0.0031642,0.01089,-0.0023935,12712.0,9121.2,26.876,7.7143,0.037553
2052,-0.0032124,0.0087849,0.0071746,12740.0,9135.2,26.858,7.7143,-0.04351
2056,-0.0032861,0.009488,0.00050982,12767.0,9149.2,26.876,7.7142,0.0078825
2060,-0.0032499,0.0072302,0.0033065,12795.0,9163.1,26.901,7.7143,0.049281
2064,-0.0031828,0.0067535,0.0040157,12822.0,9177.1,26.91,7.7143,0.014732
2068,-0.0031869,0.0084668,-0.00048845,12850.0,9191.1,26.907,7.7143,0.001799
2072,-0.003289,0.0098544,-0.0006169,12877.0,9205.1,26.885,7.7142,-0.030315
2076,-0.0032779,0.0095375,0.00053153,12905.0,9219.1,26.883,7.7142,-0.0032222
2080,-0.0032505,0.010618,-0.0036625,12932.0,9233.1,26.885,7.7143,0.03212
2084,-0.0031676,0.010219,-0.00039907,12960.0,9247.1,26.872,7.7143,0.011646
2088,-0.0031921,0.01125,-0.0053311,12987.0,9261.1,26.877,7.7143,0.056627
2092,-0.0032079,0.010626,-0.0025594,13015.0,9275.0,26.87,7.7143,0.050538
2096,-0.0032548,0.0093558,-0.00043635,13042.0,9289.0,26.879,7.7143,0.06088
2100,-0.0031836,0.006611,0.007108,13070.0,9303.0,26.888,7.7143,0.01553
2104,-0.003241,0.007908,0.0026903,13097.0,9317.0,26.89,7.7143,-0.01563
2108,-0.0033161,0.011354,-0.0073843,13125.0,9331.0,26.884,7.7142,0.024156
2112,-0.0031994,0.0084136,0.0034669,13152.0,9345.0,26.878,7.7143,0.014694
2116,-0.0032001,0.009029,-0.0017656,13180.0,9359.0,26.895,7.7143,0.051257
2120,-0.0031242,0.0079081,0.0030261,13207.0,9372.9,26.891,7.7144,0.012123
2124,-0.0032069,0.011399,-0.0055804,13235.0,9386.9,26.875,7.7143,0.0023861
2128,-0.0031029,0.0092692,0.0014262,13262.0,9400.9,26.873,7.7144,0.021405
2132,-0.0030183,0.0078512,0.0047935,13290.0,9414.9,26.879,7.7145,0.0018776
2136,-0.0030241,0.0092859,-0.002473,13317.0,9428.9,26.893,7.7145,0.039248
2140,-0.0029384,0.0077769,0.0035225,13345.0,9442.9,26.889,7.7146,0.0086614
2144,-0.0029455,0.0094418,-0.0033557,13372.0,9456.9,26.898,7.7146,0.040119
2148,-0.0029417,0.010903,-0.0030049,13400.0,9470.9,26.871,7.7146,-0.0039598
2152,-0.0028626,0.0096646,0.00069335,13427.0,9484.8,26.87,7.7146,0.016425
2156,-0.0028349,0.010051,0.0001415,13455.0,9498.8,26.864,7.7147,0.00066964
2160,-0.0027597,0.0082319,0.0046109,13482.0,9512.8,26.869,7.7147,4.141e-05
2164,-0.0027452,0.008373,0.0023711,13510.0,9526.8,26.878,7.7148,0.0025386
2168,-0.0027689,0.0093395,-0.0030994,13537.0,9540.8,26.891,7.7147,0.049685
2172,-0.0027078,0.008094,0.0024686,13565.0,9554.7,26.885,7.7148,0.015386
2176,-0.0027146,0.0092592,-0.00026895,13592.0,9568.7,26.88,7.7148,-0.00015129
2180,-0.0027859,0.010396,-0.00096485,13620.0,9582.7,26.863,7.7147,-0.018544
2184,-0.0029102,0.009759,-0.0033251,13647.0,9596.7,26.884,7.7146,0.073964
2188,-0.0028888,0.0092242,0.0010136,13675.0,9610.7,26.871,7.7146,0.015466
2192,-0.002876,0.0104,-0.0035333,13702.0,9624.7,26.873,7.7146,0.037765
2196,-0.0028075,0.0079817,0.0036189,13730.0,9638.6,26.877,7.7147,0.027406
2200,-0.0028118,0.0092684,-0.0023211,13757.0,9652.6,26.887,7.7147,0.042511
2204,-0.002746,0.0084033,0.0021039,13785.0,9666.6,26.88,7.7148,0.0095646
2208,-0.0027316,0.0091578,3.5801e-05,13812.0,9680.6,26.878,7.7148,0.0043539
2212,-0.0027034,0.0095921,-0.00055018,13840.0,9694.6,26.873,7.7148,0.0065998
2216,-0.0026345,0.0085472,0.0022845,13867.0,9708.6,26.876,7.7149,0.010453
2220,-0.0026221,0.007336,0.0058943,13895.0,9722.5,26.878,7.7149,-0.01787
2224,-0.002837,0.010134,-0.0020299,13922.0,9736.5,26.871,7.7147,-0.021609
2228,-0.0028477,0.011412,-0.0054725,13950.0,9750.5,26.865,7.7147,0.02869
2232,-0.0027491,0.0075626,0.0065145,13978.0,9764.5,26.868,7.7148,0.011503
2236,-0.0029041,0.012499,-0.0083675,14005.0,9778.5,26.857,7.7146,0.017203
2240,-0.0029583,0.0079738,0.0036171,14033.0,9792.5,26.872,7.7145,0.05962
2244,-0.0031802,0.0089654,0.0042637,14060.0,9806.4,26.85,7.7143,-0.050996
2248,-0.0033155,0.010031,-0.0045578,14088.0,9820.4,26.876,7.7142,0.060126
2252,-0.0032854,0.0069079,0.0051171,14115.0,9834.4,26.881,7.7142,0.034364
2256,-0.0032654,0.0087266,-0.001005,14143.0,9848.4,26.884,7.7142,0.018642
2260,-0.0032343,0.010062,-0.0043786,14170.0,9862.4,26.88,7.7143,0.03823
2264,-0.0031816,0.0097826,-0.0020079,14198.0,9876.3,26.873,7.7143,0.036549
2268,-0.0031796,0.012,-0.0070767,14225.0,9890.3,26.86,7.7143,0.040759
2272,-0.0032001,0.0097827,-0.00040128,14253.0,9904.3,26.86,7.7143,0.055468
2276,-0.0031287,0.0083534,0.0039742,14280.0,9918.3,26.861,7.7144,0.012083
2280,-0.0031158,0.0099052,-0.0026515,14308.0,9932.2,26.867,7.7144,0.031858
2284,-0.003015,0.007703,0.0043806,14335.0,9946.2,26.869,7.7145,0.01313
2288,-0.0029734,0.008187,0.00063717,14363.0,9960.2,26.882,7.7145,0.025836
2292,-0.0029241,0.0087255,-0.00081812,14390.0,9974.2,26.882,7.7146,0.025577
2296,-0.0029554,0.012186,-0.0087122,14418.0,9988.2,26.864,7.7146,0.031503
2300,-0.0028551,0.0081931,0.0062841,14445.0,10002.0,26.853,7.7146,-0.0043812
2304,-0.0029831,0.0096661,-0.0041632,14473.0,10016.0,26.881,7.7145,0.071625
2308,-0.002949,0.0075297,0.0043198,14500.0,10030.0,26.875,7.7146,0.017762
2312,-0.0030413,0.010681,-0.0037074,14528.0,10044.0,26.862,7.7145,-0.0034051
2316,-0.0029719,0.0088262,0.00093314,14555.0,10058.0,26.87,7.7145,0.03447
2320,-0.0029229,0.0075781,0.002633,14583.0,10072.0,26.884,7.7146,0.037114
2324,-0.0029542,0.010652,-0.0049133,14610.0,10086.0,26.871,7.7146,0.015901
2328,-0.0029027,0.0097458,0.0013745,14638.0,10100.0,26.852,7.7146,-0.012168
2332,-0.0028993,0.0087361,0.00023851,14665.0,10114.0,26.874,7.7146,0.049165
2336,-0.0028751,0.0097297,-0.0019085,14693.0,10128.0,26.869,7.7146,0.026996
2340,-0.0028193,0.009578,-0.00098968,14720.0,10142.0,26.866,7.7147,0.028338
2344,-0.0028501,0.011415,-0.0064949,14748.0,10156.0,26.861,7.7147,0.051291
2348,-0.0028546,0.007225,0.0058004,14775.0,10170.0,26.87,7.7146,0.039151
2352,-0.0029037,0.010109,-0.0027597,14803.0,10184.0,26.864,7.7146,0.0097131
2356,-0.0028369,0.0094872,0.00074902,14830.0,10198.0,26.856,7.7147,0.0030628
2360,-0.0028491,0.010167,-0.0035077,14858.0,10212.0,26.865,7.7147,0.049383
2364,-0.0027761,0.0079249,0.0049274,14885.0,10226.0,26.859,7.7147,0.0035773
2368,-0.0027493,0.0083224,0.001245,14913.0,10240.0,26.872,7.7148,0.017346
2372,-0.0027056,0.008655,0.00033908,14940.0,10254.0,26.872,7.7148,0.013802
2376,-0.0027353,0.011526,-0.006952,14968.0,10268.0,26.861,7.7148,0.028641
2380,-0.0027891,0.0072518,0.004343,14995.0,10282.0,26.876,7.7147,0.057243
2384,-0.0028682,0.0096144,-0.0006803,15023.0,10296.0,26.862,7.7146,-0.0088467
2388,-0.0028366,0.0067316,0.0041776,15050.0,10310.0,26.888,7.7147,0.045247
2392,-0.0028142,0.0077679,0.0007018,15078.0,10324.0,26.892,7.7147,0.019541
2396,-0.0028923,0.01006,-0.0024859,15105.0,10338.0,26.871,7.7146,-0.014144
2400,-0.0029397,0.012895,-0.0086903,15133.0,10352.0,26.852,7.7146,0.02211
2404,-0.0028342,0.009091,0.0053544,15160.0,10366.0,26.841,7.7147,-0.0043802
2408,-0.0028602,0.0098298,0.0010465,15188.0,10380.0,26.846,7.7146,-0.0020124
2412,-0.0028249,0.0099008,-0.0011367,15215.0,10394.0,26.853,7.7147,0.030225
2416,-0.0027403,0.0032293,0.015445,15243.0,10408.0,26.884,7.7148,0.0099128
2420,-0.0030497,0.0078086,-0.00024371,15271.0,10421.0,26.891,7.7145,-0.021192
2424,-0.0032236,0.010227,-0.0092266,15298.0,10435.0,26.901,7.7143,0.077762
2428,-0.0032154,0.010261,-0.0032942,15326.0,10449.0,26.873,7.7143,0.028435
2432,-0.0032143,0.013185,-0.0083063,15353.0,10463.0,26.845,7.7143,0.019174
2436,-0.0031052,0.010264,0.0033403,15381.0,10477.0,26.829,7.7144,-0.0057373
2440,-0.0031777,0.013575,-0.0079074,15408.0,10491.0,26.822,7.7143,0.027312
2444,-0.0033094,0.0060133,0.010543,15436.0,10505.0,26.853,7.7142,0.064257
2448,-0.0033239,0.0077344,0.0013307,15463.0,10519.0,26.872,7.7142,0.033197
