Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (rad)
116,-0.0025092,0.018518,-0.0050735,729.56,518.49,35.028,7.715,0.0085605
120,-0.0025367,0.01999,-0.0093426,754.79,536.26,34.996,7.715,0.012303
124,-0.0025244,0.020644,-0.010146,780.03,554.02,34.958,7.715,0.021624
128,-0.0025631,0.020298,-0.01014,805.28,571.76,34.933,7.715,0.054401
132,-0.0025484,0.01891,-0.0034677,830.54,589.49,34.891,7.715,-0.0056467
136,-0.0025119,0.01775,-0.0033286,855.81,607.19,34.881,7.715,0.016034
140,-0.0024581,0.015362,-0.0003019,881.09,624.89,34.881,7.7151,0.030068
144,-0.002456,0.016162,-0.0049598,906.37,642.59,34.869,7.7151,0.025485
148,-0.0024294,0.012962,0.0050025,931.66,660.28,34.853,7.7151,-0.023697
152,-0.0027184,0.018216,-0.012762,956.95,677.97,34.835,7.7148,0.014964
156,-0.0026627,0.015095,-0.0024057,982.25,695.64,34.816,7.7149,0.032342
160,-0.0026916,0.012606,0.0055363,1007.5,713.31,34.799,7.7148,-0.034658
164,-0.002942,0.015543,-0.010684,1032.9,730.96,34.816,7.7146,0.076207
168,-0.0029354,0.012974,0.00026494,1058.2,748.62,34.791,7.7146,0.01995
172,-0.003151,0.014832,-0.0025222,1083.5,766.28,34.757,7.7144,-0.042544
176,-0.0031281,0.013416,-0.001763,1108.8,783.91,34.762,7.7144,0.02535
180,-0.0030482,0.012442,-9.4012e-05,1134.1,801.55,34.757,7.7145,0.016967
184,-0.002958,0.010606,0.002683,1159.4,819.18,34.764,7.7145,0.018999
188,-0.0029313,0.0098817,0.0037363,1184.8,836.81,34.764,7.7146,-0.01105
192,-0.0029629,0.011554,-0.003149,1210.1,854.44,34.765,7.7145,0.014475
196,-0.0028577,0.0088821,0.0044001,1235.4,872.07,34.767,7.7146,0.0097636
200,-0.0028465,0.0091996,0.0019903,1260.7,889.7,34.771,7.7147,-0.0012092
204,-0.002795,0.0086861,0.001124,1286.1,907.33,34.784,7.7147,0.025753
208,-0.0027592,0.009478,-0.0011179,1311.4,924.97,34.782,7.7147,0.019687
212,-0.0026969,0.0090247,0.0011244,1336.7,942.6,34.778,7.7148,0.0084379
216,-0.0027051,0.010193,-0.0013717,1362.0,960.23,34.769,7.7148,0.0006955
220,-0.0026208,0.0080759,0.0043147,1387.4,977.86,34.775,7.7149,0.0064076
224,-0.0025253,0.0044489,0.010452,1412.7,995.49,34.808,7.715,0.015226
228,-0.002588,0.006999,0.00028002,1438.0,1013.1,34.823,7.7149,0.013915
232,-0.0025411,0.0068385,0.0022163,1463.3,1030.8,34.823,7.715,0.0043379
236,-0.0027327,0.0074743,-0.0036818,1488.7,1048.4,34.85,7.7148,0.086228
240,-0.0027435,0.0063185,0.003673,1514.0,1066.1,34.84,7.7148,0.015721
244,-0.002753,0.008353,-0.0018296,1539.3,1083.7,34.839,7.7148,0.013708
248,-0.0026499,0.0034456,0.011291,1564.6,1101.4,34.863,7.7149,0.013493
252,-0.0026445,0.0039354,0.0061976,1589.9,1119.0,34.891,7.7149,0.0067766
256,-0.0028068,0.0091425,-0.0073422,1615.2,1136.7,34.882,7.7147,0.013733
260,-0.002857,0.0080642,-0.0028026,1640.5,1154.4,34.884,7.7146,0.063252
264,-0.0028842,0.0086797,0.00096219,1665.8,1172.1,34.858,7.7146,-0.016701
268,-0.0028211,0.0067192,0.0056732,1691.1,1189.7,34.87,7.7147,-0.0023621
272,-0.0027747,0.0059483,0.0054072,1716.4,1207.4,34.889,7.7147,0.0044748
276,-0.0028164,0.0071949,0.0018431,1741.7,1225.1,34.891,7.7147,-0.0080569
280,-0.0027432,0.0037971,0.010935,1767.0,1242.7,34.91,7.7148,-0.015628
284,-0.0028694,0.0063564,0.0008989,1792.3,1260.4,34.926,7.7146,0.00056275
288,-0.0027699,0.003559,0.0088822,1817.6,1278.1,34.944,7.7147,-0.00067149
292,-0.00304,0.0082364,-0.0033279,1842.8,1295.8,34.935,7.7145,-0.019322
296,-0.0029814,0.007583,0.00080251,1868.1,1313.5,34.932,7.7145,0.0050984
300,-0.003001,0.0084763,-0.0033277,1893.4,1331.2,34.943,7.7145,0.05377
304,-0.002945,0.0064936,0.0039527,1918.7,1348.9,34.945,7.7146,0.02597
308,-0.0030092,0.010508,-0.0066901,1943.9,1366.6,34.935,7.7145,0.022166
312,-0.0030539,0.0064288,0.004212,1969.2,1384.3,34.952,7.7144,0.059276
316,-0.0030062,0.0053425,0.0071847,1994.5,1402.0,34.961,7.7145,-0.0003384
320,-0.003063,0.0083837,-0.0040377,2019.8,1419.7,34.973,7.7144,0.036139
324,-0.0029791,0.0076418,0.0012838,2045.0,1437.4,34.964,7.7145,0.012901
328,-0.003027,0.011122,-0.0082657,2070.3,1455.1,34.956,7.7145,0.040632
332,-0.0030213,0.0077521,0.0028479,2095.6,1472.8,34.959,7.7145,0.044314
336,-0.0029433,0.0061477,0.0061564,2120.9,1490.6,34.972,7.7146,0.014247
340,-0.0029496,0.0075386,0.0012144,2146.1,1508.3,34.978,7.7146,0.0033761
344,-0.0029116,0.0066082,0.0016949,2171.4,1526.0,34.998,7.7146,0.042342
348,-0.0029284,0.0089083,-0.0021941,2196.6,1543.7,34.983,7.7146,0.0033348
352,-0.0029612,0.010409,-0.0065185,2221.9,1561.4,34.982,7.7145,0.054662
356,-0.0029165,0.008199,0.0022983,2247.2,1579.1,34.977,7.7146,0.028607
360,-0.0029759,0.0089777,0.002125,2272.4,1596.9,34.964,7.7145,-0.023645
364,-0.0030564,0.011174,-0.0068811,2297.7,1614.6,34.972,7.7145,0.050887
368,-0.003063,0.012423,-0.00728,2323.0,1632.3,34.95,7.7144,0.046087
372,-0.002985,0.0064476,0.011297,2348.2,1650.0,34.954,7.7145,0.00032266
376,-0.0030461,0.0090103,-0.001518,2373.5,1667.7,34.975,7.7145,0.029108
380,-0.0029918,0.007454,0.0021893,2398.8,1685.4,34.986,7.7145,0.038438
384,-0.0029788,0.0069723,0.0014541,2424.0,1703.1,35.002,7.7145,0.046865
388,-0.002952,0.0082061,-0.001224,2449.3,1720.9,35.0,7.7146,0.026403
392,-0.002959,0.010987,-0.0061355,2474.6,1738.6,34.98,7.7145,0.016018
396,-0.0028643,0.0094798,0.00062398,2499.8,1756.3,34.97,7.7146,0.014563
400,-0.0030113,0.01006,0.0021279,2525.1,1774.0,34.95,7.7145,-0.043081
404,-0.0030992,0.010253,-0.0034612,2550.4,1791.8,34.972,7.7144,0.057071
408,-0.0030572,0.0092293,0.00065082,2575.6,1809.5,34.967,7.7144,0.030842
412,-0.0030389,0.010731,-0.0024124,2600.9,1827.2,34.955,7.7145,0.0080464
416,-0.0029518,0.0084067,0.0030189,2626.2,1844.9,34.965,7.7146,0.0287
420,-0.0028661,0.0065914,0.0058679,2651.4,1862.6,34.983,7.7146,0.018474
424,-0.003104,0.009676,-0.0007999,2676.7,1880.3,34.966,7.7144,-0.036088
428,-0.003126,0.010197,-0.004011,2701.9,1898.0,34.973,7.7144,0.040311
432,-0.0031437,0.01095,-0.0053121,2727.2,1915.8,34.966,7.7144,0.054291
436,-0.0030816,0.0102,0.00057367,2752.5,1933.5,34.946,7.7144,0.0031348
440,-0.0030355,0.010373,-0.00036715,2777.7,1951.2,34.944,7.7145,0.0086221
444,-0.0029208,0.0067649,0.0077991,2803.0,1968.9,34.962,7.7146,0.013418
448,-0.0028818,0.0057851,0.0075624,2828.3,1986.6,34.982,7.7146,-0.0062367
452,-0.0030389,0.010053,-0.0083816,2853.6,2004.3,34.996,7.7145,0.059095
456,-0.0029861,0.009858,-0.0019754,2878.8,2022.1,34.969,7.7145,0.014303
460,-0.0029309,0.008401,0.0041659,2904.1,2039.8,34.961,7.7146,-0.014095
464,-0.0029262,0.0071542,0.0061275,2929.3,2057.5,34.972,7.7146,-0.015563
468,-0.0029897,0.0094627,-0.0041406,2954.6,2075.2,34.987,7.7145,0.041287
472,-0.0029287,0.0092275,0.00028966,2979.9,2092.9,34.97,7.7146,0.0023006
476,-0.0030065,0.010569,-0.0060191,3005.1,2110.6,34.98,7.7145,0.06523
480,-0.0029822,0.0094534,-3.2189e-05,3030.4,2128.4,34.968,7.7145,0.030709
484,-0.0030458,0.011396,-0.0068705,3055.7,2146.1,34.968,7.7145,0.061352
488,-0.0030166,0.0046786,0.013812,3080.9,2163.8,34.977,7.7145,0.003611
492,-0.00334,0.011251,-0.0076993,3106.2,2181.5,34.976,7.7142,0.0056754
496,-0.003219,0.0089228,0.0017779,3131.5,2199.2,34.967,7.7143,0.01213
500,-0.0031925,0.0096031,-0.002265,3156.7,2216.9,34.976,7.7143,0.041775
504,-0.0072329,-0.031484,0.1111,3182.0,2234.6,35.115,7.7103,-0.26233
508,-0.025103,-0.14097,0.32817,3207.3,2252.2,35.997,7.6937,-0.35086
512,-0.046986,-0.268,0.49677,3232.4,2270.0,37.668,7.6752,-0.32749
516,-0.067073,-0.37643,0.5697,3257.1,2288.1,39.842,7.6597,-0.19249
520,-0.084563,-0.44201,0.5445,3281.3,2306.9,42.105,7.6457,-0.056551
524,-0.10022,-0.45415,0.4383,3304.8,2326.5,44.082,7.6308,0.050033
528,-0.11359,-0.4359,0.33054,3327.6,2346.7,45.63,7.6164,0.122
532,-0.12287,-0.40279,0.25216,3349.8,2367.5,46.755,7.6053,0.022632
536,-0.12815,-0.38215,0.23497,3371.6,2388.7,47.721,7.599,0.0091278
540,-0.13294,-0.38436,0.27674,3393.0,2410.3,48.732,7.5943,-0.077691
544,-0.14018,-0.4061,0.34055,3413.9,2432.3,49.964,7.5882,-0.1234
548,-0.15001,-0.43556,0.39203,3434.4,2454.6,51.44,7.58,-0.1094
552,-0.1607,-0.45772,0.40745,3454.3,2477.5,53.048,7.5707,-0.079714
556,-0.17107,-0.46474,0.38658,3473.7,2500.8,54.64,7.5607,-0.035426
560,-0.18023,-0.45556,0.34289,3492.3,2524.5,56.093,7.551,-0.0080508
564,-0.18779,-0.43154,0.2835,3510.3,2548.8,57.351,7.5421,0.05837
568,-0.19267,-0.40409,0.24077,3527.7,2573.4,58.407,7.5357,0.082988
572,-0.1951,-0.38724,0.24086,3544.6,2598.3,59.358,7.5324,0.0037965
576,-0.19701,-0.36973,0.22774,3561.1,2623.6,60.31,7.5296,0.050998
580,-0.19809,-0.36409,0.2468,3577.0,2649.1,61.254,7.5282,-0.01494
584,-0.19906,-0.35303,0.23768,3592.5,2674.9,62.216,7.5267,-0.016509
588,-0.1997,-0.34458,0.23219,3607.6,2701.0,63.175,7.5257,0.043563
592,-0.19979,-0.32469,0.20048,3622.1,2727.3,64.034,7.5247,0.035836
596,-0.19876,-0.3084,0.18603,3636.3,2753.9,64.82,7.5251,0.064915
600,-0.19707,-0.28515,0.15901,3650.0,2780.7,65.495,7.5258,0.025556
604,-0.1946,-0.26126,0.13331,3663.3,2807.7,66.09,7.5274,0.076537
608,-0.19118,-0.23609,0.11168,3676.3,2834.9,66.573,7.53,0.051632
612,-0.18721,-0.20998,0.088704,3689.0,2862.2,66.975,7.5332,0.06574
616,-0.18245,-0.18946,0.081219,3701.4,2889.7,67.324,7.5374,0.073153
620,-0.17743,-0.16932,0.071093,3713.6,2917.2,67.629,7.542,0.055761
624,-0.1722,-0.14999,0.061788,3725.6,2944.9,67.881,7.5468,0.017506
628,-0.16719,-0.1289,0.040724,3737.5,2972.7,68.107,7.5514,0.098568
632,-0.16165,-0.11193,0.036221,3749.1,3000.6,68.261,7.5567,0.062496
636,-0.15637,-0.091159,0.016838,3760.7,3028.5,68.371,7.5617,0.073445
640,-0.151,-0.070303,0.00093473,3772.1,3056.5,68.403,7.5668,0.059588
644,-0.14576,-0.048725,-0.017159,3783.5,3084.6,68.376,7.5719,0.076037
648,-0.14034,-0.032806,-0.019972,3794.8,3112.7,68.31,7.5772,0.07436
652,-0.13534,-0.01366,-0.032839,3806.2,3140.8,68.185,7.5822,0.019878
656,-0.13027,-0.00060677,-0.036259,3817.5,3169.0,68.068,7.5872,0.083611
660,-0.12547,0.01391,-0.042455,3828.8,3197.1,67.895,7.592,0.022644
664,-0.12078,0.025879,-0.047097,3840.2,3225.3,67.716,7.5968,0.036461
668,-0.1163,0.036834,-0.051943,3851.7,3253.4,67.519,7.6013,0.043452
672,-0.11189,0.043213,-0.047063,3863.2,3281.6,67.32,7.6057,0.028967
676,-0.10792,0.053402,-0.057599,3874.8,3309.7,67.108,7.6098,0.035624
680,-0.10416,0.063444,-0.066618,3886.5,3337.8,66.864,7.6136,0.053537
684,-0.10043,0.068662,-0.061593,3898.3,3365.9,66.605,7.6174,0.029008
688,-0.097033,0.076386,-0.068522,3910.2,3394.0,66.342,7.6208,0.032415
692,-0.093753,0.082034,-0.070463,3922.2,3422.0,66.07,7.6242,0.04688
696,-0.090567,0.082902,-0.059318,3934.4,3450.0,65.796,7.6274,-0.008152
700,-0.087578,0.086324,-0.064083,3946.6,3477.9,65.55,7.6304,0.021134
704,-0.084596,0.086032,-0.05751,3959.0,3505.8,65.302,7.6334,0.0083359
708,-0.081842,0.088527,-0.061939,3971.5,3533.7,65.059,7.6362,0.013523
712,-0.079048,0.086246,-0.053816,3984.1,3561.5,64.83,7.6389,0.019676
716,-0.076572,0.087405,-0.055538,3996.8,3589.3,64.592,7.6414,-0.019552
720,-0.073978,0.084769,-0.051539,4009.7,3617.0,64.391,7.644,0.034965
724,-0.071471,0.083382,-0.050256,4022.7,3644.7,64.188,7.6465,0.025406
728,-0.069021,0.081054,-0.04686,4035.7,3672.4,63.994,7.6489,0.020493
732,-0.066756,0.080509,-0.051226,4048.9,3700.0,63.814,7.6512,0.064661
736,-0.06462,0.077923,-0.041824,4062.2,3727.6,63.603,7.6533,-0.029576
740,-0.062423,0.075494,-0.041425,4075.6,3755.1,63.439,7.6554,0.0096723
744,-0.060273,0.066907,-0.027187,4089.0,3782.6,63.322,7.6575,0.047457
748,-0.058181,0.061783,-0.020938,4102.6,3810.1,63.202,7.6596,-0.033266
752,-0.056176,0.06121,-0.032285,4116.2,3837.6,63.106,7.6616,0.036587
756,-0.054125,0.056817,-0.025702,4129.9,3865.0,62.996,7.6636,0.030633
760,-0.05213,0.053538,-0.022187,4143.6,3892.4,62.891,7.6656,-0.0013805
764,-0.050197,0.050427,-0.022616,4157.4,3919.8,62.813,7.6675,0.038555
768,-0.048285,0.044081,-0.011228,4171.3,3947.1,62.742,7.6693,0.0051572
772,-0.046837,0.046075,-0.022059,4185.2,3974.5,62.649,7.6708,-0.038347
776,-0.045175,0.03909,-0.011939,4199.2,4001.8,62.613,7.6724,0.057963
780,-0.043468,0.032201,0.0010522,4213.2,4029.1,62.573,7.6741,-0.022913
784,-0.041841,0.029951,-0.0047801,4227.2,4056.4,62.563,7.6757,0.0032372
788,-0.040182,0.024292,0.0010464,4241.3,4083.7,62.566,7.6774,0.028999
792,-0.038707,0.020989,0.0044003,4255.3,4111.0,62.554,7.6788,-0.035452
796,-0.03716,0.014332,0.010624,4269.4,4138.3,62.597,7.6804,0.019641
800,-0.035805,0.015766,-0.0031223,4283.5,4165.6,62.617,7.6817,0.042386
804,-0.034379,0.011096,0.0086761,4297.6,4192.9,62.617,7.6831,-0.0089348
808,-0.033225,0.013893,-0.0039922,4311.7,4220.3,62.62,7.6843,0.0057683
812,-0.031896,0.0049425,0.019023,4325.8,4247.6,62.646,7.6856,-0.018632
816,-0.030774,0.005201,0.0084175,4339.9,4274.9,62.697,7.6867,0.0040329
820,-0.029616,0.00040059,0.014075,4353.9,4302.2,62.761,7.6879,0.048135
824,-0.028515,0.0013303,0.0077711,4368.0,4329.6,62.795,7.689,0.014392
828,-0.027408,0.00011735,0.0083077,4382.1,4356.9,62.835,7.6901,0.033274
832,-0.026313,-0.0023781,0.013716,4396.1,4384.3,62.876,7.6912,0.00992
836,-0.02529,-0.003471,0.012663,4410.1,4411.7,62.93,7.6922,0.018385
840,-0.024273,-0.0071703,0.019479,4424.1,4439.1,62.994,7.6932,0.0096704
844,-0.023411,-0.005755,0.011033,4438.1,4466.5,63.054,7.6941,0.020128
848,-0.022552,-0.0062728,0.010618,4452.1,4493.9,63.109,7.695,0.043927
852,-0.021698,-0.0078744,0.014507,4466.0,4521.4,63.162,7.6958,0.02914
856,-0.020919,-0.0081451,0.012477,4479.9,4548.8,63.225,7.6966,0.043502
860,-0.020176,-0.0060258,0.0079243,4493.8,4576.3,63.26,7.6973,0.020005
864,-0.019391,-0.0091713,0.016748,4507.7,4603.8,63.317,7.6981,0.0256
868,-0.018912,-0.008339,0.016492,4521.5,4631.3,63.352,7.6986,-0.050597
872,-0.018431,-0.0068198,0.010169,4535.3,4658.8,63.406,7.6991,-0.0046999
876,-0.017706,-0.0092272,0.01647,4549.1,4686.4,63.464,7.6998,0.013089
880,-0.017109,-0.0079021,0.012233,4562.9,4713.9,63.512,7.7004,0.0011669
884,-0.01647,-0.010501,0.017125,4576.7,4741.5,63.583,7.701,0.033117
888,-0.015964,-0.0083288,0.011896,4590.4,4769.1,63.625,7.7015,-0.0062806
892,-0.015569,-0.0059965,0.0034238,4604.1,4796.6,63.68,7.7019,0.071524
896,-0.015041,-0.0048188,0.0074908,4617.8,4824.3,63.686,7.7025,0.00022613
900,-0.014614,-0.00049191,-0.0021833,4631.5,4851.9,63.702,7.7029,0.034741
904,-0.014034,-0.0034776,0.011626,4645.1,4879.5,63.718,7.7035,0.0049105
908,-0.013654,-0.00053975,0.0040434,4658.7,4907.1,63.739,7.7038,-0.00040657
912,-0.013142,-0.001993,0.0082608,4672.4,4934.8,63.774,7.7044,0.030093
916,-0.012637,-0.0059331,0.017365,4686.0,4962.4,63.829,7.7049,0.020387
920,-0.012505,-0.00027508,0.0018196,4699.6,4990.1,63.846,7.705,-0.01133
924,-0.012088,-0.0009028,0.0043882,4713.2,5017.7,63.876,7.7054,0.044396
928,-0.011741,0.0023616,-0.0022393,4726.7,5045.4,63.883,7.7058,0.0423
932,-0.011333,0.0027586,0.0010392,4740.3,5073.1,63.884,7.7062,0.032198
936,-0.010886,-1.8474e-05,0.010924,4753.9,5100.8,63.903,7.7066,0.002645
940,-0.010649,0.003837,-0.0011797,4767.4,5128.5,63.921,7.7069,0.020845
944,-0.010231,0.0015911,0.007336,4781.0,5156.2,63.936,7.7073,0.017252
948,-0.010063,0.0071909,-0.0081544,4794.5,5183.9,63.937,7.7074,0.041071
952,-0.0098947,0.010088,-0.011517,4808.0,5211.6,63.916,7.7076,0.074104
956,-0.0096723,0.0025162,0.015721,4821.5,5239.3,63.914,7.7078,-0.0063611
960,-0.009803,0.011157,-0.01336,4835.1,5267.0,63.922,7.7077,0.046575
964,-0.0094853,0.0064941,0.0053113,4848.6,5294.7,63.912,7.708,0.023198
968,-0.0092286,0.0089125,-0.0027842,4862.1,5322.4,63.916,7.7083,0.026102
972,-0.0088622,0.0054149,0.0083375,4875.7,5350.1,63.923,7.7086,0.0016128
976,-0.0086353,0.0069686,0.0012401,4889.2,5377.8,63.938,7.7089,0.011674
980,-0.0083947,0.0030584,0.0085446,4902.7,5405.5,63.977,7.7091,0.050744
984,-0.0082455,0.0069183,-0.0023642,4916.2,5433.2,63.979,7.7093,0.0042494
988,-0.0082785,-0.01056,0.042012,4929.7,5460.9,64.07,7.7092,-0.0085102
992,-0.0086769,-0.037512,0.092086,4943.3,5488.7,64.325,7.7089,-0.082162
996,-0.0094064,-0.068495,0.12632,4956.7,5516.4,64.791,7.7084,-0.0067631
1000,-0.010162,-0.095403,0.14556,4970.0,5544.2,65.341,7.7079,-0.01721
1004,-0.010878,-0.11005,0.1365,4983.1,5572.1,65.898,7.7074,-0.020685
1008,-0.011818,-0.11466,0.11286,4996.0,5600.1,66.411,7.7065,0.043791
1012,-0.012585,-0.11305,0.09351,5008.6,5628.3,66.823,7.7057,0.037238
1016,-0.013715,-0.099285,0.060108,5021.1,5656.5,67.1,7.7044,-0.0167
1020,-0.01406,-0.097647,0.06437,5033.4,5684.7,67.378,7.7041,0.065444
1024,-0.014197,-0.096672,0.0718,5045.5,5713.0,67.64,7.7039,0.003539
1028,-0.014336,-0.1003,0.084951,5057.5,5741.4,67.946,7.7038,-0.020534
1032,-0.014669,-0.10742,0.096986,5069.4,5769.9,68.324,7.7036,0.016039
1036,-0.015155,-0.11816,0.11634,5081.1,5798.4,68.743,7.7033,-0.029289
1040,-0.01587,-0.11998,0.10327,5092.6,5826.9,69.195,7.7026,0.032132
1044,-0.016412,-0.12088,0.098959,5103.9,5855.6,69.599,7.702,0.021135
1048,-0.017088,-0.11259,0.075956,5114.9,5884.4,69.944,7.7012,0.02703
1052,-0.017409,-0.10429,0.064043,5125.8,5913.2,70.219,7.7008,0.022899
1056,-0.017716,-0.092498,0.045762,5136.6,5942.0,70.447,7.7003,0.056737
1060,-0.017617,-0.08595,0.04754,5147.2,5971.0,70.636,7.7004,0.038354
1064,-0.017409,-0.083979,0.058771,5157.7,5999.9,70.833,7.7005,-0.019311
1068,-0.017359,-0.079437,0.051639,5168.0,6028.9,71.066,7.7006,0.038266
1072,-0.017136,-0.081326,0.066687,5178.3,6058.0,71.287,7.7008,-0.026935
1076,-0.017433,-0.072643,0.041255,5188.4,6087.1,71.526,7.7004,0.078829
1080,-0.017189,-0.072797,0.05399,5198.4,6116.2,71.712,7.7007,0.019469
1084,-0.017345,-0.060104,0.026567,5208.2,6145.4,71.869,7.7004,0.038826
1088,-0.017254,-0.05732,0.03116,5218.0,6174.6,72.015,7.7005,0.10156
1092,-0.017019,-0.048096,0.021236,5227.7,6203.8,72.106,7.7006,0.030582
1096,-0.016572,-0.044165,0.023509,5237.3,6233.1,72.206,7.7011,0.044623
1100,-0.016331,-0.03374,0.009356,5246.9,6262.4,72.258,7.7012,0.016615
1104,-0.015743,-0.034361,0.024739,5256.4,6291.7,72.33,7.7018,0.012759
1108,-0.015639,-0.024894,0.0083229,5265.8,6321.0,72.377,7.7019,-0.0088073
1112,-0.015087,-0.023308,0.014934,5275.2,6350.4,72.426,7.7024,0.0091491
1116,-0.014869,-0.013762,-0.0037208,5284.6,6379.7,72.453,7.7026,0.048052
1120,-0.014409,-0.0087996,-0.0034403,5293.9,6409.1,72.445,7.7031,0.0464
1124,-0.013961,-0.0034687,-0.0058356,5303.2,6438.4,72.427,7.7035,0.035051
1128,-0.013581,0.0017057,-0.010323,5312.6,6467.8,72.406,7.7039,0.058278
1132,-0.013094,0.00231,0.00026779,5321.9,6497.2,72.373,7.7044,-0.0037336
1136,-0.012724,0.0047498,-0.0048943,5331.2,6526.6,72.381,7.7048,0.054292
1140,-0.012298,0.0053621,-0.0015232,5340.5,6555.9,72.371,7.7052,0.036205
1144,-0.011951,0.0095713,-0.0089587,5349.8,6585.3,72.348,7.7056,0.031106
1148,-0.01163,0.012027,-0.011213,5359.1,6614.7,72.322,7.7059,0.058771
1152,-0.011376,0.018132,-0.019346,5368.4,6644.1,72.254,7.7061,0.028297
1156,-0.011146,0.02265,-0.024099,5377.8,6673.5,72.182,7.7064,0.06486
1160,-0.01083,0.022868,-0.015522,5387.2,6702.8,72.105,7.7067,0.035324
1164,-0.010501,0.024361,-0.014791,5396.6,6732.2,72.039,7.707,0.013932
1168,-0.010159,0.023894,-0.01023,5406.0,6761.5,71.982,7.7074,-0.00057608
1172,-0.0098756,0.025063,-0.013464,5415.4,6790.9,71.936,7.7077,0.017581
1176,-0.0095261,0.020787,-0.0028003,5424.9,6820.2,71.912,7.708,0.027729
1180,-0.0094253,0.024987,-0.018662,5434.4,6849.6,71.882,7.7081,0.066924
1184,-0.0091483,0.023015,-0.0084516,5443.9,6878.9,71.823,7.7084,0.01738
1188,-0.0090983,0.029264,-0.024754,5453.5,6908.2,71.755,7.7085,0.033308
1192,-0.0088101,0.028325,-0.015183,5463.0,6937.5,71.672,7.7087,0.0087906
1196,-0.0085477,0.02814,-0.01428,5472.6,6966.8,71.616,7.709,0.022815
1200,-0.0083305,0.028161,-0.01532,5482.3,6996.1,71.567,7.7092,0.04433
1204,-0.0080596,0.025372,-0.0068595,5491.9,7025.4,71.518,7.7095,0.010855
1208,-0.0080397,0.026348,-0.0092837,5501.6,7054.7,71.462,7.7095,-0.0357
1212,-0.0077835,0.020884,-0.00027899,5511.3,7083.9,71.461,7.7097,0.030555
1216,-0.0076461,0.023252,-0.010518,5521.1,7113.2,71.431,7.7099,0.015334
1220,-0.0074762,0.024984,-0.015514,5530.8,7142.5,71.386,7.7101,0.038985
1224,-0.0072709,0.023977,-0.011165,5540.6,7171.7,71.339,7.7103,0.036105
1228,-0.0070468,0.020584,-0.0033706,5550.4,7201.0,71.316,7.7105,0.031367
1232,-0.0070612,0.02563,-0.020462,5560.2,7230.2,71.279,7.7105,0.063284
1236,-0.0069952,0.018814,0.0011477,5570.0,7259.4,71.246,7.7105,0.033459
1240,-0.0069142,0.020715,-0.0067158,5579.8,7288.7,71.218,7.7106,-0.0054266
1244,-0.0067927,0.018026,-0.0043997,5589.7,7317.9,71.22,7.7107,0.061281
1248,-0.0065865,0.015738,0.00098966,5599.6,7347.1,71.205,7.7109,0.0095462
