Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (rad)
144,-0.0024856,0.014763,-0.0014313,647.9,902.62,53.867,7.715,0.024664
148,-0.002461,0.013111,0.0026996,666.06,927.58,53.856,7.7151,-0.012874
152,-0.0026009,0.016843,-0.010884,684.21,952.53,53.845,7.7149,0.033051
156,-0.0025339,0.014023,-0.00071396,702.37,977.48,53.824,7.715,0.019676
160,-0.0025555,0.012754,0.0029603,720.54,1002.4,53.811,7.715,-0.02398
164,-0.0026486,0.014984,-0.007338,738.72,1027.4,53.81,7.7149,0.032748
168,-0.0026866,0.017595,-0.010287,756.9,1052.3,53.764,7.7148,0.0045756
172,-0.0026037,0.015265,-0.0020231,775.09,1077.2,53.742,7.7149,0.011179
176,-0.00257,0.014061,0.00054952,793.3,1102.1,53.73,7.7149,-0.0058111
180,-0.0026467,0.013661,-0.0041834,811.51,1127.1,53.745,7.7149,0.064008
184,-0.0026112,0.0085122,0.0099775,829.72,1152.0,53.75,7.7149,0.0063311
188,-0.0026142,0.0088106,0.0035488,847.94,1176.9,53.773,7.7149,0.0095427
192,-0.0025914,0.0085252,0.00083569,866.14,1201.8,53.791,7.7149,0.037997
196,-0.0027545,0.0087797,-0.0031364,884.35,1226.7,53.809,7.7148,0.08159
200,-0.0027595,0.0088102,0.00075117,902.54,1251.6,53.791,7.7147,0.009028
204,-0.0028341,0.012748,-0.0098587,920.74,1276.6,53.777,7.7147,0.036004
208,-0.0028104,0.011432,-0.003193,938.94,1301.5,53.761,7.7147,0.042079
212,-0.0028332,0.0074882,0.010942,957.15,1326.4,53.751,7.7147,-0.042656
216,-0.0029269,0.0082863,0.0018599,975.37,1351.3,53.782,7.7146,0.015159
220,-0.0028546,0.0071883,0.0045222,993.57,1376.2,53.789,7.7146,0.0021737
224,-0.0029513,0.0055829,0.002862,1011.8,1401.1,53.831,7.7146,0.073246
228,-0.0031439,0.0090244,-0.0016217,1030.0,1426.1,53.801,7.7144,-0.026693
232,-0.0030567,0.0056302,0.0061282,1048.2,1451.0,53.824,7.7144,0.024887
236,-0.0030532,0.0073914,-0.0011758,1066.4,1475.9,53.838,7.7145,0.037235
240,-0.0029872,0.0057025,0.0038912,1084.5,1500.8,53.849,7.7145,0.031968
244,-0.0029688,0.0071227,0.00062089,1102.7,1525.8,53.849,7.7145,0.007504
248,-0.0029977,0.0094361,-0.0061035,1120.9,1550.7,53.85,7.7145,0.048177
252,-0.0029216,0.0081198,0.0016534,1139.1,1575.6,53.836,7.7146,0.012131
256,-0.0029179,0.0065261,0.0073281,1157.3,1600.6,53.836,7.7146,-0.027412
260,-0.0030601,0.0095586,-0.0061573,1175.4,1625.5,53.857,7.7144,0.05579
264,-0.0030457,0.0030205,0.0135,1193.6,1650.4,53.874,7.7145,0.019052
268,-0.0030967,0.004817,0.0047542,1211.8,1675.4,53.898,7.7144,-0.0015412
272,-0.0030836,0.0059254,0.0015093,1230.0,1700.3,53.906,7.7144,0.0060748
276,-0.0031381,0.0096171,-0.0064856,1248.1,1725.3,53.892,7.7144,0.014128
280,-0.0030438,0.0081792,0.00032739,1266.3,1750.2,53.886,7.7145,0.024902
284,-0.0030369,0.010413,-0.0053011,1284.4,1775.2,53.878,7.7145,0.032965
288,-0.0029417,0.0085798,0.0027365,1302.6,1800.1,53.869,7.7146,0.0064501
292,-0.0028608,0.0048764,0.0088491,1320.8,1825.1,53.903,7.7146,0.032077
296,-0.0027841,0.002423,0.012401,1338.9,1850.0,53.936,7.7147,-0.0032078
300,-0.0028549,0.0047126,0.00030091,1357.1,1875.0,53.972,7.7146,0.046228
304,-0.0029833,0.006728,0.00098272,1375.2,1899.9,53.946,7.7145,-0.033189
308,-0.003021,0.008296,-0.0040007,1393.3,1924.9,53.953,7.7145,0.03369
312,-0.0029895,0.010134,-0.00466,1411.5,1949.9,53.929,7.7145,0.012475
316,-0.0029073,0.0095002,-0.00035541,1429.6,1974.8,53.918,7.7146,0.011362
320,-0.0028747,0.0095813,-0.0017854,1447.7,1999.8,53.924,7.7146,0.03924
324,-0.0027803,0.005234,0.010379,1465.9,2024.8,53.938,7.7147,0.0057948
328,-0.0028612,0.0063368,0.0047085,1484.0,2049.7,53.952,7.7146,-0.014445
332,-0.0028639,0.007153,-0.0004226,1502.2,2074.7,53.971,7.7146,0.034675
336,-0.0028249,0.007653,0.00092394,1520.3,2099.7,53.962,7.7147,0.0014059
340,-0.0027459,0.0059984,0.0054861,1538.4,2124.6,53.972,7.7148,0.0024275
344,-0.0027555,0.0065938,0.0031005,1556.5,2149.6,53.98,7.7147,-0.004255
348,-0.002896,0.0094854,-0.0029194,1574.7,2174.6,53.966,7.7146,-0.014547
352,-0.0028359,0.0081819,0.00237,1592.8,2199.6,53.963,7.7147,-0.0016687
356,-0.002899,0.0088245,0.0017097,1610.9,2224.5,53.956,7.7146,-0.020384
360,-0.0030076,0.01116,-0.007775,1629.0,2249.5,53.964,7.7145,0.060462
364,-0.0029977,0.0095428,-0.00030864,1647.2,2274.5,53.953,7.7145,0.038453
368,-0.0029314,0.0089828,0.0020291,1665.3,2299.5,53.95,7.7146,0.0078128
372,-0.002849,0.0070773,0.0061275,1683.4,2324.4,53.961,7.7147,-7.0291e-05
376,-0.0028543,0.0051817,0.0051821,1701.6,2349.4,54.003,7.7146,0.054187
380,-0.0029014,0.0082432,-0.00222,1719.7,2374.4,53.996,7.7146,0.01043
384,-0.0028814,0.0092044,-0.0015697,1737.8,2399.4,53.98,7.7146,-0.0018538
388,-0.0029106,0.011597,-0.0078687,1755.9,2424.4,53.972,7.7146,0.042172
392,-0.0028404,0.0097218,0.00057937,1774.0,2449.3,53.959,7.7147,0.022926
396,-0.0027696,0.0088975,0.0021864,1792.1,2474.3,53.962,7.7147,0.014779
400,-0.0028596,0.0085014,0.0049716,1810.3,2499.3,53.953,7.7146,-0.037618
404,-0.0029024,0.0088118,0.00091654,1828.4,2524.3,53.968,7.7146,0.0077295
408,-0.002846,0.0082424,0.0026031,1846.5,2549.2,53.969,7.7147,0.001678
412,-0.0060037,0.032682,-0.069345,1864.6,2574.2,53.912,7.7116,0.27496
416,-0.033252,0.14598,-0.31761,1882.6,2599.2,53.152,7.6856,0.44553
420,-0.086821,0.31065,-0.58444,1900.6,2624.0,51.348,7.637,0.60658
424,-0.13847,0.46996,-0.74491,1919.0,2648.3,48.651,7.5936,0.48448
428,-0.18009,0.58207,-0.76702,1938.0,2671.9,45.566,7.5599,0.23382
432,-0.21033,0.62226,-0.65867,1957.9,2694.6,42.689,7.5329,0.070925
436,-0.23428,0.60586,-0.49765,1978.7,2716.3,40.367,7.5077,-0.064803
440,-0.25065,0.56927,-0.37951,2000.3,2737.1,38.625,7.4885,-0.056216
444,-0.26088,0.53884,-0.33294,2022.5,2757.2,37.223,7.4761,0.028812
448,-0.27058,0.53521,-0.36845,2045.2,2776.7,35.844,7.4661,0.15901
452,-0.28496,0.55572,-0.43892,2068.3,2795.6,34.229,7.4533,0.21035
456,-0.30405,0.58682,-0.50186,2091.8,2813.8,32.333,7.4366,0.20679
460,-0.32419,0.61236,-0.53002,2115.9,2831.2,30.269,7.4186,0.21645
464,-0.34348,0.62201,-0.50939,2140.4,2847.8,28.152,7.4002,0.058867
468,-0.35836,0.61092,-0.45975,2165.5,2863.4,26.234,7.3845,0.10345
472,-0.37055,0.59128,-0.40747,2191.1,2878.2,24.475,7.3707,-0.014863
476,-0.3791,0.5693,-0.37409,2217.0,2892.1,22.917,7.3605,0.025639
480,-0.38519,0.54773,-0.35056,2243.4,2905.3,21.468,7.3527,0.03557
484,-0.38996,0.53441,-0.35237,2270.0,2917.7,20.069,7.347,0.082569
488,-0.39381,0.52169,-0.34833,2297.0,2929.4,18.676,7.3422,0.0981
492,-0.39687,0.51045,-0.34534,2324.2,2940.4,17.307,7.3384,0.13172
496,-0.39916,0.4951,-0.32289,2351.7,2950.7,15.944,7.3351,-0.002403
500,-0.39956,0.47883,-0.30805,2379.4,2960.3,14.689,7.3336,0.04249
504,-0.39861,0.4552,-0.27373,2407.3,2969.3,13.518,7.333,-0.010834
508,-0.39577,0.4268,-0.23703,2435.4,2977.6,12.492,7.3342,-0.033658
512,-0.39117,0.40515,-0.22781,2463.7,2985.3,11.569,7.3375,0.016122
516,-0.38577,0.37309,-0.18653,2492.2,2992.5,10.739,7.3412,-0.030508
520,-0.37866,0.34682,-0.16948,2520.8,2999.2,10.019,7.347,-0.040446
524,-0.37075,0.31568,-0.13836,2549.5,3005.5,9.3955,7.3535,-0.063787
528,-0.3618,0.29233,-0.13187,2578.4,3011.3,8.847,7.3615,-0.048582
532,-0.35243,0.26072,-0.10083,2607.3,3016.8,8.3989,7.3697,-0.0044339
536,-0.34224,0.2341,-0.083726,2636.4,3022.0,8.0178,7.379,-0.050902
540,-0.33172,0.20433,-0.058845,2665.5,3026.9,7.7344,7.3886,-0.042617
544,-0.3209,0.17613,-0.038193,2694.7,3031.6,7.5277,7.3987,-0.073357
548,-0.30981,0.14721,-0.019205,2724.0,3036.1,7.4271,7.4092,-0.015154
552,-0.29898,0.11506,0.01234,2753.3,3040.4,7.4011,7.4194,-0.0787
556,-0.28771,0.09142,0.01339,2782.7,3044.7,7.4701,7.4304,0.0096184
560,-0.27709,0.061959,0.041968,2812.1,3048.9,7.5752,7.4407,-0.048512
564,-0.26631,0.041992,0.041994,2841.6,3053.0,7.7372,7.4513,-0.037785
568,-0.25612,0.016839,0.063648,2871.2,3057.2,7.946,7.4614,-0.049125
572,-0.24617,-0.0039054,0.072133,2900.7,3061.4,8.2134,7.4713,-0.043017
576,-0.23664,-0.022284,0.07834,2930.3,3065.7,8.5131,7.4809,-0.029997
580,-0.22761,-0.040473,0.089317,2959.9,3070.1,8.8407,7.49,-0.0459
584,-0.21902,-0.054596,0.091081,2989.6,3074.7,9.1965,7.4987,-0.033722
588,-0.21085,-0.068363,0.096457,3019.2,3079.3,9.5732,7.507,-0.016492
592,-0.2031,-0.079513,0.098356,3048.9,3084.1,9.9628,7.5148,-0.0095076
596,-0.19578,-0.087341,0.09479,3078.5,3089.1,10.357,7.5222,0.020279
600,-0.18892,-0.097886,0.10376,3108.2,3094.2,10.764,7.5292,0.020385
604,-0.18237,-0.1033,0.099612,3137.8,3099.6,11.175,7.5358,0.024154
608,-0.17608,-0.10922,0.10374,3167.5,3105.1,11.573,7.5422,-0.016406
612,-0.17017,-0.11507,0.10822,3197.1,3110.8,11.984,7.5482,-0.037813
616,-0.16473,-0.11337,0.090162,3226.7,3116.7,12.396,7.5536,0.045188
620,-0.15919,-0.11647,0.097468,3256.3,3122.9,12.766,7.5592,0.00094971
624,-0.15404,-0.11261,0.084757,3285.9,3129.2,13.121,7.5643,-0.0025886
628,-0.14907,-0.11274,0.083919,3315.5,3135.7,13.483,7.5693,0.066719
632,-0.14411,-0.11025,0.081064,3345.0,3142.4,13.807,7.5742,0.021282
636,-0.13929,-0.1079,0.078346,3374.5,3149.3,14.127,7.579,0.022244
640,-0.13472,-0.10094,0.06688,3404.0,3156.4,14.403,7.5835,-0.0040185
644,-0.13015,-0.1016,0.074533,3433.5,3163.6,14.703,7.588,0.039396
648,-0.12583,-0.094484,0.061672,3462.9,3171.0,14.965,7.5923,0.012964
652,-0.12148,-0.093266,0.065644,3492.3,3178.6,15.231,7.5966,0.038158
656,-0.1177,-0.079591,0.036496,3521.7,3186.3,15.439,7.6002,0.064403
660,-0.11346,-0.076888,0.047038,3551.1,3194.1,15.61,7.6044,0.037145
664,-0.10942,-0.070161,0.041121,3580.5,3202.1,15.778,7.6084,0.013411
668,-0.10564,-0.062527,0.029904,3609.9,3210.1,15.941,7.6121,0.077574
672,-0.10173,-0.059265,0.036374,3639.2,3218.3,16.07,7.616,0.027558
676,-0.098088,-0.050946,0.025345,3668.5,3226.5,16.184,7.6196,0.013485
680,-0.094416,-0.045335,0.022277,3697.9,3234.9,16.286,7.6232,0.037179
684,-0.090818,-0.040625,0.022369,3727.2,3243.3,16.369,7.6268,0.014522
688,-0.087593,-0.030648,0.0053395,3756.5,3251.8,16.433,7.63,0.055902
692,-0.084271,-0.027614,0.011383,3785.8,3260.3,16.478,7.6333,0.057377
696,-0.081065,-0.021361,0.0069088,3815.1,3268.9,16.505,7.6365,0.018266
700,-0.077987,-0.014788,0.00086333,3844.4,3277.5,16.517,7.6395,0.020398
704,-0.074983,-0.0090003,-0.0028022,3873.7,3286.1,16.513,7.6425,0.026423
708,-0.072199,-0.002575,-0.010475,3903.1,3294.8,16.503,7.6453,0.068727
712,-0.069449,0.0012669,-0.0086083,3932.4,3303.5,16.471,7.6481,0.054035
716,-0.067077,0.0074268,-0.0098467,3961.7,3312.2,16.398,7.6504,-0.050819
720,-0.064611,0.011092,-0.014638,3991.1,3320.8,16.372,7.6529,0.052357
724,-0.062118,0.014615,-0.014899,4020.4,3329.5,16.313,7.6554,0.036119
728,-0.059703,0.016651,-0.011369,4049.8,3338.1,16.25,7.6578,-0.00078104
732,-0.057438,0.01914,-0.012791,4079.2,3346.8,16.194,7.6601,0.0007171
736,-0.055367,0.021859,-0.019081,4108.6,3355.4,16.155,7.6622,0.074927
740,-0.053279,0.023987,-0.017493,4138.1,3364.0,16.078,7.6643,0.031692
744,-0.051275,0.027231,-0.021489,4167.5,3372.5,16.002,7.6663,0.035866
748,-0.049311,0.028574,-0.018472,4196.9,3381.1,15.916,7.6682,0.0097323
752,-0.047533,0.03188,-0.025573,4226.4,3389.6,15.841,7.67,0.055471
756,-0.045726,0.031872,-0.01877,4255.9,3398.1,15.746,7.6718,0.013163
760,-0.044094,0.034251,-0.025149,4285.4,3406.5,15.673,7.6735,0.05885
764,-0.042455,0.0349,-0.021114,4314.9,3414.9,15.572,7.6751,0.01259
768,-0.040887,0.036215,-0.022755,4344.5,3423.3,15.484,7.6767,0.020238
772,-0.039512,0.034683,-0.020404,4374.1,3431.6,15.424,7.6781,0.079176
776,-0.038074,0.032787,-0.013875,4403.6,3439.9,15.351,7.6795,0.024773
780,-0.036956,0.036686,-0.022321,4433.2,3448.1,15.252,7.6806,-0.027454
784,-0.035597,0.035861,-0.020075,4462.8,3456.3,15.178,7.682,0.025534
788,-0.034317,0.03594,-0.02127,4492.5,3464.5,15.106,7.6833,0.048186
792,-0.033046,0.034894,-0.017438,4522.1,3472.6,15.029,7.6845,0.025706
796,-0.031811,0.034095,-0.015778,4551.8,3480.7,14.958,7.6858,0.012201
800,-0.030588,0.0311,-0.0092685,4581.4,3488.7,14.904,7.687,9.038e-05
804,-0.029502,0.031797,-0.0165,4611.1,3496.7,14.861,7.6881,0.03857
808,-0.028397,0.030557,-0.013478,4640.8,3504.7,14.801,7.6892,0.024876
812,-0.027356,0.029127,-0.00963,4670.5,3512.7,14.742,7.6902,-0.016841
816,-0.026293,0.018472,0.012199,4700.3,3520.6,14.758,7.6912,0.0053933
820,-0.02532,0.0028886,0.03804,4730.0,3528.5,14.86,7.6922,-0.014792
824,-0.024348,-0.012695,0.054945,4759.7,3536.4,15.043,7.6932,-0.027338
828,-0.023587,-0.030801,0.075595,4789.4,3544.4,15.291,7.694,-0.057833
832,-0.022946,-0.037656,0.060617,4819.2,3552.5,15.572,7.6946,0.01259
836,-0.02227,-0.04316,0.055069,4848.8,3560.6,15.814,7.6954,0.038273
840,-0.021692,-0.042067,0.042989,4878.5,3568.9,15.995,7.6959,-0.001412
844,-0.021098,-0.039871,0.034054,4908.1,3577.3,16.145,7.6965,0.01097
848,-0.020503,-0.036628,0.025917,4937.7,3585.7,16.273,7.6971,0.040194
852,-0.019795,-0.038771,0.036948,4967.3,3594.2,16.391,7.6978,-0.0025575
856,-0.019136,-0.043041,0.046354,4996.9,3602.8,16.555,7.6985,-0.0070536
860,-0.018552,-0.04766,0.051831,5026.4,3611.5,16.754,7.6991,0.0041356
864,-0.018091,-0.05153,0.056486,5056.0,3620.2,16.954,7.6996,-0.03208
868,-0.017814,-0.052862,0.048248,5085.5,3629.0,17.188,7.6999,0.057716
872,-0.017398,-0.056029,0.054023,5114.9,3638.0,17.39,7.7003,0.018829
876,-0.017205,-0.050295,0.034383,5144.4,3647.0,17.573,7.7005,0.050496
880,-0.016894,-0.046321,0.028569,5173.8,3656.2,17.712,7.7007,0.062552
884,-0.016444,-0.044441,0.034033,5203.2,3665.4,17.818,7.7012,-0.012861
888,-0.016059,-0.040976,0.028315,5232.5,3674.7,17.944,7.7016,0.017925
892,-0.015561,-0.040514,0.0326,5261.9,3684.1,18.065,7.702,0.010736
896,-0.015206,-0.035902,0.023657,5291.2,3693.5,18.175,7.7024,0.020157
900,-0.014696,-0.037398,0.033367,5320.5,3703.0,18.288,7.7029,0.007196
904,-0.014298,-0.036942,0.031214,5349.8,3712.6,18.427,7.7033,0.035388
908,-0.01399,-0.032806,0.021507,5379.1,3722.2,18.538,7.7036,0.047735
912,-0.013552,-0.03333,0.028654,5408.3,3731.9,18.639,7.704,0.020882
916,-0.013388,-0.025911,0.013259,5437.6,3741.7,18.71,7.7042,0.0090532
920,-0.013086,-0.020794,0.0065369,5466.8,3751.5,18.765,7.7044,0.058294
924,-0.012696,-0.016968,0.0069356,5496.0,3761.3,18.793,7.7048,0.03615
928,-0.012251,-0.016538,0.013269,5525.2,3771.2,18.837,7.7053,0.027926
932,-0.011936,-0.01385,0.012591,5554.4,3781.1,18.87,7.7056,-0.017243
936,-0.011552,-0.013131,0.012388,5583.6,3791.0,18.928,7.706,0.025206
940,-0.01122,-0.0096522,0.0063075,5612.7,3801.0,18.965,7.7063,0.026644
944,-0.010965,-0.0042717,-0.0032022,5641.9,3811.0,18.979,7.7065,0.049636
948,-0.010602,-0.0051863,0.010139,5671.0,3821.0,18.973,7.7069,-0.024127
952,-0.010429,-0.00066358,-0.0011084,5700.2,3831.0,18.993,7.7071,0.019292
956,-0.010109,0.0015778,0.00016181,5729.3,3841.1,18.981,7.7074,-0.0031488
960,-0.010011,0.004703,-0.0078876,5758.5,3851.1,18.994,7.7075,0.084365
964,-0.0097371,0.0031034,0.004041,5787.6,3861.1,18.982,7.7078,0.022851
968,-0.0097676,0.010225,-0.010457,5816.8,3871.2,18.947,7.7077,-0.012597
972,-0.0094136,0.0095192,-0.0035221,5845.9,3881.2,18.928,7.7081,0.023408
976,-0.0091404,0.011708,-0.0058934,5875.1,3891.3,18.903,7.7084,0.0094691
980,-0.0089415,0.013091,-0.0044395,5904.2,3901.3,18.865,7.7086,-0.020259
984,-0.0086993,0.013994,-0.0056529,5933.4,3911.3,18.846,7.7088,0.0085775
988,-0.0084716,0.011227,0.0051932,5962.6,3921.3,18.825,7.709,-0.037387
992,-0.0084598,0.014521,-0.010531,5991.7,3931.3,18.839,7.7091,0.067137
996,-0.0083197,0.015458,-0.0048431,6020.9,3941.3,18.78,7.7092,-0.028069
1000,-0.0081851,0.018283,-0.012594,6050.1,3951.3,18.753,7.7093,0.027639
1004,-0.0078985,0.017382,-0.0062769,6079.3,3961.3,18.714,7.7096,0.014927
1008,-0.0077152,0.019684,-0.011265,6108.5,3971.2,18.675,7.7098,0.015587
1012,-0.0074745,0.018535,-0.0073484,6137.7,3981.2,18.648,7.71,0.036833
1016,-0.0073384,0.021082,-0.014256,6166.9,3991.1,18.612,7.7102,0.048979
1020,-0.0071032,0.019281,-0.0050522,6196.1,4001.0,18.566,7.7104,0.0041658
1024,-0.0069705,0.016688,0.0024913,6225.3,4010.9,18.541,7.7105,-0.037364
1028,-0.0069242,0.018741,-0.0091601,6254.5,4020.8,18.538,7.7106,0.03189
1032,-0.0066738,0.015407,0.0004581,6283.7,4030.6,18.521,7.7108,0.015409
1036,-0.0067851,0.021338,-0.015424,6312.9,4040.5,18.475,7.7107,0.0003219
1040,-0.0065386,0.015355,0.0025703,6342.2,4050.3,18.458,7.711,0.014673
1044,-0.006501,0.019264,-0.012561,6371.4,4060.2,18.444,7.711,0.045471
1048,-0.0063818,0.021042,-0.011451,6400.6,4070.0,18.381,7.7111,-0.0046242
1052,-0.006195,0.020416,-0.007957,6429.9,4079.8,18.342,7.7113,0.0078059
1056,-0.0059605,0.016658,0.0012574,6459.2,4089.6,18.328,7.7116,0.0050416
1060,-0.0058426,0.015448,0.0016537,6488.4,4099.3,18.32,7.7117,-0.017083
1064,-0.0057552,0.016449,-0.0063127,6517.7,4109.1,18.321,7.7118,0.036981
1068,-0.0057003,0.015469,-0.0055749,6546.9,4118.8,18.315,7.7118,0.063766
1072,-0.0056099,0.015824,-0.0063377,6576.2,4128.6,18.295,7.7119,0.044058
1076,-0.0055722,0.016118,-0.0081296,6605.5,4138.3,18.281,7.7119,0.063636
1080,-0.0054482,0.016619,-0.0065268,6634.8,4148.0,18.245,7.7121,0.020157
1084,-0.0053009,0.016371,-0.0060155,6664.0,4157.7,18.227,7.7122,0.033276
1088,-0.0051458,0.01596,-0.004112,6693.3,4167.5,18.204,7.7124,0.016314
1092,-0.004956,0.010271,0.0085999,6722.6,4177.1,18.219,7.7126,0.017716
1096,-0.0049752,0.010832,0.0038473,6751.9,4186.8,18.222,7.7125,-0.025584
1100,-0.004963,0.012892,-0.0059842,6781.2,4196.5,18.228,7.7125,0.036386
1104,-0.0048054,0.0086482,0.0084698,6810.5,4206.2,18.22,7.7127,-0.018962
1108,-0.004942,0.013589,-0.0091192,6839.8,4215.9,18.218,7.7126,0.022786
1112,-0.0047893,0.010714,0.00068527,6869.1,4225.6,18.211,7.7127,0.03115
1116,-0.0047503,0.01158,-0.00017792,6898.3,4235.3,18.193,7.7128,-0.016623
1120,-0.0046276,0.010793,0.0002132,6927.6,4245.0,18.197,7.7129,0.014957
1124,-0.0046418,0.011519,0.00028002,6956.9,4254.6,18.177,7.7129,-0.028369
1128,-0.0046569,0.013464,-0.0082155,6986.2,4264.3,18.179,7.7129,0.050752
1132,-0.004624,0.0078329,0.007461,7015.5,4274.0,18.19,7.7129,0.042654
1136,-0.0045744,0.0097004,3.3557e-06,7044.8,4283.6,18.193,7.7129,0.0093892
1140,-0.0044176,0.0078958,0.0037372,7074.1,4293.3,18.204,7.7131,0.019292
1144,-0.0042738,0.0060463,0.0072913,7103.4,4303.0,18.22,7.7132,0.00066656
1148,-0.0042566,0.00847,-0.0027007,7132.7,4312.6,18.234,7.7132,0.033183
1152,-0.0041262,0.0067969,0.0030609,7162.0,4322.3,18.238,7.7134,0.026216
1156,-0.0042225,0.0095733,-0.0015831,7191.3,4332.0,18.218,7.7133,-0.025335
1160,-0.0042744,0.010188,-0.0058563,7220.6,4341.7,18.23,7.7132,0.067961
1164,-0.0042091,0.011351,-0.0045964,7249.9,4351.4,18.203,7.7133,0.022915
1168,-0.0041295,0.0090203,0.0012383,7279.2,4361.1,18.211,7.7134,0.045982
1172,-0.0040089,0.0068597,0.0058849,7308.5,4370.7,18.224,7.7135,0.021566
1176,-0.0039153,0.0069546,0.0031255,7337.8,4380.4,18.24,7.7136,0.017288
1180,-0.0038433,0.0080315,-0.00068063,7367.1,4390.1,18.246,7.7137,0.024205
1184,-0.0036972,0.0046654,0.0088492,7396.4,4399.8,18.26,7.7138,0.0072074
1188,-0.0038264,0.010155,-0.0086594,7425.7,4409.5,18.262,7.7137,0.036259
1192,-0.0038432,0.0048286,0.0073015,7455.0,4419.2,18.278,7.7137,0.051466
1196,-0.0038738,0.0079582,-0.0010825,7484.2,4428.9,18.274,7.7136,0.0032562
1200,-0.0037971,0.0082414,0.00030013,7513.5,4438.6,18.267,7.7137,1.1257e-05
1204,-0.0036827,0.0071188,0.0030121,7542.8,4448.3,18.276,7.7138,0.014832
1208,-0.0036391,0.0072544,0.0033183,7572.1,4458.0,18.276,7.7139,-0.010042
1212,-0.0037809,0.010791,-0.0097365,7601.4,4467.7,18.286,7.7137,0.07223
1216,-0.0037314,0.0061168,0.0083223,7630.7,4477.4,18.276,7.7138,0.0074044
1220,-0.0039422,0.010835,-0.0048969,7660.0,4487.1,18.264,7.7136,-0.013835
1224,-0.0038483,0.010138,-0.0022198,7689.3,4496.8,18.262,7.7137,0.030441
1228,-0.003771,0.0067126,0.0056653,7718.6,4506.5,18.28,7.7137,0.040322
1232,-0.0037365,0.0076452,0.0026717,7747.8,4516.2,18.282,7.7138,-0.0025024
1236,-0.0037046,0.0075276,-0.00025569,7777.1,4526.0,18.304,7.7138,0.04993
1240,-0.0036578,0.0093022,-0.00317,7806.4,4535.7,18.292,7.7138,0.024178
1244,-0.0036677,0.0096287,-0.0042839,7835.7,4545.4,18.295,7.7138,0.060674
