Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (rad)
148,-0.0029463,0.017695,-0.0073146,1097.7,314.56,15.499,7.7146,-0.022601
152,-0.0029867,0.0167,-0.0072608,1127.5,322.87,15.494,7.7145,0.057291
156,-0.0030869,0.016481,-0.0016586,1157.2,331.17,15.447,7.7144,-0.036263
160,-0.0030626,0.015146,-0.0021444,1186.9,339.45,15.45,7.7145,0.023121
164,-0.0030116,0.014513,-0.0028572,1216.6,347.72,15.446,7.7145,0.034317
168,-0.0029157,0.01083,0.0055411,1246.4,355.99,15.452,7.7146,0.015483
172,-0.0028944,0.011276,0.0006191,1276.1,364.26,15.459,7.7146,0.011025
176,-0.0028375,0.010941,-0.00023577,1305.8,372.52,15.462,7.7147,0.021084
180,-0.0028088,0.011781,-0.0034032,1335.6,380.79,15.457,7.7147,0.029384
184,-0.0027837,0.012924,-0.0055099,1365.3,389.06,15.441,7.7147,0.029756
188,-0.002765,0.010947,-0.00045829,1395.0,397.32,15.442,7.7147,0.045227
192,-0.0027376,0.010707,0.0013426,1424.8,405.58,15.43,7.7148,-0.0029601
196,-0.0027531,0.011772,-0.0044434,1454.5,413.83,15.435,7.7148,0.042245
200,-0.0026794,0.0089423,0.0055804,1484.2,422.08,15.427,7.7148,-0.005085
204,-0.0027447,0.009702,-0.002353,1514.0,430.33,15.452,7.7148,0.058291
208,-0.0027035,0.0081571,0.002968,1543.7,438.59,15.452,7.7148,0.023398
212,-0.0026838,0.0089759,0.00035886,1573.4,446.84,15.451,7.7148,0.0081188
216,-0.0026037,0.0061689,0.0060896,1603.2,455.1,15.472,7.7149,0.026324
220,-0.0026218,0.0076532,0.001193,1632.9,463.36,15.476,7.7149,0.0033845
224,-0.0025753,0.007457,0.0010658,1662.6,471.62,15.485,7.7149,0.022782
228,-0.0025134,0.0062348,0.0051658,1692.4,479.89,15.49,7.715,0.00011419
232,-0.0026011,0.0095176,-0.0045298,1722.1,488.17,15.488,7.7149,0.015345
236,-0.0026448,0.008362,-0.0015756,1751.8,496.44,15.496,7.7149,0.060033
240,-0.0026302,0.0091689,-0.0010118,1781.6,504.72,15.482,7.7149,0.014048
244,-0.0026964,0.0052484,0.0061155,1811.3,512.98,15.517,7.7148,0.063595
248,-0.0027308,0.0062299,0.0011522,1841.0,521.26,15.534,7.7148,0.043882
252,-0.0026736,0.0050117,0.0062814,1870.7,529.55,15.537,7.7148,-0.0021526
256,-0.00272,0.0072806,-0.0010818,1900.5,537.85,15.544,7.7148,0.012284
260,-0.0026966,0.0074022,-0.0012557,1930.2,546.14,15.551,7.7148,0.041716
264,-0.0026354,0.0058581,0.004054,1959.9,554.44,15.558,7.7149,0.02425
268,-0.0027429,0.0070053,0.0031996,1989.6,562.75,15.549,7.7148,-0.02941
272,-0.002818,0.0090968,-0.0048655,2019.3,571.05,15.559,7.7147,0.0407
276,-0.0027575,0.0082304,0.0019713,2049.1,579.36,15.543,7.7147,-0.003358
280,-0.0028681,0.0048298,0.0055016,2078.8,587.66,15.588,7.7146,0.07427
284,-0.0028468,0.0039112,0.007445,2108.5,595.97,15.604,7.7147,0.014167
288,-0.0029077,0.0073904,-0.0040635,2138.2,604.3,15.614,7.7146,0.036762
292,-0.0028818,0.0094795,-0.0053369,2167.9,612.63,15.592,7.7146,0.021853
296,-0.0027852,0.007112,0.0035326,2197.6,620.95,15.592,7.7147,0.017582
300,-0.0028044,0.0080262,-0.0017668,2227.4,629.28,15.608,7.7147,0.050967
304,-0.0027715,0.0088244,-0.0012753,2257.1,637.61,15.596,7.7147,0.017453
308,-0.0027161,0.0086069,0.0010257,2286.8,645.94,15.589,7.7148,0.0041177
312,-0.0029277,0.0072202,-0.00046939,2316.5,654.26,15.624,7.7146,0.092162
316,-0.003019,0.0056191,0.0088053,2346.2,662.6,15.61,7.7145,-0.032281
320,-0.0030546,0.0048119,0.0074529,2375.9,670.94,15.637,7.7144,-0.011703
324,-0.0030459,0.0056686,0.0016569,2405.6,679.28,15.661,7.7145,0.027307
328,-0.0030002,0.0062977,0.00012682,2435.3,687.63,15.669,7.7145,0.032405
332,-0.0031236,0.010596,-0.011097,2465.0,695.99,15.661,7.7144,0.066593
336,-0.0031341,0.010906,-0.0058563,2494.7,704.36,15.631,7.7144,0.042867
340,-0.0030601,0.009064,0.003425,2524.5,712.71,15.614,7.7144,-0.0092482
344,-0.0030801,0.010969,-0.0040859,2554.2,721.05,15.617,7.7144,0.026451
348,-0.0029798,0.0088944,0.0034964,2583.9,729.39,15.611,7.7145,0.0041267
352,-0.0029726,0.0097882,-0.00010689,2613.6,737.74,15.612,7.7145,0.0043321
356,-0.0028552,0.0055387,0.010408,2643.3,746.08,15.631,7.7146,-0.0011391
360,-0.0029044,0.0059801,0.0058297,2673.0,754.42,15.65,7.7146,-0.011844
364,-0.0032029,0.012581,-0.015296,2702.7,762.78,15.65,7.7143,0.065687
368,-0.0041498,0.031282,-0.049882,2732.4,771.16,15.495,7.7134,0.023476
372,-0.0058169,0.058783,-0.096855,2762.1,779.5,15.212,7.7119,0.10348
376,-0.0066129,0.077747,-0.10298,2791.8,787.76,14.809,7.7113,0.064567
380,-0.0073522,0.092169,-0.10337,2821.6,795.86,14.396,7.7107,0.051734
384,-0.008,0.099229,-0.090387,2851.4,803.8,13.995,7.7101,0.0011192
388,-0.008432,0.098393,-0.071428,2881.2,811.56,13.67,7.7097,-0.0008263
392,-0.0087809,0.090855,-0.05157,2911.1,819.15,13.45,7.7093,0.051113
396,-0.0089654,0.087859,-0.049506,2941.0,826.61,13.25,7.709,0.034528
400,-0.0091664,0.086543,-0.052805,2971.0,833.96,13.057,7.7088,0.055653
404,-0.009674,0.091371,-0.069376,3001.0,841.21,12.831,7.7084,0.09337
408,-0.010213,0.097581,-0.078275,3030.9,848.35,12.535,7.7079,0.06077
412,-0.010731,0.10257,-0.079375,3061.0,855.35,12.206,7.7075,0.012054
416,-0.011202,0.10633,-0.081561,3091.0,862.19,11.889,7.707,0.036704
420,-0.011549,0.10441,-0.068745,3121.1,868.87,11.583,7.7067,0.0071299
424,-0.011922,0.10017,-0.055684,3151.3,875.4,11.314,7.7062,-0.039866
428,-0.012013,0.093999,-0.048724,3181.4,881.77,11.117,7.7061,0.018902
432,-0.011988,0.086211,-0.03885,3211.6,888.02,10.949,7.706,0.024923
436,-0.012007,0.083828,-0.042551,3241.8,894.16,10.774,7.7059,-0.0019857
440,-0.011953,0.080927,-0.044257,3272.0,900.2,10.61,7.706,0.03519
444,-0.01194,0.080207,-0.04665,3302.3,906.15,10.421,7.706,0.013244
448,-0.011842,0.075626,-0.040012,3332.5,911.98,10.259,7.706,0.036819
452,-0.011778,0.072041,-0.038462,3362.8,917.72,10.117,7.7061,0.056068
456,-0.011699,0.070645,-0.0378,3393.1,923.38,9.9496,7.7061,0.00090618
460,-0.011498,0.066064,-0.032033,3423.4,928.93,9.8185,7.7063,0.026255
464,-0.011281,0.060489,-0.025539,3453.8,934.41,9.7126,7.7065,0.03474
468,-0.011017,0.051627,-0.009716,3484.1,939.81,9.63,7.7067,-0.0195
472,-0.010967,0.048952,-0.014302,3514.5,945.15,9.5617,7.7067,-0.040157
476,-0.010658,0.043573,-0.011883,3544.9,950.44,9.5195,7.707,0.016112
480,-0.010318,0.0397,-0.011031,3575.2,955.69,9.4743,7.7073,0.017172
484,-0.010003,0.03628,-0.0087732,3605.6,960.9,9.4261,7.7076,-0.003815
488,-0.0099204,0.033126,-0.0046177,3636.0,966.08,9.3728,7.7077,-0.056045
492,-0.0096999,0.030732,-0.0092374,3666.4,971.22,9.3615,7.7079,0.030353
496,-0.009357,0.026965,-0.004005,3696.8,976.35,9.3338,7.7082,0.014173
500,-0.0091293,0.023188,0.0022274,3727.2,981.44,9.3094,7.7084,-0.035913
504,-0.008824,0.01922,0.0027826,3757.6,986.52,9.3277,7.7087,0.015143
508,-0.0085642,0.018389,-0.00060538,3788.1,991.59,9.3227,7.709,-0.00057267
512,-0.0085293,0.0077039,0.01741,3818.5,996.64,9.3895,7.709,0.072522
516,-0.0083127,0.0075443,0.0082703,3848.9,1001.7,9.4303,7.7092,0.021142
520,-0.0079951,0.0031763,0.01566,3879.3,1006.8,9.4683,7.7095,-0.01128
524,-0.0078085,0.0035972,0.0074319,3909.7,1011.9,9.512,7.7097,0.0096583
528,-0.0075556,0.0035135,0.0055641,3940.1,1017.0,9.5366,7.7099,0.013837
532,-0.0073401,0.0046843,0.0022082,3970.5,1022.2,9.5481,7.7102,0.011812
536,-0.0071199,0.002364,0.0066286,4001.0,1027.3,9.5808,7.7104,0.044298
540,-0.006901,0.002615,0.0056878,4031.4,1032.4,9.5989,7.7106,0.014275
544,-0.0067268,-0.0017307,0.013366,4061.8,1037.6,9.6554,7.7108,0.048069
548,-0.0065865,0.0004903,0.0049462,4092.2,1042.8,9.6861,7.7109,0.024262
552,-0.006417,-0.0049257,0.01723,4122.6,1048.0,9.7454,7.7111,0.03949
556,-0.0063295,-0.001851,0.0061982,4153.0,1053.2,9.7825,7.7112,0.015203
560,-0.0061302,-0.0038895,0.010956,4183.4,1058.4,9.8277,7.7114,0.03605
564,-0.0059323,-0.0047349,0.012282,4213.8,1063.7,9.8721,7.7116,0.018253
568,-0.0058305,-0.0020207,0.0045977,4244.2,1069.0,9.9018,7.7117,0.017703
572,-0.005715,-0.00052765,0.0016259,4274.6,1074.3,9.9262,7.7118,0.047991
576,-0.0056453,-0.0048555,0.013954,4304.9,1079.6,9.9717,7.7119,0.049645
580,-0.0056111,-0.0036474,0.006876,4335.3,1084.9,10.025,7.7119,0.060533
584,-0.0054854,-0.0076361,0.021198,4365.7,1090.3,10.059,7.712,-0.029643
588,-0.0056652,-0.0034019,0.0058061,4396.1,1095.7,10.105,7.7118,-0.0055236
592,-0.0054631,-0.0052331,0.011825,4426.4,1101.1,10.145,7.712,0.015695
596,-0.00534,-0.0038902,0.0081668,4456.8,1106.5,10.181,7.7122,0.011144
600,-0.0052457,-0.0012383,0.0023824,4487.2,1111.9,10.202,7.7123,0.023597
604,-0.0051239,0.00045746,0.002796,4517.5,1117.4,10.204,7.7124,0.0013815
608,-0.0050035,0.0015328,0.0012928,4547.9,1122.9,10.221,7.7125,0.03421
612,-0.0048448,-0.00078087,0.011585,4578.3,1128.4,10.233,7.7127,-0.015227
616,-0.0048961,0.0032427,-0.001186,4608.6,1133.9,10.253,7.7126,0.018613
620,-0.0047436,0.0028912,0.0025483,4639.0,1139.4,10.261,7.7128,0.028176
624,-0.0046144,0.0011707,0.0069151,4669.3,1144.9,10.289,7.7129,0.037003
628,-0.0045246,0.0027674,0.0030537,4699.7,1150.4,10.303,7.713,0.014867
632,-0.0044782,0.0036396,-0.00011891,4730.0,1155.9,10.324,7.713,0.054591
636,-0.0043491,0.0025779,0.0062531,4760.4,1161.5,10.328,7.7132,0.0079717
640,-0.0043913,0.0066626,-0.0063883,4790.7,1167.0,10.339,7.7131,0.053693
644,-0.0042852,0.0041747,0.0047519,4821.1,1172.6,10.339,7.7132,0.027371
648,-0.0042631,0.0073974,-0.0044048,4851.4,1178.1,10.343,7.7132,0.0382
652,-0.004139,0.0072246,-6.5177e-05,4881.8,1183.7,10.333,7.7134,0.019542
656,-0.0040224,0.0071473,0.0014597,4912.1,1189.3,10.333,7.7135,0.011928
660,-0.0039932,0.0093112,-0.0050908,4942.5,1194.8,10.334,7.7135,0.043174
664,-0.0038644,0.0062026,0.0071723,4972.8,1200.4,10.329,7.7136,-0.0058073
668,-0.0039948,0.011451,-0.0093476,5003.2,1206.0,10.326,7.7135,0.030886
672,-0.0038503,0.0078797,0.00473,5033.5,1211.5,10.315,7.7137,0.0071688
676,-0.0099954,-0.045184,0.14436,5063.9,1217.0,10.532,7.7076,-0.3419
680,-0.055127,-0.19979,0.46342,5094.1,1222.5,11.713,7.665,-0.66242
684,-0.13638,-0.40435,0.76791,5124.1,1228.1,14.208,7.5919,-0.69743
688,-0.22947,-0.60217,0.97152,5153.7,1234.4,17.72,7.5122,-0.69812
692,-0.3349,-0.76718,1.0823,5182.6,1241.8,21.856,7.4224,-0.69813
696,-0.44054,-0.88204,1.1031,5210.7,1250.8,26.252,7.3302,-0.62717
700,-0.53312,-0.94153,1.0439,5237.9,1261.3,30.579,7.2458,-0.42392
704,-0.60666,-0.9555,0.94299,5264.0,1273.5,34.549,7.1747,-0.37399
708,-0.66629,-0.94364,0.84012,5289.1,1287.2,38.115,7.1141,-0.28027
712,-0.72214,-0.93731,0.80455,5313.1,1302.3,41.384,7.0579,-0.39396
716,-0.77605,-0.93267,0.78961,5336.0,1318.6,44.562,7.0038,-0.43991
720,-0.83236,-0.9342,0.79716,5357.9,1335.9,47.732,6.9482,-0.49058
724,-0.88784,-0.93416,0.79835,5378.6,1354.3,50.927,6.8933,-0.48478
728,-0.94014,-0.93007,0.7888,5398.1,1373.6,54.112,6.8409,-0.43216
732,-0.9881,-0.92258,0.77434,5416.4,1393.8,57.243,6.7923,-0.42672
736,-1.032,-0.91317,0.75889,5433.4,1414.8,60.313,6.7476,-0.42216
740,-1.0693,-0.89892,0.73474,5449.2,1436.6,63.291,6.7087,-0.44543
744,-1.1022,-0.88396,0.71239,5463.8,1459.1,66.189,6.6741,-0.38163
748,-1.1328,-0.87234,0.7033,5477.1,1482.2,69.015,6.6423,-0.43147
752,-1.1589,-0.8582,0.6859,5489.1,1505.8,71.789,6.6145,-0.40637
756,-1.1813,-0.84341,0.66702,5500.0,1529.8,74.504,6.5903,-0.31981
760,-1.1994,-0.82739,0.64769,5509.6,1554.3,77.127,6.5704,-0.34839
764,-1.2147,-0.8125,0.63155,5518.1,1579.2,79.693,6.5533,-0.28457
768,-1.226,-0.79595,0.61242,5525.3,1604.3,82.173,6.5401,-0.31601
772,-1.2337,-0.77729,0.58747,5531.4,1629.8,84.576,6.5302,-0.24066
776,-1.2379,-0.75743,0.56176,5536.4,1655.4,86.88,6.5237,-0.18644
780,-1.2387,-0.73738,0.53868,5540.3,1681.2,89.079,6.5206,-0.18783
784,-1.2366,-0.71504,0.50943,5543.2,1707.1,91.188,6.5202,-0.090103
788,-1.2312,-0.69278,0.4855,5545.0,1733.1,93.172,6.5232,-0.13722
792,-1.2229,-0.66597,0.44952,5545.8,1759.2,95.043,6.5286,-0.07168
796,-1.2118,-0.64028,0.4221,5545.8,1785.3,96.784,6.5371,-0.066714
800,-1.1984,-0.61239,0.3898,5544.8,1811.5,98.413,6.5478,-0.0047933
804,-1.1825,-0.57987,0.34866,5543.0,1837.6,99.893,6.5606,0.040627
808,-1.1644,-0.54831,0.31564,5540.4,1863.8,101.23,6.576,0.097291
812,-1.1442,-0.51242,0.27573,5537.1,1889.9,102.41,6.5932,0.066639
816,-1.1222,-0.47433,0.23434,5533.1,1916.0,103.43,6.6123,0.10951
820,-1.0987,-0.43288,0.18964,5528.6,1942.1,104.28,6.6329,0.13844
824,-1.0735,-0.39132,0.15048,5523.5,1968.2,104.97,6.6555,0.17758
828,-1.0479,-0.34313,0.09918,5517.9,1994.3,105.46,6.6784,0.1602
832,-1.0208,-0.29468,0.054652,5511.9,2020.4,105.77,6.7032,0.18759
836,-0.99315,-0.24345,0.0079686,5505.6,2046.5,105.89,6.7288,0.20275
840,-0.96571,-0.18822,-0.043689,5499.1,2072.6,105.82,6.7544,0.22256
844,-0.93747,-0.13376,-0.086425,5492.4,2098.9,105.56,6.7813,0.22552
848,-0.90961,-0.078254,-0.12851,5485.6,2125.2,105.13,6.8083,0.20527
852,-0.8838,-0.017808,-0.18232,5478.8,2151.6,104.51,6.8337,0.25074
856,-0.85708,0.035906,-0.21194,5472.1,2178.2,103.72,6.8605,0.23341
860,-0.8327,0.09201,-0.25134,5465.5,2204.8,102.8,6.8854,0.21673
864,-0.8092,0.14342,-0.27838,5459.2,2231.7,101.73,6.9098,0.19055
868,-0.78723,0.18998,-0.29647,5453.2,2258.7,100.57,6.9329,0.11486
872,-0.76718,0.23357,-0.31868,5447.5,2285.9,99.347,6.9542,0.19655
876,-0.74808,0.26858,-0.3222,5442.3,2313.3,98.061,6.9746,0.14084
880,-0.73089,0.30005,-0.32756,5437.6,2340.8,96.744,6.9931,0.072252
884,-0.71452,0.32448,-0.32786,5433.4,2368.5,95.442,7.0105,0.12967
888,-0.69939,0.34458,-0.32529,5429.7,2396.3,94.128,7.0266,0.086007
892,-0.68488,0.35828,-0.31688,5426.6,2424.3,92.842,7.0417,0.077637
896,-0.67124,0.36988,-0.31369,5424.0,2452.4,91.578,7.056,0.075563
900,-0.65818,0.37752,-0.30654,5422.1,2480.6,90.33,7.0694,0.051329
904,-0.64539,0.38197,-0.30035,5420.7,2508.8,89.124,7.0824,0.089415
908,-0.63266,0.37941,-0.28007,5419.9,2537.2,87.959,7.095,0.03944
912,-0.62017,0.37962,-0.27753,5419.7,2565.6,86.839,7.1075,0.043224
916,-0.6077,0.37602,-0.26695,5420.0,2594.0,85.749,7.1197,0.038445
920,-0.59524,0.37057,-0.25573,5420.9,2622.5,84.698,7.1319,0.02351
924,-0.58248,0.36035,-0.23698,5422.3,2651.0,83.714,7.1441,0.022097
928,-0.56961,0.35239,-0.22982,5424.2,2679.6,82.776,7.1566,0.016287
932,-0.55645,0.33692,-0.2046,5426.7,2708.1,81.909,7.169,0.0036482
936,-0.54284,0.32228,-0.18885,5429.6,2736.7,81.117,7.1819,-0.0090164
940,-0.5289,0.30547,-0.171,5433.0,2765.2,80.399,7.1951,-0.0039558
944,-0.51486,0.29144,-0.16187,5436.8,2793.8,79.72,7.2085,-0.031901
948,-0.50062,0.27125,-0.13723,5441.0,2822.3,79.119,7.222,-0.037963
952,-0.486,0.25476,-0.12827,5445.5,2850.9,78.587,7.236,-0.015286
956,-0.47132,0.23548,-0.1114,5450.4,2879.5,78.116,7.25,0.0066747
960,-0.45663,0.21708,-0.096231,5455.6,2908.0,77.69,7.2641,-0.03698
964,-0.4419,0.1954,-0.074827,5461.1,2936.6,77.347,7.2782,-0.037602
968,-0.42702,0.17719,-0.067341,5466.8,2965.1,77.073,7.2926,0.012758
972,-0.4125,0.1552,-0.046955,5472.8,2993.7,76.857,7.3066,0.019394
976,-0.39799,0.13344,-0.027992,5478.9,3022.3,76.704,7.3207,-0.024654
980,-0.38358,0.11338,-0.01503,5485.2,3051.0,76.611,7.3348,-0.041338
984,-0.36938,0.095235,-0.0070555,5491.6,3079.6,76.568,7.3487,-0.020003
988,-0.35567,0.073356,0.014343,5498.1,3108.3,76.577,7.3622,-0.047764
992,-0.34214,0.057383,0.016775,5504.7,3137.1,76.637,7.3756,-0.026056
996,-0.32911,0.037595,0.033517,5511.3,3165.8,76.743,7.3885,-0.016011
1000,-0.3164,0.024041,0.033898,5517.9,3194.7,76.875,7.4011,-0.014544
1004,-0.30419,0.009117,0.04222,5524.5,3223.5,77.035,7.4133,0.005223
1008,-0.29249,-0.0060339,0.055305,5531.1,3252.5,77.216,7.425,-0.0488
1012,-0.28123,-0.0142,0.046642,5537.7,3281.5,77.428,7.4363,0.013611
1016,-0.27051,-0.030119,0.067902,5544.2,3310.5,77.654,7.447,-0.023804
1020,-0.26015,-0.039121,0.064529,5550.7,3339.6,77.925,7.4575,0.010476
1024,-0.25032,-0.050353,0.072209,5557.0,3368.8,78.21,7.4674,0.025591
1028,-0.24086,-0.060043,0.078727,5563.3,3398.0,78.504,7.4769,-0.016132
1032,-0.23184,-0.064394,0.071199,5569.4,3427.3,78.804,7.4859,0.0046108
1036,-0.22319,-0.073165,0.082948,5575.4,3456.7,79.101,7.4947,-0.035745
1040,-0.21503,-0.076104,0.073874,5581.3,3486.1,79.425,7.5029,0.025932
1044,-0.20708,-0.079768,0.076343,5587.0,3515.5,79.715,7.5108,-0.013276
1048,-0.1995,-0.082064,0.073606,5592.6,3545.1,80.02,7.5184,0.015363
1052,-0.1922,-0.082798,0.070929,5598.1,3574.7,80.304,7.5258,0.0042393
1056,-0.18519,-0.082295,0.067077,5603.4,3604.3,80.577,7.5328,0.0053622
1060,-0.17863,-0.087696,0.076748,5608.6,3634.0,80.889,7.5394,0.057396
1064,-0.17228,-0.084295,0.065911,5613.7,3663.7,81.157,7.5457,-0.0010565
1068,-0.16615,-0.087224,0.071456,5618.6,3693.5,81.453,7.5519,0.051589
1072,-0.16021,-0.084313,0.06452,5623.3,3723.4,81.712,7.5578,0.003672
1076,-0.15446,-0.080847,0.057027,5628.0,3753.3,81.96,7.5635,0.03155
1080,-0.14883,-0.078363,0.055494,5632.4,3783.2,82.188,7.5691,0.030202
1084,-0.14344,-0.073306,0.048751,5636.8,3813.2,82.389,7.5744,0.011143
1088,-0.13816,-0.069113,0.045864,5641.0,3843.2,82.573,7.5797,0.0070136
1092,-0.13311,-0.067494,0.046435,5645.2,3873.2,82.775,7.5847,0.05319
1096,-0.1282,-0.063058,0.041891,5649.2,3903.3,82.945,7.5896,0.019999
1100,-0.12342,-0.059286,0.038655,5653.1,3933.4,83.109,7.5943,0.029857
1104,-0.11875,-0.058007,0.042572,5657.0,3963.6,83.27,7.599,0.014627
1108,-0.11433,-0.054191,0.037392,5660.7,3993.7,83.426,7.6034,0.01254
1112,-0.11023,-0.045202,0.020482,5664.4,4023.9,83.541,7.6074,0.033565
1116,-0.10598,-0.044316,0.02965,5668.0,4054.2,83.647,7.6116,0.029289
1120,-0.10203,-0.038079,0.021166,5671.5,4084.4,83.739,7.6156,0.0098902
1124,-0.098213,-0.031685,0.012309,5674.9,4114.7,83.816,7.6194,0.050125
1128,-0.094373,-0.030438,0.022234,5678.3,4145.0,83.87,7.6232,-0.012016
1132,-0.090894,-0.023819,0.009652,5681.6,4175.3,83.936,7.6266,0.026378
1136,-0.08743,-0.021114,0.0098511,5684.9,4205.6,83.992,7.6301,0.06222
1140,-0.084048,-0.018126,0.0099706,5688.2,4236.0,84.033,7.6335,0.038821
1144,-0.080734,-0.016482,0.012308,5691.4,4266.4,84.076,7.6368,0.02201
1148,-0.077744,-0.0095082,-0.0018399,5694.6,4296.7,84.103,7.6398,0.050327
1152,-0.074637,-0.010425,0.01129,5697.8,4327.1,84.115,7.6429,0.0025497
1156,-0.07196,-0.0027521,-0.0056866,5701.0,4357.5,84.124,7.6455,0.027798
1160,-0.069084,-0.0018132,0.00099503,5704.1,4388.0,84.117,7.6484,0.022408
1164,-0.066527,0.0024928,-0.0026553,5707.2,4418.4,84.094,7.651,-0.018189
1168,-0.063946,0.0038049,-0.00043251,5710.4,4448.9,84.083,7.6536,-0.0049501
1172,-0.061474,0.0061357,-0.003166,5713.5,4479.3,84.074,7.656,0.01013
1176,-0.059029,0.0065164,-0.00051783,5716.7,4509.8,84.066,7.6585,0.012016
1180,-0.056791,0.010338,-0.0086955,5719.8,4540.3,84.049,7.6607,0.030223
1184,-0.055546,0.0221,-0.03847,5722.9,4570.7,83.997,7.662,0.18866
1188,-0.076124,0.11784,-0.26536,5726.0,4601.2,83.449,7.6423,0.53772
1192,-0.14269,0.29153,-0.57629,5729.1,4631.5,81.754,7.5804,0.69415
1196,-0.22399,0.47928,-0.80993,5732.5,4661.5,78.952,7.5088,0.69805
1200,-0.31531,0.65022,-0.95857,5736.9,4691.1,75.388,7.4307,0.69813
1204,-0.41024,0.78318,-1.02,5742.6,4720.1,71.392,7.3491,0.57814
1208,-0.50191,0.87204,-1.0169,5749.7,4748.4,67.296,7.2681,0.53838
1212,-0.57335,0.90623,-0.93119,5758.4,4776.0,63.383,7.2014,0.37727
1216,-0.63242,0.91116,-0.84218,5768.8,4802.7,59.844,7.1434,0.34972
1220,-0.68328,0.90362,-0.77403,5780.6,4828.7,56.62,7.092,0.33012
1224,-0.73238,0.90007,-0.75062,5793.6,4853.7,53.577,7.0429,0.37998
1228,-0.78321,0.90231,-0.75492,5807.9,4877.9,50.577,6.9928,0.47536
1232,-0.83478,0.90496,-0.75881,5823.3,4901.1,47.54,6.942,0.44198
1236,-0.88346,0.90385,-0.75486,5839.7,4923.4,44.519,6.8936,0.49177
1240,-0.92877,0.8989,-0.74211,5857.2,4944.6,41.519,6.848,0.43395
1244,-0.97148,0.89279,-0.73084,5875.6,4964.8,38.564,6.8048,0.40539
1248,-1.0091,0.88293,-0.71362,5894.9,4983.8,35.677,6.7662,0.42019
1252,-1.0429,0.87203,-0.69844,5915.0,5001.8,32.865,6.7313,0.46958
1256,-1.0724,0.85851,-0.67713,5935.9,5018.6,30.11,6.7004,0.38445
