Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (rad)
280,-0.0025537,0.0023681,0.016643,2148.8,222.15,5.6848,7.7149,-0.021007
284,-0.0027126,0.004172,0.005604,2179.5,225.23,5.7204,7.7148,-0.0058338
288,-0.0027609,0.0068711,-0.0027664,2210.2,228.33,5.729,7.7147,0.025328
292,-0.0026779,0.0054059,0.0035318,2240.9,231.43,5.7324,7.7148,0.01942
296,-0.0027213,0.0087178,-0.0049444,2271.6,234.55,5.7275,7.7148,0.023966
300,-0.0027445,0.0067397,0.0063964,2302.3,237.66,5.7081,7.7148,-0.038268
304,-0.0030175,0.010696,-0.0059464,2333.0,240.76,5.7055,7.7145,-0.0028921
308,-0.0031162,0.0038982,0.01006,2363.7,243.86,5.7442,7.7144,0.063011
312,-0.003083,0.0022708,0.012267,2394.4,246.97,5.7708,7.7144,-0.0084636
316,-0.0031744,0.0056505,-0.0012766,2425.1,250.1,5.7955,7.7143,0.028453
320,-0.0031431,0.0061112,-0.0012059,2455.8,253.23,5.8003,7.7144,0.044266
324,-0.0032461,0.0091849,-0.0033684,2486.5,256.38,5.767,7.7143,-0.021028
328,-0.0032592,0.011329,-0.006891,2517.2,259.52,5.75,7.7142,0.017784
332,-0.0032149,0.0098296,0.0024394,2547.9,262.65,5.7254,7.7143,-0.024019
336,-0.003175,0.0091186,0.0020182,2578.6,265.77,5.7364,7.7143,0.0085931
340,-0.0030893,0.0072694,0.0061531,2609.3,268.89,5.7462,7.7144,-0.0036371
344,-0.0031025,0.0090404,-0.0014916,2640.0,272.02,5.7562,7.7144,0.020137
348,-0.0032016,0.0088696,-0.0032619,2670.7,275.14,5.771,7.7143,0.075361
352,-0.0032065,0.0066257,0.007755,2701.4,278.28,5.7557,7.7143,-0.024911
356,-0.0033391,0.010452,-0.0064323,2732.1,281.41,5.7645,7.7142,0.030945
360,-0.0033415,0.0093584,-0.0022942,2762.8,284.54,5.7636,7.7142,0.0557
364,-0.0033213,0.010242,-0.0034499,2793.5,287.68,5.7547,7.7142,0.039296
368,-0.0033873,0.0096719,-0.0028539,2824.2,290.81,5.7612,7.7141,0.068725
372,-0.0033808,0.010952,-0.0021577,2854.9,293.94,5.734,7.7141,-0.00065989
376,-0.003331,0.010254,-0.0017328,2885.6,297.06,5.7404,7.7142,0.042727
380,-0.0032311,0.0060788,0.0091678,2916.3,300.18,5.7555,7.7143,0.016021
384,-0.0034638,0.0094872,-0.00046323,2947.0,303.32,5.7471,7.714,-0.030663
388,-0.0034722,0.0099513,-0.0038794,2977.6,306.44,5.757,7.714,0.045736
392,-0.00345,0.010626,-0.0043741,3008.3,309.57,5.7478,7.7141,0.045723
396,-0.0033532,0.0090972,0.0023656,3039.0,312.7,5.7378,7.7142,0.0089937
400,-0.0033342,0.010212,-0.0009203,3069.7,315.83,5.7331,7.7142,0.0023925
404,-0.0033307,0.0098685,-0.0024171,3100.4,318.95,5.7449,7.7142,0.055056
408,-0.0032762,0.0099463,0.0001127,3131.1,322.07,5.729,7.7142,0.0049673
412,-0.0031934,0.0086791,0.0017463,3161.8,325.19,5.7406,7.7143,0.029511
416,-0.003216,0.0084372,0.0042377,3192.5,328.32,5.7312,7.7143,-0.026266
420,-0.0033535,0.010915,-0.0074444,3223.2,331.44,5.7483,7.7142,0.066114
424,-0.0033226,0.0072141,0.0056255,3253.9,334.56,5.7456,7.7142,0.026084
428,-0.0032908,0.0085532,-0.00055926,3284.6,337.68,5.756,7.7142,0.028227
432,-0.0032423,0.0094137,-0.00089625,3315.3,340.81,5.7445,7.7143,0.0043821
436,-0.0032228,0.011179,-0.0055382,3346.0,343.94,5.7373,7.7143,0.031646
440,-0.0031107,0.0081714,0.0050864,3376.7,347.06,5.7326,7.7144,0.0048691
444,-0.0031488,0.010739,-0.0036261,3407.4,350.18,5.7315,7.7144,0.014102
448,-0.0033554,-0.0025291,0.034659,3438.1,353.29,5.7651,7.7141,-0.09273
452,-0.005986,-0.048719,0.13342,3468.8,356.37,6.0885,7.7117,-0.16489
456,-0.011455,-0.11705,0.24215,3499.5,359.5,6.8393,7.7069,-0.19359
460,-0.016393,-0.17972,0.29585,3530.1,362.86,7.9308,7.7032,-0.12508
464,-0.021376,-0.22822,0.31107,3560.7,366.62,9.1478,7.6995,-0.090798
468,-0.026423,-0.2499,0.27136,3591.2,370.88,10.332,7.6951,0.018394
472,-0.031104,-0.24829,0.21438,3621.6,375.68,11.292,7.6904,0.025534
476,-0.035042,-0.23357,0.16252,3651.9,380.96,12.028,7.686,0.020228
480,-0.037519,-0.22195,0.14197,3682.1,386.63,12.645,7.6832,0.050795
484,-0.03928,-0.21844,0.15397,3712.2,392.65,13.21,7.6813,-0.047653
488,-0.041251,-0.22405,0.17398,3742.3,398.98,13.878,7.6795,-0.0083799
492,-0.043951,-0.24035,0.2137,3772.3,405.64,14.639,7.6773,-0.081781
496,-0.04734,-0.25199,0.2176,3802.2,412.67,15.534,7.6743,0.028412
500,-0.050928,-0.26594,0.23406,3831.9,420.11,16.44,7.6712,-0.0094063
504,-0.054463,-0.26321,0.20544,3861.6,428.0,17.319,7.6676,0.01839
508,-0.057406,-0.2528,0.1777,3891.1,436.34,18.065,7.6643,-0.010198
512,-0.059683,-0.2395,0.15237,3920.5,445.08,18.732,7.6616,0.043134
516,-0.061105,-0.22417,0.13477,3949.7,454.19,19.293,7.6597,0.012435
520,-0.061887,-0.21177,0.12675,3978.9,463.62,19.817,7.6585,0.024281
524,-0.062218,-0.20419,0.13094,4007.9,473.35,20.326,7.658,-0.00088747
528,-0.062488,-0.19696,0.13043,4036.9,483.36,20.836,7.6575,-0.019834
532,-0.062614,-0.19236,0.131,4065.7,493.66,21.364,7.6573,0.011062
536,-0.062672,-0.18367,0.11966,4094.5,504.24,21.864,7.657,0.019504
540,-0.062454,-0.17433,0.10999,4123.1,515.1,22.321,7.657,0.021994
544,-0.062228,-0.15858,0.086049,4151.6,526.21,22.712,7.6569,0.043191
548,-0.061424,-0.14414,0.073765,4180.1,537.56,23.03,7.6574,0.037212
552,-0.060609,-0.12712,0.053944,4208.5,549.1,23.3,7.6579,0.083633
556,-0.059235,-0.11659,0.056569,4236.8,560.83,23.525,7.6592,0.053631
560,-0.057965,-0.1006,0.041602,4265.0,572.71,23.705,7.6602,0.014021
564,-0.056388,-0.087977,0.03429,4293.2,584.72,23.863,7.6616,0.043588
568,-0.054584,-0.081249,0.043116,4321.4,596.85,24.003,7.6633,-0.01014
572,-0.053343,-0.066193,0.021206,4349.5,609.08,24.125,7.6644,0.018605
576,-0.051584,-0.060425,0.026122,4377.5,621.41,24.24,7.6662,0.062525
580,-0.049919,-0.050187,0.018393,4405.6,633.82,24.315,7.6677,0.014954
584,-0.048519,-0.035648,-0.0027939,4433.6,646.3,24.355,7.6691,0.065294
588,-0.04678,-0.025364,-0.0043947,4461.6,658.84,24.335,7.6708,0.029798
592,-0.045181,-0.014226,-0.013583,4489.6,671.4,24.305,7.6723,0.052986
596,-0.043455,-0.0080101,-0.0090713,4517.6,683.99,24.261,7.674,0.033784
600,-0.042099,0.0022549,-0.017539,4545.6,696.58,24.185,7.6754,-0.010803
604,-0.040677,0.011194,-0.025636,4573.6,709.16,24.105,7.6768,0.035964
608,-0.03919,0.015245,-0.021713,4601.6,721.73,24.025,7.6783,0.058434
612,-0.037785,0.021116,-0.023822,4629.6,734.28,23.925,7.6797,0.021232
616,-0.036376,0.023811,-0.019409,4657.7,746.8,23.83,7.6812,0.00066288
620,-0.035069,0.026504,-0.019448,4685.8,759.29,23.746,7.6825,0.0017655
624,-0.034033,0.034373,-0.035182,4713.9,771.75,23.643,7.6835,0.045852
628,-0.032867,0.037589,-0.030176,4742.0,784.18,23.498,7.6847,-0.0025079
632,-0.03189,0.043871,-0.04052,4770.1,796.55,23.365,7.6857,0.045191
636,-0.030885,0.048023,-0.039246,4798.3,808.87,23.194,7.6868,0.0082014
640,-0.02982,0.047066,-0.031083,4826.5,821.12,23.065,7.6878,0.036229
644,-0.028897,0.050191,-0.035498,4854.7,833.32,22.925,7.6888,0.016779
648,-0.027876,0.046958,-0.023235,4883.0,845.45,22.804,7.6898,0.00077339
652,-0.026968,0.047714,-0.028423,4911.3,857.52,22.705,7.6907,0.028928
656,-0.026112,0.047013,-0.028242,4939.6,869.54,22.606,7.6915,0.054987
660,-0.025346,0.049014,-0.030511,4967.9,881.51,22.472,7.6923,3.4957e-05
664,-0.024485,0.047569,-0.026448,4996.3,893.42,22.363,7.6932,0.02045
668,-0.023819,0.049511,-0.030103,5024.7,905.29,22.234,7.6938,-0.0089367
672,-0.023122,0.05036,-0.033676,5053.1,917.08,22.122,7.6945,0.049583
676,-0.022382,0.044717,-0.015217,5081.6,928.83,22.009,7.6952,-0.020439
680,-0.021709,0.044977,-0.023632,5110.1,940.51,21.938,7.6959,0.027532
684,-0.020966,0.039597,-0.013217,5138.6,952.15,21.875,7.6966,0.034075
688,-0.020311,0.03983,-0.017988,5167.1,963.75,21.799,7.6973,0.0014675
692,-0.019825,0.03963,-0.017275,5195.6,975.32,21.706,7.6978,-0.038546
696,-0.019291,0.037456,-0.019091,5224.2,986.83,21.664,7.6983,0.068366
700,-0.018793,0.037501,-0.021719,5252.8,998.31,21.594,7.6988,0.06686
704,-0.018163,0.032506,-0.0074738,5281.3,1009.8,21.527,7.6994,0.0034366
708,-0.017562,0.031957,-0.013672,5310.0,1021.2,21.495,7.7,0.040931
712,-0.016931,0.02494,0.0013209,5338.6,1032.6,21.474,7.7006,0.018176
716,-0.016532,0.028676,-0.015089,5367.2,1043.9,21.436,7.701,0.013396
720,-0.015932,0.02311,-0.0023596,5395.8,1055.3,21.414,7.7016,0.031697
724,-0.015388,0.022834,-0.0073913,5424.5,1066.6,21.399,7.7021,0.036997
728,-0.014838,0.021664,-0.0048774,5453.1,1077.9,21.364,7.7027,0.0011432
732,-0.014423,0.019769,-0.0062281,5481.8,1089.2,21.367,7.7031,0.067646
736,-0.013922,0.013633,0.0091896,5510.5,1100.5,21.363,7.7036,-0.00032499
740,-0.013718,0.015897,-0.0016704,5539.2,1111.8,21.356,7.7038,-0.029753
744,-0.013229,0.01347,0.00042415,5567.8,1123.1,21.367,7.7043,0.029273
748,-0.012796,0.013038,0.0011743,5596.5,1134.3,21.355,7.7047,-0.012325
752,-0.012367,0.010666,0.0019786,5625.2,1145.6,21.379,7.7051,0.046489
756,-0.011895,0.0074168,0.0086391,5653.9,1156.9,21.395,7.7056,0.0092353
760,-0.011458,0.005696,0.0072598,5682.6,1168.2,21.433,7.706,0.027468
764,-0.011068,0.0055046,0.0039167,5711.3,1179.4,21.46,7.7064,0.03485
768,-0.010667,0.0049409,0.0046621,5739.9,1190.8,21.475,7.7068,0.019621
772,-0.010316,0.0056914,0.0011479,5768.6,1202.1,21.491,7.7072,0.031978
776,-0.0099284,0.0009287,0.015532,5797.3,1213.4,21.511,7.7076,-0.020076
780,-0.0097949,0.0031567,0.00499,5826.0,1224.7,21.543,7.7077,-0.0079558
784,-0.009465,0.0030997,0.0041461,5854.6,1236.0,21.565,7.708,0.019574
788,-0.0091029,0.0012708,0.0093404,5883.3,1247.4,21.588,7.7084,0.0048673
792,-0.0088293,0.001923,0.0043167,5912.0,1258.7,21.623,7.7087,0.034824
796,-0.0085264,0.0020267,0.0048776,5940.6,1270.1,21.639,7.709,0.01999
800,-0.0081981,-0.0015497,0.01327,5969.3,1281.5,21.681,7.7093,0.02023
804,-0.007974,-0.00037503,0.006143,5998.0,1292.9,21.723,7.7095,0.034386
808,-0.0077946,0.0012439,0.0011906,6026.6,1304.3,21.749,7.7097,0.052688
812,-0.0075731,0.0018557,0.002254,6055.2,1315.7,21.758,7.7099,0.036571
816,-0.0072947,-0.0015807,0.01425,6083.9,1327.2,21.78,7.7102,-0.01217
820,-0.0071347,-0.00039755,0.0068456,6112.5,1338.6,21.824,7.7104,0.017686
824,-0.0072073,0.0061418,-0.011719,6141.1,1350.1,21.832,7.7103,0.07433
828,-0.0074513,0.01943,-0.034517,6169.8,1361.6,21.732,7.7101,0.051548
832,-0.0077288,0.034123,-0.052939,6198.4,1373.1,21.557,7.7098,0.057617
836,-0.0080284,0.04732,-0.064393,6227.0,1384.5,21.337,7.7096,0.085479
840,-0.0081852,0.056347,-0.060546,6255.7,1395.9,21.073,7.7095,0.018133
844,-0.0084424,0.06596,-0.066751,6284.4,1407.1,20.817,7.7093,0.032898
848,-0.0085554,0.065092,-0.050197,6313.2,1418.3,20.603,7.7092,0.057177
852,-0.0085298,0.060557,-0.032316,6342.0,1429.3,20.436,7.7092,0.013548
856,-0.0085289,0.060963,-0.038432,6370.8,1440.3,20.309,7.7092,0.055676
860,-0.0084844,0.056634,-0.028092,6399.6,1451.1,20.183,7.7092,0.038993
864,-0.0086058,0.061068,-0.044436,6428.5,1462.0,20.047,7.7091,0.064135
868,-0.0086539,0.062819,-0.042146,6457.4,1472.7,19.857,7.7091,0.0017333
872,-0.0087048,0.06545,-0.047282,6486.3,1483.4,19.685,7.7091,0.03566
876,-0.0088968,0.071271,-0.056831,6515.3,1494.0,19.473,7.7089,0.030749
880,-0.0088878,0.068186,-0.040681,6544.3,1504.5,19.273,7.7089,0.00037185
884,-0.0089854,0.069275,-0.043492,6573.3,1514.9,19.095,7.7088,-0.0018913
888,-0.0089131,0.064421,-0.030785,6602.4,1525.2,18.941,7.7089,-0.010535
892,-0.0088437,0.062531,-0.032318,6631.5,1535.4,18.816,7.7089,0.013038
896,-0.0087775,0.057611,-0.022083,6660.6,1545.5,18.69,7.7089,-0.029735
900,-0.0087761,0.05774,-0.033166,6689.7,1555.6,18.597,7.7089,0.049393
904,-0.0086795,0.052309,-0.02222,6718.9,1565.6,18.494,7.709,0.03796
908,-0.008648,0.054515,-0.032745,6748.1,1575.6,18.377,7.709,0.021868
912,-0.0084821,0.049528,-0.021714,6777.3,1585.5,18.278,7.7092,0.030344
916,-0.0083664,0.048629,-0.022757,6806.5,1595.3,18.176,7.7093,-0.0038289
920,-0.0082482,0.048067,-0.026875,6835.8,1605.1,18.089,7.7094,0.043447
924,-0.0080571,0.040775,-0.0089718,6865.0,1614.8,18.012,7.7096,-0.0026718
928,-0.0078503,0.035574,-0.0037938,6894.3,1624.5,17.975,7.7097,-0.020564
932,-0.007796,0.035753,-0.01343,6923.6,1634.1,17.934,7.7098,-0.0022597
936,-0.0075446,0.030512,-0.0057761,6952.9,1643.7,17.906,7.71,0.027126
940,-0.0074093,0.031909,-0.015297,6982.2,1653.3,17.861,7.7102,0.025002
944,-0.0071662,0.027476,-0.0056329,7011.6,1662.9,17.823,7.7104,0.019722
948,-0.0069733,0.024551,-0.0051119,7040.9,1672.4,17.814,7.7106,0.044638
952,-0.0068777,0.025149,-0.0079354,7070.2,1682.0,17.768,7.7107,-0.013293
956,-0.006737,0.022116,-0.0058615,7099.6,1691.4,17.763,7.7108,0.054977
960,-0.006599,0.019362,0.0016629,7128.9,1700.9,17.731,7.7109,-0.027078
964,-0.0063663,0.014936,0.0060527,7158.3,1710.4,17.751,7.7111,0.006443
968,-0.0063173,0.01445,0.0031682,7187.6,1719.9,17.75,7.7112,-0.028845
972,-0.0061281,0.012095,0.0032281,7217.0,1729.3,17.771,7.7114,0.020027
976,-0.0058973,0.0090232,0.0072414,7246.3,1738.8,17.792,7.7116,0.014307
980,-0.0056936,0.0071089,0.0071323,7275.7,1748.2,17.822,7.7118,0.017516
984,-0.005668,0.0085315,-0.0025305,7305.1,1757.7,17.849,7.7118,0.06654
988,-0.0055158,0.0076163,0.0025179,7334.4,1767.2,17.842,7.712,0.016677
992,-0.0053107,0.0051497,0.0081733,7363.8,1776.7,17.86,7.7122,0.0037685
996,-0.0051105,0.0016965,0.012601,7393.1,1786.2,17.906,7.7124,0.017675
1000,-0.0050412,0.0035965,0.0025175,7422.5,1795.7,17.941,7.7125,0.037337
1004,-0.0049145,0.004643,0.0010009,7451.8,1805.2,17.947,7.7126,0.025584
1008,-0.0049228,0.0028732,0.003709,7481.2,1814.7,17.98,7.7126,0.071688
1012,-0.0048293,0.00087933,0.01192,7510.5,1824.2,17.99,7.7127,-0.01695
1016,-0.0047615,0.00019302,0.007385,7539.8,1833.8,18.046,7.7127,0.047613
1020,-0.0046117,-0.00204,0.013652,7569.2,1843.4,18.078,7.7129,-0.00084011
1024,-0.0045175,-0.0018105,0.0095935,7598.5,1852.9,18.123,7.713,0.011961
1028,-0.0044561,-0.0009709,0.0080079,7627.8,1862.5,18.146,7.713,-0.0082637
1032,-0.0043555,-0.00075287,0.0069264,7657.1,1872.1,18.177,7.7131,0.012095
1036,-0.0042809,-0.00026707,0.0043652,7686.4,1881.8,18.211,7.7132,0.043835
1040,-0.0042909,0.0046194,-0.0057171,7715.8,1891.4,18.205,7.7132,0.032265
1044,-0.0042011,0.0025422,0.0037654,7745.1,1901.1,18.213,7.7133,0.041343
1048,-0.00406,3.43e-05,0.011074,7774.4,1910.7,18.24,7.7134,0.011364
1052,-0.0040484,0.0020054,0.001856,7803.7,1920.4,18.276,7.7135,0.047397
1056,-0.003918,-0.0026661,0.016445,7833.0,1930.1,18.306,7.7136,-0.00063627
1060,-0.0041346,-0.0016496,0.01248,7862.2,1939.8,18.335,7.7134,-0.055549
1064,-0.0043969,0.0032165,-0.0052472,7891.5,1949.5,18.37,7.7131,0.049012
1068,-0.0042612,0.0021175,0.0041669,7920.8,1959.2,18.365,7.7132,0.014761
1072,-0.0043377,0.0056409,-0.0014619,7950.1,1969.0,18.351,7.7132,-0.016657
1076,-0.0042,0.0031234,0.0057666,7979.4,1978.7,18.373,7.7133,0.027069
1080,-0.0042281,0.0071979,-0.0038251,8008.6,1988.4,18.366,7.7133,0.008599
1084,-0.0042655,0.0038938,0.004099,8037.9,1998.2,18.394,7.7132,0.070525
1088,-0.0043155,-0.0010277,0.020492,8067.2,2007.9,18.41,7.7132,-0.076848
1092,-0.0050575,-0.030461,0.082964,8096.5,2017.7,18.63,7.7125,-0.057481
1096,-0.0070982,-0.074569,0.15746,8125.7,2027.4,19.102,7.7108,-0.12656
1100,-0.009922,-0.12479,0.21658,8154.9,2037.3,19.858,7.7086,-0.1058
1104,-0.01249,-0.16255,0.22878,8184.0,2047.5,20.767,7.7067,-0.035887
1108,-0.015245,-0.184,0.21035,8213.0,2058.0,21.665,7.7045,0.03056
1112,-0.017853,-0.19003,0.17946,8241.8,2068.9,22.441,7.702,0.022376
1116,-0.020366,-0.18331,0.13941,8270.5,2080.1,23.081,7.6993,0.052998
1120,-0.02225,-0.16984,0.1081,8299.1,2091.6,23.562,7.6971,0.025219
1124,-0.023304,-0.16911,0.12048,8327.5,2103.4,24.02,7.6961,0.0071289
1128,-0.024383,-0.16806,0.1252,8355.8,2115.5,24.501,7.695,-0.020522
1132,-0.025836,-0.17937,0.15352,8384.1,2127.7,25.074,7.6938,-0.00085721
1136,-0.027705,-0.19238,0.17325,8412.2,2140.2,25.739,7.6922,0.0024869
1140,-0.029629,-0.19916,0.17474,8440.1,2153.1,26.417,7.6905,-0.043848
1144,-0.031712,-0.19703,0.15374,8468.0,2166.2,27.077,7.6883,0.010035
1148,-0.033431,-0.19486,0.14386,8495.6,2179.6,27.687,7.6865,0.047252
1152,-0.034892,-0.18449,0.12249,8523.1,2193.4,28.208,7.6848,0.018246
1156,-0.035971,-0.17185,0.1025,8550.5,2207.4,28.662,7.6835,0.045481
1160,-0.036447,-0.16174,0.097519,8577.7,2221.6,29.053,7.6828,0.013616
1164,-0.036827,-0.15211,0.089185,8604.8,2236.1,29.441,7.6822,0.055642
1168,-0.03691,-0.14953,0.10053,8631.8,2250.7,29.824,7.682,0.027252
1172,-0.037055,-0.14028,0.088479,8658.7,2265.6,30.191,7.6817,0.0088115
1176,-0.036973,-0.13656,0.090343,8685.5,2280.7,30.564,7.6817,0.044383
1180,-0.036853,-0.12752,0.078612,8712.2,2295.9,30.897,7.6817,0.026298
1184,-0.036635,-0.11656,0.064037,8738.8,2311.3,31.188,7.6817,0.050468
1188,-0.036063,-0.10919,0.063819,8765.2,2326.9,31.441,7.6822,0.026019
1192,-0.035671,-0.095834,0.044908,8791.6,2342.7,31.66,7.6824,0.045615
1196,-0.03487,-0.087073,0.0458,8818.0,2358.5,31.825,7.6831,-0.0055408
1200,-0.034415,-0.071837,0.023125,8844.2,2374.5,31.968,7.6834,0.047401
1204,-0.033495,-0.067083,0.032274,8870.4,2390.5,32.097,7.6843,0.06517
1208,-0.032667,-0.055506,0.020343,8896.6,2406.7,32.189,7.685,0.021785
1212,-0.031588,-0.050974,0.025354,8922.7,2422.9,32.289,7.6861,0.037594
1216,-0.030701,-0.043814,0.022644,8948.8,2439.2,32.362,7.6869,-0.021374
1220,-0.030375,-0.029487,-0.006653,8974.8,2455.5,32.425,7.6872,0.10799
1224,-0.029411,-0.023968,0.0036321,9000.8,2471.9,32.409,7.6881,0.033951
1228,-0.028722,-0.010495,-0.014892,9026.8,2488.4,32.376,7.6888,0.024032
1232,-0.027751,-0.0041863,-0.013748,9052.8,2504.8,32.337,7.6898,0.065902
1236,-0.026812,0.00080603,-0.011895,9078.8,2521.2,32.294,7.6907,0.057696
1240,-0.025809,0.0030055,-0.0035429,9104.8,2537.7,32.248,7.6917,-0.0058335
1244,-0.024931,0.006261,-0.0085789,9130.9,2554.1,32.241,7.6926,0.054947
